variant,variant_label,outcome,outcome_label,excluded_reporter_code,excluded_country,excluded_iso3,years,mean_spearman,median_spearman,min_spearman,max_spearman,share_positive,min_year_countries,max_year_countries
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,800,Uganda,UGA,25,0.41363666419326905,0.41662600209132095,0.2771951431442625,0.46486785721608265,1.0,129,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,804,Ukraine,UKR,25,0.41653438664459885,0.41929761985096353,0.2775918216231328,0.46635433539048243,1.0,129,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,784,United Arab Emirates,ARE,25,0.4121744702144259,0.416162909930887,0.2679846466539226,0.46135498465681146,1.0,130,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,826,United Kingdom,GBR,25,0.4124948639235468,0.41571534612900435,0.271377192120832,0.4626398485500858,1.0,129,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,834,United Rep. of Tanzania,TZA,25,0.4155280912750141,0.41885325897525266,0.27629600525882325,0.4690402476780185,1.0,129,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,858,Uruguay,URY,25,0.4152519772146553,0.41847425187083637,0.2758086574133541,0.46622448212467277,1.0,129,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,704,Viet Nam,VNM,25,0.4153673211221752,0.41895057503398153,0.2749208531987397,0.46402381098832,1.0,130,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,894,Zambia,ZMB,25,0.4151865069275078,0.4181216942975244,0.2782793976531746,0.4673384864576713,1.0,129,154
baseline,Inclusive world export basket,world_share_exposure,World-share percentile exposure,716,Zimbabwe,ZWE,25,0.41372388910953206,0.41772394562565346,0.2760806655131508,0.4655410438835694,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,8,Albania,ALB,25,0.7366210688297515,0.7366299322195775,0.7001378559767822,0.8045615304235996,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,12,Algeria,DZA,25,0.7426180135068294,0.7371523178807945,0.7013640486123708,0.8068121533638775,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,20,Andorra,AND,25,0.7390266371541107,0.7389429489842778,0.7019191003083621,0.8109597299252472,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,24,Angola,AGO,25,0.7375027168745575,0.7346756060388602,0.7018623883436924,0.8038773421508424,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,28,Antigua and Barbuda,ATG,25,0.7373478382903419,0.7382496999866661,0.7009976419372392,0.8038773421508424,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,32,Argentina,ARG,25,0.7354608736050803,0.7359092120640518,0.6976927262833303,0.8017281569005706,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,51,Armenia,ARM,25,0.7373399360253658,0.7361928389341097,0.7014402321784873,0.803524636283257,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,533,Aruba,ABW,25,0.736880669756968,0.7374998611815488,0.7003631490688059,0.8038773421508424,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,36,Australia,AUS,25,0.7332515547693245,0.7329328385240467,0.6958099038635952,0.8007314524555905,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,40,Austria,AUT,25,0.7328064817290298,0.73179164646087,0.6961037547614729,0.8006269592476489,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,31,Azerbaijan,AZE,25,0.7382112049757202,0.7371723187697232,0.7007444370819252,0.8050237119202637,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,44,Bahamas,BHS,25,0.7365619031206008,0.736152396746836,0.6996444766914566,0.8037818503335745,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,48,Bahrain,BHR,25,0.736990925718679,0.7364374373003328,0.700838019227281,0.8040913109878626,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,52,Barbados,BRB,25,0.7400817123778165,0.7390304170037832,0.7034863050970434,0.8090788521823005,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,112,Belarus,BLR,25,0.7363747477193623,0.7360732372419166,0.6992998367495012,0.8041194437746162,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,56,Belgium,BEL,25,0.7325494739762406,0.731676889874397,0.6959840377290042,0.800739490394663,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,84,Belize,BLZ,25,0.734194657972044,0.7327241210720477,0.6978995102485036,0.8020376175548589,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,204,Benin,BEN,25,0.7361172529695661,0.7360117273827724,0.6991764919281698,0.8045776063017442,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,60,Bermuda,BMU,25,0.7360621236396675,0.7360593804169074,0.6990786156653847,0.8038773421508424,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,68,Bolivia (Plurinational State of),BOL,25,0.7376312303385185,0.7367122519973481,0.7013096317794304,0.8037255847600676,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,70,Bosnia Herzegovina,BIH,25,0.738159925223162,0.7378034108618962,0.7021041175403592,0.8038773421508424,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,72,Botswana,BWA,25,0.7372306692972269,0.7371148713430593,0.7012812017605883,0.8048549151997427,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,76,Brazil,BRA,25,0.7332456386126935,0.7333087295566535,0.6961980772719027,0.8007877180290974,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,96,Brunei Darussalam,BRN,25,0.7371153989617754,0.7370112202326968,0.7009577362597497,0.8043846957640062,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,100,Bulgaria,BGR,25,0.7366060020648881,0.7358921261080241,0.7000399056774896,0.8041194437746162,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,854,Burkina Faso,BFA,25,0.73608134148533,0.736359698967561,0.699709776890985,0.8036813760951692,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,108,Burundi,BDI,25,0.7346923350237431,0.7340275489844044,0.6962488663159804,0.8016196447230929,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,132,Cabo Verde,CPV,25,0.7383376064096506,0.7349154972993981,0.7034356641259805,0.8038582107547624,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,116,Cambodia,KHM,25,0.7383040643220737,0.7391965500037588,0.7006675131507346,0.8048589341692791,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,120,Cameroon,CMR,25,0.7373608122578333,0.7375442830859897,0.7018253700899915,0.804288240495137,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,124,Canada,CAN,25,0.7316187862566561,0.7309513321018595,0.6948267730818067,0.800152720842376,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,140,Central African Rep.,CAF,25,0.7330536531250815,0.732399756695986,0.6954072192998367,0.8022546419098143,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,152,Chile,CHL,25,0.7349416780395316,0.7344261510808576,0.6975367313622348,0.8026083112290008,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,156,China,CHN,25,0.7325482491460764,0.7323395166156433,0.6957580783084139,0.802419419660799,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,344,"China, Hong Kong SAR",HKG,25,0.7342240164374298,0.7336436142947942,0.6972719027752585,0.8011855960131822,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,446,"China, Macao SAR",MAC,25,0.7374590585783425,0.7366268222172102,0.7004026845637584,0.8066915842777912,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,170,Colombia,COL,25,0.7346620821595847,0.73401267094499,0.6979067658262289,0.802250622940278,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,174,Comoros,COM,25,0.7319700432185364,0.7322512111649407,0.6945474333393796,0.800550598826461,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,188,Costa Rica,CRI,25,0.7359591948656943,0.7353565042922666,0.6989624523852712,0.8038019451812555,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,191,Croatia,HRV,25,0.7376087688203884,0.7376417280052487,0.7008634137493198,0.8038582107547624,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,196,Cyprus,CYP,25,0.7367853679917167,0.7365484920614356,0.7010157808815527,0.8041274817136886,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,203,Czechia,CZE,25,0.7352134663641046,0.7345115808609954,0.698207872301832,0.8033759344104171,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,384,Côte d'Ivoire,CIV,25,0.7374348122291942,0.7375813013396907,0.7019481226192636,0.8042078611044129,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,208,Denmark,DNK,25,0.7335663040603567,0.7332232997765156,0.6968510792671866,0.8011454063178202,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,212,Dominica,DMA,25,0.7338013985870806,0.7321605533115999,0.697857013293255,0.801752270717788,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,214,Dominican Rep.,DOM,25,0.7387168449776973,0.7376025601137828,0.7034319623006104,0.8067197170645446,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,218,Ecuador,ECU,25,0.7376113084335831,0.7363411898407106,0.7005151460185017,0.8053693433003777,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,818,Egypt,EGY,25,0.7464212649292016,0.7457173470949686,0.7083439143841829,0.812937062937063,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,222,El Salvador,SLV,25,0.7366919414679368,0.7361264839692454,0.7007255577725376,0.8039546660236316,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,233,Estonia,EST,25,0.7414976726841671,0.7413756723440329,0.7057609287139489,0.8103166947994533,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,748,Eswatini,SWZ,25,0.735927029994056,0.7352195367535732,0.6991148195175041,0.8088136001929106,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,231,Ethiopia,ETH,25,0.742327573680006,0.7418198913884437,0.7039579176491928,0.8080660718591754,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,242,Fiji,FJI,25,0.7361161289373126,0.735415733498188,0.6982804280790857,0.8039466280845591,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,246,Finland,FIN,25,0.734334016504377,0.7340297569010176,0.6970469798657718,0.8012217667390081,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,251,France,FRA,25,0.7312881737502375,0.7306625897229925,0.6942608380192273,0.7998713929748412,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,258,French Polynesia,PYF,25,0.7371458981610582,0.7361471377459751,0.7011627433487453,0.8045534924845269,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,266,Gabon,GAB,25,0.736745032883949,0.7369038672969642,0.7007545800834392,0.803962703962704,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,270,Gambia,GMB,25,0.7320539957959923,0.731425165749231,0.6947215672047887,0.800819869785387,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,268,Georgia,GEO,25,0.7385904008427111,0.738403761644079,0.7017123163431889,0.8039747608713126,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,276,Germany,DEU,25,0.7312091707750419,0.7306625897229925,0.6942717213858154,0.799863355035769,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,288,Ghana,GHA,25,0.7384673221903513,0.737986864317006,0.7019626337747144,0.8038773421508424,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,300,Greece,GRC,25,0.7345438934376926,0.7342894634326369,0.6973553419191003,0.8019291053773814,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,304,Greenland,GRL,25,0.7341696202888999,0.7322391487093269,0.6989987302738981,0.8020135037376418,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,308,Grenada,GRD,25,0.7359559359384267,0.735846181752222,0.697897733372326,0.8034603327706776,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,320,Guatemala,GTM,25,0.7358533749101547,0.7349558157177126,0.698929802285507,0.8029057149746806,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,328,Guyana,GUY,25,0.7358166741398583,0.7352121331028331,0.6982622891347723,0.8034723896792862,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,340,Honduras,HND,25,0.7367543212663109,0.736233836904978,0.7004933792853256,0.8037778313640384,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,348,Hungary,HUN,25,0.7360570146796687,0.7352496941613871,0.7001995283874479,0.8031830238726789,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,352,Iceland,ISL,25,0.737395784962155,0.7361860045516986,0.7003772900417196,0.8064062374407203,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,699,India,IND,25,0.7362075407195107,0.735051497071467,0.6992417921276982,0.8045133027891649,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,360,Indonesia,IDN,25,0.7354174828340863,0.7350862710402501,0.6986758570651187,0.8030061892130858,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,364,Iran,IRN,25,0.74267718631173,0.7411626541397534,0.7089055420006971,0.806651394582429,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,372,Ireland,IRL,25,0.7342990019829237,0.7336094423827391,0.697242880464357,0.8018728398038745,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,376,Israel,ISR,25,0.7361112389872866,0.7354749627041094,0.699720660257573,0.8045695683626718,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,380,Italy,ITA,25,0.7314744657193221,0.7307477317065046,0.6944458552512244,0.8000401896953622,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,388,Jamaica,JAM,25,0.7366990634815296,0.736981605629736,0.700855491843028,0.8040069126276024,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,392,Japan,JPN,25,0.7344596032150694,0.7341937820788823,0.6979321603482678,0.8010529700184874,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,400,Jordan,JOR,25,0.736583680610037,0.736359698967561,0.7005852585910113,0.8044650751547304,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,398,Kazakhstan,KAZ,25,0.7367349622490572,0.7351751148491322,0.7001706541495611,0.8087774294670846,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,404,Kenya,KEN,25,0.7365861234181073,0.7359487963514809,0.7001431174718877,0.8041114058355439,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,414,Kuwait,KWT,25,0.7357273721023168,0.7349307943747062,0.6981861055686559,0.8027851458885942,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,417,Kyrgyzstan,KGZ,25,0.7360492837051147,0.7349085834224857,0.7009795029929258,0.8027771079495217,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,428,Latvia,LVA,25,0.7403558045997891,0.7401191916292484,0.705877017957555,0.8058074109798249,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,422,Lebanon,LBN,25,0.7360421856815048,0.735242859778976,0.6989080355523308,0.8032473273852585,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,426,Lesotho,LSO,25,0.73316201226146,0.7329038058136049,0.6953636858334846,0.8024837231733783,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,440,Lithuania,LTU,25,0.739914075864158,0.7402353761302359,0.7033448213313985,0.8060043404870991,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,442,Luxembourg,LUX,25,0.7367105847234144,0.7359339890500006,0.7009178305822601,0.8041033678964713,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,450,Madagascar,MDG,25,0.7362044478121814,0.7360709565886939,0.6998947941229822,0.8047825737480909,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,454,Malawi,MWI,25,0.7354385019568306,0.7357933196859372,0.6991341430459361,0.8038501728156902,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,458,Malaysia,MYS,25,0.7342238694588699,0.7334130459729694,0.6972864139307093,0.8016638533879913,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,462,Maldives,MDV,25,0.7365844225471827,0.7359194636376684,0.6986195893194935,0.8032875170806205,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,466,Mali,MLI,25,0.7368258938822436,0.735857954195969,0.7004970070741884,0.8038742866329073,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,470,Malta,MLT,25,0.7399770902591927,0.7406675852260102,0.7037688284092887,0.8082187927015514,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,478,Mauritania,MRT,25,0.7385084616437871,0.7345055335792703,0.698723240429856,0.8027891648581303,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,480,Mauritius,MUS,25,0.7370785037159968,0.7368890599954839,0.7011572646471975,0.8051965276103208,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,484,Mexico,MEX,25,0.7322066050320281,0.7316509770968065,0.6953419191003084,0.8003576882887227,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,496,Mongolia,MNG,25,0.7356975654774424,0.735846181752222,0.7001431174718877,0.8022747367574954,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,499,Montenegro,MNE,25,0.738906866165826,0.7399742210764924,0.7035985444422646,0.8038773421508424,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,500,Montserrat,MSR,25,0.7364267240436716,0.735846181752222,0.7001431174718877,0.8038773421508424,1.0,130,155
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,504,Morocco,MAR,25,0.7382928446663952,0.7379119071958754,0.7006666987491532,0.8059641507917371,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,508,Mozambique,MOZ,25,0.7366502868442449,0.7367065202897908,0.7000399056774896,0.8041435575918335,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,516,Namibia,NAM,25,0.7386971988894778,0.7387297213209476,0.7022782514057682,0.8090788521823005,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,528,Netherlands,NLD,25,0.7319573155146473,0.7313289182896088,0.6948630509704335,0.8003576882887227,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,554,New Zealand,NZL,25,0.7349008490234713,0.7341288554459775,0.6983457282786142,0.8025359697773491,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,558,Nicaragua,NIC,25,0.7378099387344312,0.7379070619722586,0.7028692848443568,0.8045052648500924,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,562,Niger,NER,25,0.7354985667132802,0.7352602568326443,0.6981861055686559,0.8035125793746485,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,566,Nigeria,NGA,25,0.7517911980471089,0.7514165074003288,0.7100961364048614,0.8172373603408086,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,807,North Macedonia,MKD,25,0.7404664730074302,0.7399430659258082,0.7043497188463632,0.8079575596816977,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,579,Norway,NOR,25,0.7342278728243032,0.7332540544973652,0.6974387810629422,0.8019291053773814,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,512,Oman,OMN,25,0.7372070754666994,0.7371758744833105,0.7004556947030581,0.8038541917852263,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,586,Pakistan,PAK,25,0.7495750471660714,0.7483943332457236,0.7131725013604208,0.8094955317979815,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,591,Panama,PAN,25,0.7373729735241676,0.7365642917462999,0.7005187738073644,0.8052126034884657,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,600,Paraguay,PRY,25,0.7382685087342741,0.7378959564961484,0.7012923072366986,0.8062776304155614,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,604,Peru,PER,25,0.7374105311882243,0.7373252144539757,0.7018216682646214,0.8043726388553976,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,608,Philippines,PHL,25,0.7372134564216742,0.7374147191980367,0.7015403295364946,0.8026525198938993,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,616,Poland,POL,25,0.7326620712541704,0.7315769405894047,0.6959259931072013,0.8015593601800498,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,620,Portugal,PRT,25,0.7345427318243941,0.7342484571381706,0.6974387810629422,0.8016919861747449,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,634,Qatar,QAT,25,0.7398033972351699,0.7389731012022033,0.6983856339561039,0.8048549151997427,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,410,Rep. of Korea,KOR,25,0.7328020973965202,0.7322767378125875,0.6955523308543442,0.8003215175628969,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,498,Rep. of Moldova,MDA,25,0.7390243753689121,0.7381476806213144,0.704875748231453,0.8049674463467568,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,642,Romania,ROU,25,0.7350912687174558,0.7341904293006882,0.6987012515871577,0.8027811269190579,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,643,Russian Federation,RUS,25,0.7334889848989825,0.7328841281834748,0.6978233266823871,0.8023912868740456,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,646,Rwanda,RWA,25,0.7354039889339912,0.7355025663105953,0.6989805913295847,0.8029137529137529,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,662,Saint Lucia,LCA,25,0.7414452061360833,0.7406923093743851,0.7013640486123708,0.8071135760790933,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,670,Saint Vincent and the Grenadines,VCT,25,0.7361440773916748,0.7348088764958753,0.6978450934155632,0.8050639016156258,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,882,Samoa,WSM,25,0.7336570867403139,0.7350529546119193,0.698142053846752,0.8019210674383087,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,678,Sao Tome and Principe,STP,25,0.7352040486655875,0.735475051264525,0.6971703246871033,0.8047504219918014,1.0,130,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,682,Saudi Arabia,SAU,25,0.7405515070169437,0.7382425885594915,0.7028100556384353,0.80655493931356,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,686,Senegal,SEN,25,0.7368792397137335,0.7362577655670145,0.7005985851623436,0.8038943814805883,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,688,Serbia,SRB,25,0.7383667626298365,0.738820658971152,0.7013894431344097,0.8038773421508424,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,690,Seychelles,SYC,25,0.7347261885616219,0.7341357393661941,0.6945655722836932,0.8038501728156902,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,702,Singapore,SGP,25,0.734070746688296,0.7335315043848122,0.69705786323236,0.8025520456554939,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,703,Slovakia,SVK,25,0.7366174546073019,0.7362930661108994,0.7006094685289317,0.8036733381560968,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,705,Slovenia,SVN,25,0.7391183670006825,0.738820658971152,0.702898603301288,0.8045977011494253,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,710,South Africa,ZAF,25,0.7337173589477266,0.7330490230250342,0.6965826228913478,0.801237842617153,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,724,Spain,ESP,25,0.731612891220137,0.7308143645631662,0.6946889171050245,0.8000763604211881,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,144,Sri Lanka,LKA,25,0.7401878617994577,0.7404293524156629,0.7050237472097493,0.8053050397877985,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,740,Suriname,SUR,25,0.7360483553246866,0.7348669392753275,0.7004445892269479,0.804686118479222,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,752,Sweden,SWE,25,0.7324494534165977,0.7315769405894047,0.6958606929076728,0.8005224660397076,1.0,129,154
baseline,Inclusive world export basket,spearman_product_alignment,Within-country product-rank alignment,757,Switzerland,CHE,25,0.7337813204213042,0.7336436142947942,0.6971340467984765,0.8008158508158507,1.0,129,154
