country,iso3,reporter_code,snapshot,year,flow,source_raw_file,active_nonenergy_products,total_nonenergy_imports,gini,theil,hhi,direct_active_gini,direct_active_hhi,fixed_nonenergy_universe_count,top10_share,top5_share,top5_gini_contribution,top5_theil_contribution,top5_hhi_contribution,rank6_50_share,rank6_50_gini_contribution,rank6_50_theil_contribution,rank6_50_hhi_contribution,rank51_200_share,rank51_200_gini_contribution,rank51_200_theil_contribution,rank51_200_hhi_contribution,rank201_plus_share,rank201_plus_gini_contribution,rank201_plus_theil_contribution,rank201_plus_hhi_contribution
Czechia,CZE,203,start,2000,Imports,COMTRADE-FINAL-CA2032000H1[2002-09-01].gz,4441,22284147669.0,0.7970519199630055,1.5419618271080633,0.0021808200457332882,0.7970519199630051,0.0021808200457332882,4924,0.08735588386732566,0.051377457958273226,0.051325980174754225,0.20273643278375825,0.0005527749590507657,0.20052973909978714,0.1983864917461431,0.6281325803656984,0.000976429295300554,0.2439144300382059,0.23157966585893952,0.5183496207928773,0.00043417778355828114,0.5041783729037338,0.31575978218316875,0.19274319316572924,0.00021743800782368715
Czechia,CZE,203,mid,2012,Imports,COMTRADE-FINAL-CA2032012H4[2013-03-19].gz,4682,109309579686.0,0.8399157030734367,1.8935064704727826,0.004747347052515334,0.8399157030734368,0.004747347052515334,4924,0.17343497277837772,0.10876655792416905,0.1086663195975429,0.5117063889141125,0.002513124948319248,0.23806665614825998,0.23590997089007945,0.8095433563602326,0.0016991123898613685,0.2256523954497661,0.21478428652276943,0.4611760828169032,0.00036880743269662703,0.4275143904778049,0.28055512606304495,0.11108064238153428,0.00016630228163808992
Czechia,CZE,203,end,2024,Imports,COMTRADE-FINAL-CA2032024H6[2025-06-04].gz,4787,205616318348.99997,0.8633417421752048,2.126287787096991,0.007065993936559737,0.8633417421752052,0.007065993936559737,4924,0.19188966246517086,0.12808816441038087,0.1279898069420143,0.6373367288775503,0.004358989529473716,0.2773442700176872,0.2749035193481042,0.9831076964402384,0.0022048641964526393,0.22200538942782078,0.2118532652412152,0.4557088075740535,0.0003747186367302303,0.37256217614411136,0.24859515064387108,0.05013455420514896,0.00012742157390315228
Côte d'Ivoire,CIV,384,start,2000,Imports,COMTRADE-FINAL-CA3842000H1[2017-10-12].gz,3352,1325199678.9999998,0.8943385771296745,2.744261329733298,0.01118771340309846,0.8943385771296748,0.01118771340309846,4924,0.26416904376566797,0.1867811809211886,0.1865507764974061,0.9830781200707709,0.00768725103630632,0.32709951461073367,0.3228022993630601,1.2035236802179075,0.0029478946604354233,0.23929618379223894,0.2241756540732866,0.5176483582005842,0.0004660593158179455,0.24682312067583898,0.16080984719592165,0.040011171244034735,8.650839053877269e-05
Côte d'Ivoire,CIV,384,mid,2012,Imports,COMTRADE-FINAL-CA3842012H3[2013-12-09].gz,3984,6204642612.93,0.9090827186314191,2.8822704303025164,0.016849979590001642,0.9090827186314197,0.016849979590001642,4924,0.3247638443077775,0.23552181093987637,0.23529505317287652,1.3057993086201765,0.013370393089214177,0.29780777013778315,0.2947861971734244,1.0954287515649623,0.0030081990110145587,0.22683654551498833,0.21440934250737348,0.47123248311820565,0.0003938579089169462,0.23983387340735215,0.16459212577774482,0.009809886999171388,7.752958085596583e-05
Côte d'Ivoire,CIV,384,end,2024,Imports,COMTRADE-FINAL-CA3842024H6[2025-10-05].gz,4169,12418884160.913002,0.9036280552625287,2.580078255619803,0.010034359652740035,0.9036280552625291,0.010034359652740035,4924,0.23630811966912954,0.16611468333015975,0.16596837186584928,0.866538239775051,0.006931902786890981,0.2956246327849393,0.2925535042218904,1.0614404878223027,0.002462131092056323,0.26817823691544934,0.2540098625761804,0.5994327369965881,0.0005388642179941619,0.2700824469694515,0.19109631659860854,0.052666791025861734,0.00010146155579857119
Denmark,DNK,208,start,2000,Imports,COMTRADE-FINAL-CA2082000H1[2002-09-01].gz,4353,31647758136.0,0.7936048795550857,1.6195473426971398,0.003053070465980654,0.7936048795550856,0.003053070465980654,4924,0.12087655188619646,0.07887075847104168,0.07879712815448478,0.34795680394410433,0.001400916288771049,0.20749841355265403,0.20530899406397307,0.6615946914451378,0.0010942934886398153,0.22513141776136328,0.21334130241842553,0.458094663042071,0.0003629348409251094,0.488499410214941,0.2961574549182024,0.1519011842658267,0.0001949258476446807
Denmark,DNK,208,mid,2012,Imports,COMTRADE-FINAL-CA2082012H4[2013-09-22].gz,4602,71004097385.99998,0.81816473212512,1.6637310840196375,0.003039087478025332,0.81816473212512,0.003039087478025332,4924,0.10835661978411194,0.07130181275986795,0.07124518637740017,0.3130746605907276,0.0013502265813785264,0.20829354639625788,0.2061318828920714,0.6596490990578212,0.0010463072865536547,0.24583613657827552,0.23387676789011008,0.5249268054820457,0.00044290225839344223,0.4745685042655989,0.3069108949655384,0.16608051888904307,0.00019965135169970887
Denmark,DNK,208,end,2024,Imports,COMTRADE-FINAL-CA2082024H6[2025-07-01].gz,4772,110485790496.91699,0.842290049339188,1.8579583096580594,0.004797688275153269,0.8422900493391885,0.004797688275153269,4924,0.14890498137510358,0.1084868497404084,0.10840563087910109,0.5212607316499897,0.003029954633062391,0.21725582373556565,0.2151062444149099,0.6990981157654833,0.0011613163544048793,0.23968602067063183,0.2285465074135567,0.5079161860941647,0.0004294340382956852,0.43457130585339415,0.2902316666316202,0.12968327614842196,0.00017698324939031268
Dominica,DMA,212,start,2000,Imports,COMTRADE-FINAL-CA2122000H1[2003-06-03].gz,2454,114066192.0,0.8552722048153689,2.526053225661986,0.006054424197566831,0.8552722048153687,0.006054424197566831,4924,0.18406342562921713,0.10831725712382859,0.10810298863092277,0.5059650627658676,0.0023531185561219982,0.32590077027293063,0.3199260569111789,1.1938268418307747,0.0028604761961588026,0.3023617059566607,0.27591680310275907,0.7205001968629355,0.0007258366219144287,0.2634202666465801,0.15132635617050819,0.10576112420240824,0.00011499282337160083
Dominica,DMA,212,mid,2010,Imports,COMTRADE-FINAL-CA2122010H3[2011-07-27].gz,2713,173886872.00000003,0.8664532202301326,2.4951731254354503,0.006006361483901946,0.8664532202301329,0.006006361483901946,4924,0.17784766728105844,0.11406761377592668,0.11388093301147034,0.5409033554977737,0.0027098855708306206,0.3082893774527229,0.3031165842945932,1.1073306633307025,0.0024637317644580154,0.3028166813787674,0.27844578111281126,0.7164470279954716,0.0007015067494971132,0.27482632739258295,0.17100992181125765,0.13049207861150236,0.0001312373991161982
Dominica,DMA,212,end,2023,Imports,COMTRADE-FINAL-CA2122023H5[2024-10-01].gz,3064,241794097.092,0.8691196304277817,2.418443764765728,0.005854447216650997,0.8691196304277822,0.005854447216650997,4924,0.1817762222963118,0.1114750039112175,0.11131132843627221,0.5255324722112001,0.002564143942185053,0.3052234813106411,0.30086058999403154,1.1017627083081167,0.0025426590472954706,0.28494921186963695,0.26448422262962057,0.6545028844779879,0.0006101966108880553,0.29835230290850445,0.1924634893678574,0.13664569976842317,0.00013744761628241815
Dominican Rep.,DOM,214,start,2001,Imports,COMTRADE-FINAL-CA2142001H1[2004-01-09].gz,3555,3510438999.9999995,0.8667870029036602,2.4837583086295294,0.01286330290608096,0.8667870029036602,0.01286330290608096,4924,0.23254584398133682,0.16977306826866956,0.1696248846391794,0.9203140312183535,0.010196358666629003,0.27599138928208133,0.2726007711184967,0.9693221753837977,0.002092697615365799,0.24685761572840326,0.231581906958909,0.5318837160393632,0.0004600294509137769,0.307377926720846,0.1929794401870751,0.06223838598801453,0.0001142171731723829
Dominican Rep.,DOM,214,mid,2013,Imports,COMTRADE-FINAL-CA2142013H4[2015-01-14].gz,4246,11419978548.000002,0.8618350970130976,2.1068374803124676,0.005249076478188007,0.8618350970130975,0.005249076478188007,4924,0.1646981226335312,0.11212517410763877,0.11201875067570369,0.534417217848768,0.002839830922690906,0.2620598770561535,0.25926215696380545,0.8985970895658717,0.001764585091722737,0.25812307495390074,0.24462324249803746,0.5655570195452847,0.0004950985925029564,0.3676918738823069,0.24593094687555106,0.10826615335254272,0.00014956187127140687
Dominican Rep.,DOM,214,end,2024,Imports,COMTRADE-FINAL-CA2142024H6[2025-03-26].gz,4134,26374871957.893997,0.8636455514358773,2.1564434530688263,0.005582653530051544,0.8636455514358772,0.005582653530051544,4924,0.1767499949055353,0.11896087240486138,0.11884088957408549,0.5728080221101601,0.003107178498328339,0.26462393434939957,0.2617388310917423,0.91170665967399,0.001833087732272385,0.2603257870684409,0.2462925768905293,0.5718009220986602,0.0005006890869762696,0.3560894061772982,0.2367732538795202,0.10012784918601614,0.0001416982124745505
Ecuador,ECU,218,start,2000,Imports,COMTRADE-FINAL-CA2182000H1[2002-09-01].gz,3809,2515394521.0,0.8393121611405073,2.011624035967071,0.0040848204224069335,0.8393121611405072,0.0040848204224069335,4924,0.13947841305646222,0.0845379117369875,0.08444249209980906,0.3765054526339526,0.001521043007283448,0.2744660931359324,0.2712212810842857,0.954715082094374,0.0019439109132741398,0.24491173138354785,0.23059145030091915,0.523411665555026,0.0004453794294944942,0.3960842637435323,0.2530569376554934,0.15699183568371866,0.00017448707235485225
Ecuador,ECU,218,mid,2012,Imports,COMTRADE-FINAL-CA2182012H3[2013-09-20].gz,4225,19481147785.0,0.8651688586242123,2.3632451498761657,0.01485337060065935,0.8651688586242121,0.01485337060065935,4924,0.23746403020267423,0.18452427729991677,0.18440003133101363,1.025154059905284,0.01281862741270997,0.24198807865622893,0.2394156684312374,0.8127339033124457,0.0015399874704377606,0.22146412490980882,0.20978396269216737,0.4509257281785006,0.00036397285053279914,0.35202351913404545,0.23156919616979388,0.07443145847993536,0.0001307828669788249
Ecuador,ECU,218,end,2024,Imports,COMTRADE-FINAL-CA2182024H6[2025-04-08].gz,4345,23361075545.187996,0.8737179686608935,2.3999245824617574,0.014156307838423796,0.8737179686608936,0.014156307838423796,4924,0.25443080581537075,0.1943879798427389,0.19424803614136246,1.0703033986529378,0.012082132671530351,0.23208219733534086,0.2297613484651567,0.7785179619536697,0.0015533974932795322,0.22970050686546678,0.2179315533936973,0.475982894855534,0.0003902778086474163,0.3438293159564537,0.23177703066067695,0.0751203269996157,0.00013049986496649558
Egypt,EGY,818,start,2000,Imports,COMTRADE-FINAL-CA8182000H0[2022-12-05].gz,3493,9688458584.025002,0.8792880047457742,2.6754706932696277,0.012730543372860859,0.8792880047457747,0.012730543372860859,4924,0.2650957879682641,0.20479391187113938,0.20456882311550328,1.1054123513771725,0.009868496015984485,0.30474960618084024,0.3007661384959055,1.0895224940375265,0.00236659753960506,0.22939966755296443,0.21531931984715552,0.48341146247618905,0.00041805047833037205,0.2610568143950558,0.15863372328720993,-0.002875614621259931,7.739933894094296e-05
Egypt,EGY,818,mid,2012,Imports,COMTRADE-FINAL-CA8182012H3[2013-03-09].gz,4344,51992322403.0,0.8896935195941194,2.566704457971849,0.011090393666977828,0.8896935195941196,0.011090393666977828,4924,0.2711796248629675,0.1783716172383345,0.17820674113564086,0.9339035013002416,0.007300857951883682,0.3141465354089446,0.3113261652629713,1.1785182803858008,0.0033225279720201723,0.22045475995378727,0.20948348260765767,0.4536537594254473,0.0003776411874754976,0.2870270873989337,0.1906771305878495,0.0006289168603595859,8.936655559847495e-05
Egypt,EGY,818,end,2024,Imports,COMTRADE-FINAL-CA8182024H6[2025-04-17].gz,4412,75619377756.027,0.8904623967591736,2.4945994790041985,0.009970891436471634,0.8904623967591738,0.009970891436471634,4924,0.2560764113523249,0.16707206354469187,0.16691800281867894,0.8636140079708488,0.006409123370316872,0.3030371351106079,0.30033163902425186,1.1244505825506768,0.003069283128641888,0.22865993989074693,0.21717137779511542,0.47356901339092417,0.00038931941886424836,0.30123086145395345,0.20604137712112736,0.032965875091749225,0.0001031655186486313
El Salvador,SLV,222,start,2000,Imports,COMTRADE-FINAL-CA2222000H1[2022-09-30].gz,3380,3012879433.67,0.8513194939895985,2.276013868998168,0.006837038770739812,0.8513194939895978,0.006837038770739812,4924,0.18056437146338203,0.11862754338783377,0.1185020383242891,0.5850228805062804,0.0039906211687668535,0.2815945284198784,0.27801363599565965,0.9974498413300295,0.0021999060098828434,0.262739563256275,0.245282628933726,0.5777506347335157,0.0005027816692989593,0.33703836493601275,0.20952119073592354,0.11579051242834268,0.00014372992279115544
El Salvador,SLV,222,mid,2012,Imports,COMTRADE-FINAL-CA2222012H3[2018-09-10].gz,4017,7284204141.759999,0.865779713399145,2.175753204632794,0.005655646403797275,0.865779713399145,0.005655646403797275,4924,0.16542216235694474,0.11501913922018643,0.11491377270362058,0.5575533567452521,0.003269395702559168,0.2522500538433534,0.2494141489073869,0.855852774554454,0.0016404499610375815,0.2880367529068305,0.2719483103632713,0.6599384957598154,0.000603842862479966,0.3446940540296297,0.22950348142486632,0.10240857757327246,0.00014195787772055892
El Salvador,SLV,222,end,2024,Imports,COMTRADE-FINAL-CA2222024H6[2026-03-23].gz,4309,13043521670.440002,0.8701032120822695,2.120748863449243,0.00490809122151607,0.8701032120822694,0.00490809122151607,4924,0.16473344557223019,0.10832598989272577,0.10821718489467294,0.509248831938513,0.0025025398049678418,0.25118061398424674,0.24851174473231777,0.8515187294918751,0.0016594636242988142,0.2825829321518729,0.2680868732411862,0.6455876863594987,0.0005956420950040149,0.3579104639711545,0.24528740921409253,0.11439361565935643,0.00015044569724540025
Estonia,EST,233,start,2000,Imports,COMTRADE-FINAL-CA2332000H1[2005-01-11].gz,4123,3832476517.9999995,0.8475214141969106,2.1940689080617766,0.008710001103252643,0.8475214141969103,0.008710001103252643,4924,0.2258133470447529,0.16251564440766134,0.16236744389595195,0.8418191014263339,0.006467226764828114,0.23883920249684365,0.23643895718184205,0.8160952842196506,0.0017360480807252115,0.22637316219634565,0.2140986151465938,0.4647244770884825,0.00037460556069669586,0.37227199089914953,0.23461639797252276,0.07143004532730908,0.00013212069700262264
Estonia,EST,233,mid,2012,Imports,COMTRADE-FINAL-CA2332012H4[2013-02-13].gz,4385,13894674614.000002,0.8540637966379786,2.064885070285974,0.005812062515025829,0.8540637966379785,0.005812062515025829,4924,0.17390704379838276,0.11537563311704623,0.11527508809430555,0.5590100155282532,0.0033666181160819496,0.26175905112200093,0.2591789985444502,0.906367429398366,0.0018787729528951813,0.24031241296107209,0.22807415966453537,0.5079449521698861,0.00042325811157824104,0.3825529027998806,0.25153555033468744,0.09156267318946805,0.00014341333447045784
Estonia,EST,233,end,2024,Imports,COMTRADE-FINAL-CA2332024H6[2025-03-20].gz,4534,18490450803.95,0.852949410549417,2.0017460491827976,0.0053351277323757445,0.8529494105494178,0.0053351277323757445,4924,0.17448835395689674,0.12010282798258114,0.11999520919660012,0.5806847452605829,0.0032271990648211355,0.23665710299346907,0.23434811379518541,0.7931630798855103,0.0015232221893627894,0.24078812197020813,0.2289217854229999,0.5094516285835052,0.00042550156266126773,0.4024519470537416,0.2696843021346315,0.11844659545319978,0.000159204915530552
Eswatini,SWZ,748,start,2000,Imports,COMTRADE-FINAL-CA7482000H1[2003-06-03].gz,4006,838017333.0,0.8543256756840735,2.202901509493406,0.0074378798575251304,0.8543256756840731,0.0074378798575251304,4924,0.20679546701165907,0.14617241097088382,0.14602922442739968,0.7386740980718413,0.005080896658129917,0.25236181210371217,0.2496015628894306,0.864647927474334,0.0017843547346430083,0.24048824732292262,0.22726201015882333,0.5114139391978274,0.0004343923267839631,0.36097752960248136,0.23143287820841998,0.08816554474940311,0.0001382361379682429
Eswatini,SWZ,748,mid,2012,Imports,COMTRADE-FINAL-CA7482012H4[2020-04-10].gz,4186,1381613405.08,0.8599013412690695,2.1254106698765316,0.005962524220582805,0.8599013412690693,0.005962524220582805,4924,0.18261006033702518,0.12690506592902462,0.12678184169057738,0.6210132997761485,0.0036847860440048694,0.2463802775806755,0.24373382114058742,0.833791963811265,0.0016484291285760587,0.2537927605125774,0.24036209251886032,0.552052242288043,0.000478468993321118,0.3729218959777226,0.24902358591904428,0.11855316400107488,0.00015084005468075757
Eswatini,SWZ,748,end,2023,Imports,COMTRADE-FINAL-CA7482023H6[2024-10-17].gz,4143,1597484011.9499996,0.8616344349194703,2.065944590653518,0.00428790335195154,0.8616344349194704,0.00428790335195154,4924,0.15056737943661902,0.09199321498173949,0.09189599029037435,0.416988524153384,0.001785815042544764,0.2610783221166514,0.2582326388176333,0.896328910756728,0.0017939535135094713,0.2709365097540297,0.2564381584925522,0.6067626761688629,0.0005434335337054451,0.37599195314757966,0.2550676473189105,0.1458644795745426,0.00016470126219186081
Ethiopia,ETH,231,start,2000,Imports,COMTRADE-FINAL-CA2312000H1[2018-01-11].gz,3042,867883482.5649998,0.8644274059068784,2.5039586284101416,0.008185847603684054,0.8644274059068779,0.008185847603684054,4924,0.22312180018646352,0.1515601101270511,0.15135309992448573,0.7656650035118386,0.005038073194243529,0.3026893963627007,0.29839407416724106,1.093574781499754,0.002556538992776886,0.2521431756006427,0.2337171100794096,0.5462009144034987,0.00047093864713726506,0.29360731790960576,0.18096312173574214,0.09851792899505023,0.00012029676952637349
Ethiopia,ETH,231,mid,2012,Imports,COMTRADE-FINAL-CA2312012H3[2013-11-03].gz,4020,9325963646.178,0.903992643892186,2.629503990612782,0.00880998490597846,0.9039926438921864,0.00880998490597846,4924,0.23376535996155304,0.15145143756173715,0.1512874277093098,0.7621863982134287,0.004839835392153928,0.34746577741944856,0.3437739522316179,1.3059019753243777,0.0034030086077738797,0.24346954392111314,0.23051416316813308,0.5287473704601863,0.00047692690873730103,0.2576132410977012,0.17841710078312528,0.03266824661478904,9.02139973133525e-05
Ethiopia,ETH,231,end,2023,Imports,COMTRADE-FINAL-CA2312023H6[2024-10-10].gz,4031,14325970841.941,0.8963701904214716,2.553376199176315,0.008878453454479266,0.8963701904214716,0.008878453454479266,4924,0.23411342231726007,0.16264853274713906,0.1624740076256138,0.8306087577204674,0.005630768484103234,0.3138620470575238,0.3103860283960783,1.1383095857919003,0.0026542800306859795,0.2462406318532983,0.23323123079322516,0.5388936573541756,0.000493737084459181,0.2772487883420388,0.19027892360655427,0.04556419830977129,9.966785523087328e-05
Fiji,FJI,242,start,2002,Imports,COMTRADE-FINAL-CA2422002H1[2003-10-29].gz,3284,589891970.0,0.8453025190786617,2.253260665880409,0.0062768601717807515,0.8453025190786614,0.0062768601717807515,4924,0.1929233245877207,0.13277613865467602,0.13260487635115176,0.6527082843132559,0.0038076963265706084,0.2587082516634359,0.2551925877815429,0.8887307594335225,0.0018087051904248628,0.2637346101639594,0.2457963995607708,0.582192344979392,0.0005117148247841519,0.3447809995179287,0.21170865538519587,0.12962927715423808,0.00014874383000112892
Fiji,FJI,242,mid,2013,Imports,COMTRADE-FINAL-CA2422013H4[2014-08-04].gz,3689,1990128029.0000002,0.8886141182645442,3.0616251601111495,0.052367639005026,0.8886141182645435,0.052367639005026,4924,0.34638409135234577,0.2975077358703941,0.2973420702162518,1.900511792704074,0.050672331889924364,0.21802779244966056,0.21541574910165592,0.7121202132278482,0.001277801403568793,0.2074094605207798,0.195045821110304,0.4106903903011945,0.00032364174008059403,0.27705501115916553,0.18081047783633244,0.038302763878033365,9.386397145223705e-05
Fiji,FJI,242,end,2024,Imports,COMTRADE-FINAL-CA2422024H6[2026-05-08].gz,3775,2188993702.412,0.8648240772182103,2.248531732478551,0.005733715679140442,0.864824077218211,0.005733715679140442,4924,0.18563376107246016,0.11411747317397425,0.11398492215232237,0.5416829761321698,0.0027335418732946848,0.28842858362700013,0.2851062602885638,1.0288594913372124,0.002353629363585936,0.2586079010932592,0.24356802177383208,0.5701725315508523,0.0005100066938144377,0.3388460421057664,0.22216487300349216,0.10781673345831608,0.0001365377484453835
Finland,FIN,246,start,2000,Imports,COMTRADE-FINAL-CA2462000H1[2002-10-25].gz,4340,22022142466.000004,0.8292639439831454,1.933179302895111,0.005313617064135453,0.8292639439831453,0.005313617064135453,4924,0.16771674768379458,0.118894253112253,0.11878385451528996,0.5752460738713656,0.003221837308142723,0.2439554638046541,0.24151134145033376,0.8258906825898569,0.001595281906784603,0.21611911539594064,0.20493043521735022,0.433049621992315,0.0003405564849154015,0.4210311676871521,0.2640383128001715,0.09899292444157318,0.0001559413642927252
Finland,FIN,246,mid,2012,Imports,COMTRADE-FINAL-CA2462012H4[2013-03-15].gz,4584,50471016383.99999,0.8340571185918675,1.8282210124921487,0.0041125321977343145,0.8340571185918673,0.0041125321977343145,4924,0.1461798618674888,0.10440465721769128,0.10430751919175459,0.4873505348145049,0.0023293517203340987,0.22256722616003027,0.22024137303998972,0.7199325155381723,0.001202694037484642,0.23345305207428912,0.22214353401055975,0.48831868788532695,0.00040681624888435063,0.4395750645479895,0.2873646923495633,0.13261927425414496,0.0001736701910312235
Finland,FIN,246,end,2024,Imports,COMTRADE-FINAL-CA2462024H6[2025-10-01].gz,4598,61950420400.055,0.8503670651348604,1.9496548519101322,0.004375598842871425,0.85036706513486,0.004375598842871425,4924,0.1561832693063008,0.09972685685448596,0.09962848825313848,0.45886399017683627,0.002044889791707352,0.2595447692639757,0.2569760829513031,0.8882138677847078,0.0017560386741661263,0.2358406019683488,0.2245087023718294,0.4969314252964349,0.0004197793239752025,0.40488777191318953,0.2692537915585894,0.10564556865215319,0.00015489105302274404
France,FRA,251,start,2000,Imports,COMTRADE-FINAL-CA2512000H1[2005-02-28].gz,4517,218245719949.0,0.7811337717290954,1.617697475421348,0.004132064379930989,0.7811337717290951,0.004132064379930989,4924,0.15982395899865492,0.10727533454778973,0.1071752172897596,0.5050630217438414,0.0025462712006007996,0.19135212294711462,0.1895323684058017,0.6083684275317386,0.0010993082877196773,0.20874744354670283,0.1982195003927777,0.40881651183240186,0.00031088235024876305,0.4926250989583928,0.2862066856407562,0.09544951431336576,0.00017560254136174787
France,FRA,251,mid,2012,Imports,COMTRADE-FINAL-CA2512012H4[2013-05-29].gz,4448,474542912974.99994,0.8128223817986122,1.8234409408164118,0.0055375296762147025,0.812822381798612,0.0055375296762147025,4924,0.17484452667961414,0.13502712257842883,0.13490048396084925,0.6698094244269351,0.0040633014597799945,0.19327470262577146,0.19128441193854454,0.6027716259621694,0.0009523741280991464,0.22205688714538818,0.2107136169277386,0.4489953390282939,0.0003530459647224667,0.44964128765041167,0.2759238689714798,0.10186455139901321,0.0001688081236130957
France,FRA,251,end,2024,Imports,COMTRADE-FINAL-CA2512024H6[2025-06-20].gz,4835,646925305787.853,0.8185411620495623,1.7070550219130547,0.003572891092764302,0.8185411620495624,0.003572891092764302,4924,0.14497816776043682,0.08219825774203642,0.08211788970264237,0.36163882303083905,0.0013675479902091519,0.23522405313189695,0.23320655243246738,0.8004428162879161,0.001682076173573428,0.21995231977836388,0.20968547956344813,0.44374311248914705,0.0003498592250922163,0.4626253693477028,0.2935312403510046,0.10123027010515226,0.0001734077038895061
French Polynesia,PYF,258,start,2000,Imports,COMTRADE-FINAL-CA2582000H1[2002-09-01].gz,3232,761357806.9999999,0.8533446106344476,2.245410410025607,0.0048097096194941015,0.8533446106344469,0.0048097096194941015,4924,0.15688901774405792,0.09386838401461353,0.09373340938346644,0.42568274846350046,0.0017911200175490937,0.2912437456237972,0.2872638038893244,1.035478728008378,0.0022742513781507786,0.28131506869870454,0.26218227810613803,0.6429352001965192,0.0005965266572111115,0.33357280166288494,0.21016511925551876,0.1413137333572097,0.00014781156658311633
French Polynesia,PYF,258,mid,2012,Imports,COMTRADE-FINAL-CA2582012H4[2013-02-21].gz,3562,1282779126.0,0.8660457227779995,2.2736020498520895,0.005871462286988735,0.8660457227779992,0.005871462286988735,4924,0.17268429361034052,0.11101771108801159,0.11089335789715325,0.5324582050463627,0.0030629301405669593,0.28185702503899585,0.2782825944019289,0.9893780318737164,0.0020992253704656518,0.270343602223059,0.25370711978775234,0.6084048063896708,0.0005587307326102005,0.3367816616499336,0.223162650691165,0.14336100654234005,0.00015057604334592454
French Polynesia,PYF,258,end,2024,Imports,COMTRADE-FINAL-CA2582024H5[2025-05-03].gz,2325,1271272043.9009998,0.8337304892857214,2.4905536369860393,0.008123692091827584,0.8337304892857209,0.008123692091827584,4924,0.1950409758567804,0.13068952559521044,0.13049548452733553,0.6607734064599791,0.005086014805263378,0.29469004840752794,0.28910759020841437,1.051638516991845,0.002335985264265538,0.27442432935274824,0.24812659754490388,0.617385042208465,0.0005572256043404103,0.3001960966445135,0.16600081700506752,0.1607566713257505,0.00014446641795825684
Gabon,GAB,266,start,2000,Imports,COMTRADE-FINAL-CA2662000H1[2005-01-11].gz,2965,766664646.9999999,0.8850120729147182,2.6943324880262334,0.010045464974108203,0.8850120729147173,0.010045464974108203,4924,0.22872713148073467,0.17009038570680307,0.16987235351912566,0.8876602078326338,0.006918598879530101,0.30959207876869804,0.30480519007727963,1.1109031425957627,0.0024283757441669472,0.2768504663854678,0.2567902283832919,0.6346215992437254,0.0006037175640162772,0.24346706913903132,0.15354430093502083,0.06114753835411157,9.477278639487778e-05
Gabon,GAB,266,mid,2012,Imports,COMTRADE-FINAL-CA2662012H3[2023-10-12].gz,3436,4521293306.639999,0.926412755185057,3.551641777540034,0.048010584366718956,0.9264127551850567,0.048010584366718956,4924,0.43141327592302237,0.3695744126871898,0.3692626149698193,2.2946646486398787,0.04573340742720361,0.2533546891664515,0.2502898542565319,0.8792681294857013,0.0019053622857914602,0.20238130014152328,0.18980740546216113,0.4018305404297462,0.0003262698515807287,0.17468959800483555,0.11705288049654444,-0.024121541015292847,4.554480214316412e-05
Gabon,GAB,266,end,2023,Imports,COMTRADE-FINAL-CA2662023H6[2024-10-04].gz,3712,3896035708.9539995,0.9167859700610247,3.222075929246835,0.04135754602973404,0.9167859700610246,0.04135754602973404,4924,0.3572317771212293,0.2968147979522171,0.29660882457745064,1.825208462685572,0.03895210799316668,0.2709662903264355,0.2677371519839297,0.9433349392743913,0.001964605217874718,0.21818409130203845,0.20550670030327237,0.4475262180990376,0.000373876697755207,0.21403482041930919,0.14693329319637194,0.006006309187834277,6.695612093743502e-05
Gambia,GMB,270,start,2000,Imports,COMTRADE-FINAL-CA2702000H0[2002-10-03].gz,1736,151147637.35,0.8986201437249605,3.49425498767817,0.02182845587983402,0.8986201437249599,0.02182845587983402,4924,0.393761464403069,0.27899828424939654,0.27830576916655453,1.576038004881088,0.016617928758532907,0.37860305773413405,0.3700148319363989,1.4877268239711772,0.00481301753168503,0.21272924814262734,0.18660455983678545,0.43325843916414786,0.00036133518394983286,0.12966940987384212,0.06369498278522141,-0.002768280338242189,3.617440566625177e-05
Gambia,GMB,270,mid,2012,Imports,COMTRADE-FINAL-CA2702012H3[2014-08-13].gz,2559,265961362.725,0.9463161220796593,3.9651019016450295,0.03943936682138425,0.9463161220796594,0.03943936682138425,4924,0.5121548784582014,0.37865279218444037,0.37804947323927207,2.2690373414222824,0.033365327839187775,0.3536023338890097,0.34857716866728033,1.413005127104851,0.00580457209719319,0.17316392990163987,0.15903372230521942,0.3212998281435157,0.00025080238114717665,0.09458094402491005,0.060655757867887364,-0.0382403950256195,1.8664503856110473e-05
Gambia,GMB,270,end,2024,Imports,COMTRADE-FINAL-CA2702024H6[2025-10-03].gz,2617,675813446.9940001,0.9275638104953322,3.6425644599243157,0.02994196957746626,0.9275638104953321,0.02994196957746626,4924,0.4545938415717529,0.33175791897413553,0.33124374625086017,1.940763939176464,0.024655922514100776,0.34536956351870723,0.340787594578462,1.374727426987058,0.004987010849839017,0.1841897896063967,0.16893926500789877,0.3453824610176275,0.0002616916881931061,0.13868272790076044,0.08659320465811102,-0.018309367256833367,3.73445253333631e-05
