country,iso3,reporter_code,year,import_bin,total_imports_in_bin,active_products,product_gini,top_1_product_share,top_5_product_share,top_10_product_share
Belgium,BEL,56,2014,intermediates,163159934086.55798,3043,0.8470584506100087,0.0798518897119999,0.19486517701123157,0.24520703958952558
Belgium,BEL,56,2014,unmapped_or_ambiguous,7174552685.712,94,0.8286000263210824,0.5075785828265339,0.673032368922635,0.7718391076429109
Belgium,BEL,56,2015,capital_goods,23549811370.004997,594,0.8085752740440821,0.09154715704733657,0.2798515716814678,0.3711748254168774
Belgium,BEL,56,2015,energy,36637215206.261,32,0.8415848972648736,0.33655219283156235,0.8758710565055494,0.9680491108358598
Belgium,BEL,56,2015,final_consumption,61848080415.575,1345,0.8379195295106134,0.13385492209732688,0.2980133811005142,0.36631301892365076
Belgium,BEL,56,2015,intermediates,130749394598.47,3038,0.8453380212654873,0.07549029075810726,0.1896812951566218,0.2402144910314829
Belgium,BEL,56,2015,unmapped_or_ambiguous,5808222226.7439995,93,0.8365708218422063,0.5202455039877012,0.6916246398920811,0.7790907508343944
Belgium,BEL,56,2016,capital_goods,28040910010.09,595,0.826646869336159,0.08846550653874583,0.32769299668864454,0.41774728547240203
Belgium,BEL,56,2016,energy,28984671439.628998,32,0.8430098242990676,0.34322270784941267,0.8850391180970155,0.9680259224067
Belgium,BEL,56,2016,final_consumption,66241471838.77799,1345,0.8434552045142014,0.12118842898719462,0.3142818518403267,0.383100012351962
Belgium,BEL,56,2016,intermediates,148450207010.331,3025,0.8589422820971175,0.06996140191800629,0.2028104574591787,0.2655475029211352
Belgium,BEL,56,2016,unmapped_or_ambiguous,5234898422.733999,93,0.8159856297635089,0.42790738348235235,0.6661891803691651,0.7488600983867066
Belgium,BEL,56,2017,capital_goods,30619994628.746002,683,0.8064810014986696,0.08429908401246873,0.2622004392855049,0.3403522821630162
Belgium,BEL,56,2017,energy,36743571776.837,33,0.8559188614675657,0.349523612074698,0.897146391803303,0.9699191166300883
Belgium,BEL,56,2017,final_consumption,72009911621.983,1409,0.8494742139562068,0.1104498681852705,0.30697464481053155,0.38464605710928723
Belgium,BEL,56,2017,intermediates,161837704753.44,3116,0.8588960553074545,0.06190496538288951,0.18657624732261394,0.25051139910383113
Belgium,BEL,56,2017,unmapped_or_ambiguous,4725671180.752,21,0.8818821587940253,0.7637855759294774,0.9587383376805385,0.9864795607709139
Belgium,BEL,56,2018,capital_goods,32829405653.339,687,0.8106005123362885,0.08010152337045251,0.25755728724577187,0.3479925923866384
Belgium,BEL,56,2018,energy,47798728751.078,33,0.8515551896289015,0.34665511943907723,0.8867799340724736,0.9698609684986966
Belgium,BEL,56,2018,final_consumption,75546983900.017,1410,0.8496850267252063,0.08933919885747393,0.3066426216413755,0.38395289112915165
Belgium,BEL,56,2018,intermediates,181448070169.267,3120,0.862897282157719,0.05433884138747922,0.20208163186383432,0.27525029519987293
Belgium,BEL,56,2018,unmapped_or_ambiguous,2462379293.4820004,22,0.7459215964804704,0.30160091277888623,0.8606200218108242,0.9628389670493839
Belgium,BEL,56,2019,capital_goods,32415120831.483997,685,0.8143061042884261,0.0769485004183095,0.2582358033841016,0.35518245292914147
Belgium,BEL,56,2019,energy,36952640184.004,33,0.8522771004736212,0.42004145570640394,0.8783104322723455,0.963589069125041
Belgium,BEL,56,2019,final_consumption,73896306003.078,1412,0.8544249072022883,0.08221480857075511,0.314445177972281,0.3953925749382788
Belgium,BEL,56,2019,intermediates,172895968451.99203,3128,0.8671060026728317,0.08130458169647413,0.20794342359988538,0.2794900098255776
Belgium,BEL,56,2019,unmapped_or_ambiguous,2546509687.226,22,0.7412798141104915,0.2509683650197248,0.8627331280794073,0.9668351284565504
Belgium,BEL,56,2020,capital_goods,30524500714.396,684,0.8131049950864102,0.06835614949370636,0.25719974248742916,0.3488209378683914
Belgium,BEL,56,2020,energy,23558541516.661,33,0.8338457267948347,0.37596315720614865,0.8581253175602902,0.9564264523111917
Belgium,BEL,56,2020,final_consumption,70343958447.232,1407,0.8469668381579449,0.06435762255954108,0.2591235674582264,0.34494710587171695
Belgium,BEL,56,2020,intermediates,167679423022.722,3120,0.8705402319720488,0.0890711831584733,0.22208219710042684,0.29599190923243734
Belgium,BEL,56,2020,unmapped_or_ambiguous,2140262303.937,21,0.7298277614588691,0.2764766102124546,0.8293310097701221,0.9642884023418983
Belgium,BEL,56,2021,capital_goods,35781302605.075,685,0.8140220352728618,0.06094171880759648,0.25386437729272715,0.3485290642516244
Belgium,BEL,56,2021,energy,54446347785.190994,33,0.8537944724807336,0.3207356789095921,0.8829824185578724,0.9740458901033513
Belgium,BEL,56,2021,final_consumption,77461228799.59799,1406,0.8420769349517627,0.06386976460929415,0.2355089022587088,0.32638046448630836
Belgium,BEL,56,2021,intermediates,222787413442.94998,3132,0.8796072264188821,0.07631073514075572,0.2583612151327952,0.33287055251703546
Belgium,BEL,56,2021,unmapped_or_ambiguous,3471618701.374,22,0.7414966762931867,0.28141844947843236,0.8423095963138656,0.9549684143955305
Belgium,BEL,56,2022,capital_goods,33962220617.740005,735,0.815938285378992,0.061590449524592784,0.23481376709229088,0.32702483621514367
Belgium,BEL,56,2022,energy,118317205997.628,34,0.8704455906634561,0.4347420353063206,0.89866160209568,0.9834971899708133
Belgium,BEL,56,2022,final_consumption,77782467298.451,1439,0.844233750468834,0.06974599465919791,0.23206551537170725,0.33192190997196797
Belgium,BEL,56,2022,intermediates,226878095840.232,3240,0.8766485725106492,0.09126250001701719,0.2294493844874724,0.29323076100677825
Belgium,BEL,56,2022,unmapped_or_ambiguous,4848962124.009,46,0.8218601205670704,0.261730459283671,0.7470843896239675,0.8714971400247128
Belgium,BEL,56,2023,capital_goods,36731757648.144,730,0.8240929535505479,0.06806400366877968,0.24084941185783454,0.34304687551755897
Belgium,BEL,56,2023,energy,67848522560.116,34,0.8527315455258322,0.3204188407636098,0.88468601663982,0.9750946884371757
Belgium,BEL,56,2023,final_consumption,87627908040.26099,1437,0.860248081311747,0.07865675439793908,0.28619282517518946,0.3834112562309428
Belgium,BEL,56,2023,intermediates,206365397272.29303,3240,0.8770022188311137,0.0921728460651617,0.2269703051423906,0.3074292459894484
Belgium,BEL,56,2023,unmapped_or_ambiguous,4624891762.476,45,0.8135562078692173,0.22294552037213228,0.7384261566466708,0.8953061415517801
Belgium,BEL,56,2024,capital_goods,34709348126.600006,735,0.8203215586031927,0.05808027392756088,0.23982161018174655,0.335461341902867
Belgium,BEL,56,2024,energy,56672278639.564995,34,0.8577526551294381,0.3867007663324161,0.8764175068405585,0.9745210586630636
Belgium,BEL,56,2024,final_consumption,83744068282.362,1437,0.8602281974173704,0.09638819394465811,0.2751586600428182,0.3683210955533963
Belgium,BEL,56,2024,intermediates,177107951321.957,3235,0.8698603957671813,0.10400315924250321,0.2101093756523038,0.26609623760088813
Belgium,BEL,56,2024,unmapped_or_ambiguous,4251651298.8740005,44,0.7956293875130602,0.23707153482246832,0.7067661240842631,0.86904973941573
Brazil,BRA,76,1989,capital_goods,2096533017.0,544,0.7566300927423331,0.052837011438298755,0.1831223314333332,0.2832897508334351
Brazil,BRA,76,1989,energy,4816148475.0,16,0.8833751135677976,0.8098599381324099,0.9738534551719774,0.9987447571370814
Brazil,BRA,76,1989,final_consumption,1562930172.0,883,0.9114418248243852,0.08587963647041295,0.2801588662401227,0.4188132756835665
Brazil,BRA,76,1989,intermediates,10500763332.0,2548,0.8378796792709813,0.02755466482310393,0.10492493185161142,0.17450580715554403
Brazil,BRA,76,1989,unmapped_or_ambiguous,883833559.0,142,0.7881292687237382,0.13935738776354836,0.4333920579270514,0.5767381752020575
Brazil,BRA,76,1990,capital_goods,2495567180.0,538,0.7578406433102882,0.037365347543959926,0.15602113824882086,0.25754727067696087
Brazil,BRA,76,1990,energy,5757040777.0,18,0.8989168487118857,0.8406295486623058,0.9712356412930788,0.99875161818747
Brazil,BRA,76,1990,final_consumption,2163434829.0,977,0.9142407551926901,0.15290238678134918,0.32653397067039636,0.4402360220114585
Brazil,BRA,76,1990,intermediates,10739497655.0,2622,0.8340331937968737,0.024954231064544145,0.09739762329693437,0.16163316672375586
Brazil,BRA,76,1990,unmapped_or_ambiguous,1302979217.0,146,0.8065840534883253,0.09138004923374,0.3785586504869018,0.5984228227333268
Brazil,BRA,76,1991,capital_goods,2796778156.0,548,0.7498277178008532,0.04077147190075522,0.15992069232966363,0.264724849345541
Brazil,BRA,76,1991,energy,4892561047.0,20,0.8939732667274372,0.7737588201012385,0.9637330203352699,0.9991728373011346
Brazil,BRA,76,1991,final_consumption,2299452673.0,1044,0.9080112507446632,0.11529000884116043,0.31995865478723856,0.4246854003417882
Brazil,BRA,76,1991,intermediates,11348771538.0,2715,0.8392533585828852,0.026855434615058862,0.1052714860810867,0.16761123022265215
Brazil,BRA,76,1991,unmapped_or_ambiguous,1638764661.0,151,0.8303918058505904,0.2101227334191337,0.49762239106521716,0.6364992807225296
Brazil,BRA,76,1992,capital_goods,2837176601.0,542,0.7624313604222732,0.0726524249239006,0.2070520505466413,0.32612825006165347
Brazil,BRA,76,1992,energy,4630972493.0,19,0.8825098353517233,0.7540438953758216,0.9607213266166122,0.9990744525029076
Brazil,BRA,76,1992,final_consumption,1906208545.0,1038,0.9180689914935756,0.12212165799519066,0.3558329993741582,0.4602442027139271
Brazil,BRA,76,1992,intermediates,11178221376.0,2690,0.8395088989848543,0.034917123026209786,0.11944597678721083,0.18761415617539476
Brazil,BRA,76,1992,unmapped_or_ambiguous,1792993553.0,152,0.8463504290993664,0.1943921652238088,0.5185632376894553,0.6631607587269445
Brazil,BRA,76,1993,capital_goods,3400953922.0,554,0.7673987343540816,0.04566500445518238,0.2034894388081039,0.3310575987862502
Brazil,BRA,76,1993,energy,3460824652.0,21,0.8768336405047963,0.6976638878842568,0.9488474742868885,0.9970762901858803
Brazil,BRA,76,1993,final_consumption,3383859230.0,1098,0.9286376292346326,0.2459724980935451,0.48177727239557777,0.5491823878264581
Brazil,BRA,76,1993,intermediates,13776031726.0,2781,0.839818252464577,0.04983618996058633,0.13144153723038543,0.20015401981079903
Brazil,BRA,76,1993,unmapped_or_ambiguous,3277777734.0,150,0.8871717387330735,0.2390484555655963,0.6749098113191344,0.7849033027204034
Brazil,BRA,76,1994,capital_goods,4561540197.0,552,0.7568780587794168,0.03869428622290402,0.17117275093038054,0.27523949143881676
Brazil,BRA,76,1994,energy,3628442988.0,22,0.8823568985993846,0.706272383629912,0.9581635587214579,0.995710012517358
Brazil,BRA,76,1994,final_consumption,5507748006.0,1132,0.917977773486665,0.2302315769745839,0.4645740371949762,0.5368953049011371
Brazil,BRA,76,1994,intermediates,18224148283.0,2821,0.8452006704930712,0.032097216666397116,0.11454598676346822,0.18627440137581985
Brazil,BRA,76,1994,unmapped_or_ambiguous,3586593683.0,151,0.8553640245636831,0.13867093932535654,0.5100789424994925,0.7157105091572203
Brazil,BRA,76,1995,capital_goods,7519363421.0,579,0.7520615760893001,0.0562527898064737,0.16714978378220882,0.25691217831084534
Brazil,BRA,76,1995,energy,4163260037.0,22,0.8734922525090403,0.6620733111800098,0.9447996512450371,0.9963793092754153
Brazil,BRA,76,1995,final_consumption,10245417578.0,1157,0.8941390134221889,0.2604160023432478,0.4284077124806479,0.48600465584654184
Brazil,BRA,76,1995,intermediates,26317845597.0,2886,0.8298892716034207,0.021413729399804717,0.09487199906988648,0.16918292432369725
Brazil,BRA,76,1995,unmapped_or_ambiguous,5488397123.0,155,0.8424673084436844,0.1443788201256952,0.5010585381068097,0.6799863137381795
Brazil,BRA,76,1996,capital_goods,8241092373.0,578,0.7530156274871616,0.03937536497747979,0.16302251936910792,0.2648519618771661
Brazil,BRA,76,1996,energy,5057428755.0,22,0.8820216364435605,0.7198215402245444,0.9438406781866767,0.9967918019638025
Brazil,BRA,76,1996,final_consumption,8101508338.0,1150,0.8638094047509999,0.17351848758907,0.29104161109609905,0.3637131360068965
Brazil,BRA,76,1996,intermediates,29088556470.0,2884,0.8406836968153106,0.033183123920071236,0.12575242868351247,0.20329997056055357
Brazil,BRA,76,1996,unmapped_or_ambiguous,6240876755.0,156,0.8421849103975036,0.1306893625717818,0.48142532867563415,0.6556675282397881
Brazil,BRA,76,1997,capital_goods,10582897695.0,595,0.7402728486949026,0.03937580462455751,0.1584811502800793,0.2526430127226133
Brazil,BRA,76,1997,energy,4957802843.0,22,0.8755475518558711,0.6817349660792068,0.9404406949306354,0.9977341704872632
Brazil,BRA,76,1997,final_consumption,9353315718.0,1193,0.8624370199852454,0.22500657482884723,0.31064346597521747,0.382281401569599
Brazil,BRA,76,1997,intermediates,33478590934.0,2964,0.8376467979863371,0.02855865672139163,0.11282115440420405,0.17720679558155983
Brazil,BRA,76,1997,unmapped_or_ambiguous,6701988757.0,141,0.8579116632609056,0.13184204048046272,0.5597847312234756,0.7019997871655635
Brazil,BRA,76,1998,capital_goods,10223720964.0,597,0.7487668982460178,0.05831809935926964,0.1787646213580678,0.27973399401944005
Brazil,BRA,76,1998,energy,3495656428.0,24,0.8738764061922086,0.6126615521609837,0.9347807135238292,0.9965552195279987
Brazil,BRA,76,1998,final_consumption,9221855629.0,1189,0.8728971586712362,0.21696888419158314,0.3491970899949121,0.4319735154465841
Brazil,BRA,76,1998,intermediates,32728551307.0,2933,0.8319927360171087,0.028543053624258602,0.10286553255658283,0.17011757433972266
Brazil,BRA,76,1998,unmapped_or_ambiguous,5123334729.0,142,0.8639396201078757,0.14483457069470737,0.5977706025461605,0.7382983681681674
Brazil,BRA,76,1999,capital_goods,8301021710.0,591,0.7635989849442697,0.04013728028185099,0.17397660871796466,0.27169418329349243
Brazil,BRA,76,1999,energy,3571711344.0,22,0.8638372461275909,0.6377530804180238,0.9410264921453294,0.9942275679599264
Brazil,BRA,76,1999,final_consumption,5449000239.0,1160,0.8666679141655202,0.15826124209498313,0.2893443095699596,0.37912285013573843
Brazil,BRA,76,1999,intermediates,29715673704.0,2908,0.8468161612944782,0.03135532730239189,0.1253257092568861,0.20218290104562794
Brazil,BRA,76,1999,unmapped_or_ambiguous,4709986441.0,143,0.876293607699878,0.15741537503080044,0.6343810366395914,0.7715857365033973
Brazil,BRA,76,2000,capital_goods,7858438981.0,587,0.7752449507036148,0.05670964387170063,0.219652206777121,0.3247636191068619
Brazil,BRA,76,2000,energy,9845701652.0,25,0.8370106048141301,0.36813275550186253,0.899401886934203,0.9923277740205895
Brazil,BRA,76,2000,final_consumption,5110456526.0,1151,0.8676225742527817,0.16576523793717915,0.2842208369468086,0.3744854412249431
Brazil,BRA,76,2000,intermediates,34608461904.0,2904,0.8515829616698598,0.02908310264674512,0.12661363686588872,0.21148011305160255
Brazil,BRA,76,2000,unmapped_or_ambiguous,2622562176.0,130,0.8513844143783669,0.1861830638252902,0.5666071110147819,0.7271437338841571
Brazil,BRA,76,2001,capital_goods,8794676267.0,583,0.7661258749006272,0.07678575600718016,0.2401132558936521,0.328442942446741
Brazil,BRA,76,2001,energy,9392567647.0,25,0.8338842814319951,0.35374474050886756,0.8962869219993173,0.9914722731834055
Brazil,BRA,76,2001,final_consumption,5000399410.0,1137,0.8742344549496199,0.16369763630541664,0.30717171310921343,0.3958712750108096
Brazil,BRA,76,2001,intermediates,33680376359.0,2903,0.8497053161624137,0.028922764390062854,0.11694105650774685,0.20455973575125927
Brazil,BRA,76,2001,unmapped_or_ambiguous,2816448712.0,130,0.8452684756335473,0.17109112796796422,0.551921051633906,0.721079604733097
Brazil,BRA,76,2002,capital_goods,7319961702.0,580,0.7789074272715415,0.10512051105264103,0.2426500438540136,0.32609709424405947
Brazil,BRA,76,2002,energy,8528167748.0,26,0.8058969147627404,0.3931825202179407,0.8486088055312019,0.979147151034675
Brazil,BRA,76,2002,final_consumption,3999016794.0,1133,0.8750104271023287,0.12005587716469089,0.27258683175212495,0.37220648741291584
Brazil,BRA,76,2002,intermediates,29156147599.0,2933,0.8475660767202511,0.03299277247564053,0.12492792782832969,0.206006219017975
Brazil,BRA,76,2002,unmapped_or_ambiguous,1757842380.0,134,0.811760050994931,0.15306305278633686,0.47527162645834037,0.6437196160898112
Brazil,BRA,76,2003,capital_goods,6037448374.0,578,0.7641887682008792,0.1062329020918929,0.22205932936396483,0.3063643700814857
Brazil,BRA,76,2003,energy,8939741548.0,26,0.8060574824142985,0.4370944909334867,0.8342331293311792,0.9782978485498381
Brazil,BRA,76,2003,final_consumption,3810138718.0,1114,0.883297428973747,0.1098745607403368,0.2893493944962452,0.3782141842217305
Brazil,BRA,76,2003,intermediates,31404885339.0,2926,0.8557293794315499,0.03537619516860099,0.1319509374184504,0.21143228966845298
Brazil,BRA,76,2003,unmapped_or_ambiguous,1674469120.0,135,0.8308835727610813,0.17204316195451846,0.5355190031811395,0.6952557948635087
Brazil,BRA,76,2004,capital_goods,6496791280.0,576,0.7523554715272416,0.05353772147040562,0.17151651284078193,0.26412857194328704
Brazil,BRA,76,2004,energy,13171878735.0,26,0.8202803990132543,0.5272543291448697,0.8353910307996774,0.9797691165883634
Brazil,BRA,76,2004,final_consumption,4695130203.0,1127,0.8817442237021695,0.0912380859483483,0.2897757802607205,0.38044795517250113
Brazil,BRA,76,2004,intermediates,40777109021.0,2929,0.8587837520576729,0.03262205602449494,0.12856748987036043,0.21138512155339195
Brazil,BRA,76,2004,unmapped_or_ambiguous,2318171085.0,130,0.8377783931966152,0.16774261033456037,0.5542070373119161,0.7118206092196168
Brazil,BRA,76,2005,capital_goods,8684710188.0,574,0.7624434198196797,0.06483902200652225,0.2021288608370083,0.2944649353450596
Brazil,BRA,76,2005,energy,15363069963.0,25,0.8225511615916865,0.5101895311859552,0.8631232918899387,0.9879671727431292
Brazil,BRA,76,2005,final_consumption,5697570435.0,1127,0.8708683874172374,0.0900191881524322,0.23445058612952452,0.3288552667098358
Brazil,BRA,76,2005,intermediates,46229271427.0,2935,0.8571700955204702,0.03680237692446816,0.13568366851519406,0.21769790127218308
Brazil,BRA,76,2005,unmapped_or_ambiguous,2727691927.0,134,0.8380838919921842,0.1717529884378325,0.5445781725921426,0.7065349968314072
Brazil,BRA,76,2006,capital_goods,11225945746.0,575,0.7652135306726717,0.07294691436503581,0.22185248961205875,0.30327821317086917
Brazil,BRA,76,2006,energy,19089513889.0,25,0.823369783274422,0.4833601137594688,0.8680751560965011,0.9896669468302353
Brazil,BRA,76,2006,final_consumption,8097548829.0,1124,0.8741186657028577,0.17143675429635374,0.27161082772644557,0.3610385997957654
Brazil,BRA,76,2006,intermediates,55483818547.0,2950,0.8603442733445268,0.04098003325192801,0.1473089945868898,0.23923017864670185
Brazil,BRA,76,2006,unmapped_or_ambiguous,3137171532.0,131,0.8223651927305533,0.17470250938130724,0.5178811602833325,0.7001351512327825
Brazil,BRA,76,2007,capital_goods,16251774332.0,588,0.7768611590686461,0.07303025458968082,0.2390792845523004,0.32861828652667263
Brazil,BRA,76,2007,energy,24616703255.0,26,0.8399016989718975,0.49469718239084326,0.8821092416016126,0.9902812077831175
Brazil,BRA,76,2007,final_consumption,12113720353.0,1081,0.8797145223488729,0.17383881620467517,0.2923476603224506,0.4003157038208376
Brazil,BRA,76,2007,intermediates,72619684712.0,2871,0.8537423150653147,0.02548586187532937,0.1163974727860975,0.19572378933299492
Brazil,BRA,76,2007,unmapped_or_ambiguous,2508733188.0,107,0.7757432412802103,0.20941394864665855,0.4853168255690967,0.6489288469523766
Brazil,BRA,76,2008,capital_goods,24272894180.0,586,0.7639411160527567,0.0672686060381449,0.2167354112364033,0.3162292086011146
Brazil,BRA,76,2008,energy,37189834518.0,27,0.8390091452786066,0.45323635776980253,0.8763673220494,0.9882971903037281
Brazil,BRA,76,2008,final_consumption,17807985719.0,1068,0.8860568745291086,0.18790990484845863,0.3458813338124061,0.4450415898831393
Brazil,BRA,76,2008,intermediates,101302852940.0,2882,0.856824224484098,0.04055191619759332,0.12482299724065402,0.19993882450671285
Brazil,BRA,76,2008,unmapped_or_ambiguous,3347114792.0,108,0.7843364748207828,0.20869051389259913,0.5250818415910488,0.6677985058481974
Brazil,BRA,76,2009,capital_goods,20699421804.0,585,0.7532620071677201,0.051138473964303974,0.2023976022456052,0.2859030085012514
Brazil,BRA,76,2009,energy,21118897722.0,29,0.8314667328290435,0.4468750685869722,0.8347037646115648,0.9860027860880229
Brazil,BRA,76,2009,final_consumption,17125972563.0,1079,0.8890672739108805,0.2068131938767722,0.33829355931101174,0.4514906798756151
Brazil,BRA,76,2009,intermediates,73711810501.0,2856,0.8495740303474257,0.029620919078773397,0.11318658496234892,0.192105026491079
Brazil,BRA,76,2009,unmapped_or_ambiguous,2721497888.0,108,0.7466946837938997,0.19892648397307888,0.47280599506384774,0.6022112327283202
Brazil,BRA,76,2010,capital_goods,28412548145.0,594,0.7633662548774802,0.05573420753811097,0.18417376985319314,0.2710347493192079
Brazil,BRA,76,2010,energy,31894610465.0,29,0.8146412722406511,0.322138718178573,0.8335105003766348,0.9808827192083407
Brazil,BRA,76,2010,final_consumption,25048154671.0,1085,0.8919088076183499,0.20721758649188277,0.36287141066416645,0.4641780195672922
Brazil,BRA,76,2010,intermediates,103597726017.0,2877,0.847786804874056,0.030954465317836938,0.11389814330542093,0.1902064923390933
Brazil,BRA,76,2010,unmapped_or_ambiguous,4231222638.0,106,0.7575438838138722,0.15442138972598302,0.47397713157158616,0.6509306681866925
Brazil,BRA,76,2011,capital_goods,33044146458.0,597,0.7459028050997472,0.056704822452642335,0.17481951747013408,0.24752128857060643
Brazil,BRA,76,2011,energy,44112670262.0,26,0.8075042843623985,0.3233546317482276,0.8664407090523547,0.9800493060888648
Brazil,BRA,76,2011,final_consumption,32297182041.0,1077,0.8891612195508791,0.2295379298599161,0.3897122718948606,0.48131946531019026
Brazil,BRA,76,2011,intermediates,123695600843.0,2872,0.8475133979083311,0.03019497719842609,0.11424219838614977,0.19021538486937636
Brazil,BRA,76,2011,unmapped_or_ambiguous,5556532771.0,109,0.7732393111943845,0.14456469098722427,0.5262660784188508,0.6499962832667688
Brazil,BRA,76,2012,capital_goods,33929938149.0,591,0.7507076362874419,0.06657253444084373,0.1819270174880035,0.2624611654431342
Brazil,BRA,76,2012,energy,42440174196.0,28,0.8178016005120734,0.32018475417286907,0.8555189680258681,0.9845318518022984
Brazil,BRA,76,2012,final_consumption,30816268571.0,1147,0.8751030108699727,0.20426410460751432,0.3425887783485595,0.41815148726755297
Brazil,BRA,76,2012,intermediates,123284584394.0,2874,0.8482398793568524,0.03014780034559525,0.11753615493150997,0.1980649000848511
Brazil,BRA,76,2012,unmapped_or_ambiguous,4933510498.0,91,0.7264032408035861,0.16506750423053423,0.46912260791544785,0.622323854230096
Brazil,BRA,76,2013,capital_goods,34914429175.0,594,0.7467220718998304,0.07678131401098583,0.18903629587981086,0.26320827958946574
Brazil,BRA,76,2013,energy,48558071825.0,27,0.8192042213677524,0.3405511725341248,0.863866591700277,0.9861019626472781
Brazil,BRA,76,2013,final_consumption,32417829420.0,1144,0.874467171294425,0.1749626986901457,0.32615483205291046,0.41139706182092683
Brazil,BRA,76,2013,intermediates,132015322719.0,2866,0.8536683552561231,0.027305870528930565,0.11766869781521426,0.20074668207576038
Brazil,BRA,76,2013,unmapped_or_ambiguous,4376051384.0,90,0.7146215673057199,0.23224578114323166,0.5070876135306367,0.6255266693184698
Brazil,BRA,76,2014,capital_goods,31023958476.0,592,0.7443858214563994,0.07758227361160165,0.19269791805016598,0.27349195965962264
Brazil,BRA,76,2014,energy,47791275325.0,27,0.8176634696116976,0.329487902382107,0.861782404966612,0.9899678544516849
Brazil,BRA,76,2014,final_consumption,30910705073.0,1136,0.8710659522916193,0.15251478990422315,0.30536932226903396,0.39918736566698565
Brazil,BRA,76,2014,intermediates,126821971980.0,2868,0.8529759058462645,0.028936975034410752,0.11779879981172328,0.1928753382407388
Brazil,BRA,76,2014,unmapped_or_ambiguous,4215459075.0,95,0.7506303840066526,0.21515326821195624,0.5278683048298838,0.6425675855956448
Brazil,BRA,76,2015,capital_goods,24329164560.0,590,0.7670791787356863,0.06592829844379991,0.20515575578810585,0.30216715057641913
Brazil,BRA,76,2015,energy,27638837111.0,27,0.7851765581308996,0.274917149679062,0.8101459747410427,0.9881685894856317
Brazil,BRA,76,2015,final_consumption,24454218105.0,1126,0.8629736685094893,0.13199317378051986,0.2834635046287856,0.36659620829042244
Brazil,BRA,76,2015,intermediates,100552216506.0,2857,0.8519183609777266,0.02885026046966253,0.12113161053265505,0.19670538044101463
Brazil,BRA,76,2015,unmapped_or_ambiguous,3483005872.0,92,0.7573196853216564,0.21230583443587142,0.5551073501032558,0.6603941381468909
Brazil,BRA,76,2016,capital_goods,18664325372.0,587,0.7787927190246029,0.0747225204877874,0.21123944773887754,0.3059410300233165
Brazil,BRA,76,2016,energy,17735983939.0,28,0.7829244308677668,0.23014561509746978,0.7962654865708153,0.984503229708298
Brazil,BRA,76,2016,final_consumption,18979990539.0,1123,0.8691606382815507,0.08497711517220688,0.23832385868187708,0.34369908275748273
Brazil,BRA,76,2016,intermediates,86735060686.0,2848,0.8598411873673317,0.029052496373092814,0.12513742350735363,0.20254930092918802
Brazil,BRA,76,2016,unmapped_or_ambiguous,3132513197.0,92,0.7722606349104024,0.2408137283260103,0.5851213204002984,0.6912659567001339
Brazil,BRA,76,2017,capital_goods,19911360025.0,666,0.7719399773601558,0.09194430710415523,0.2303734144348083,0.31570343934856354
Brazil,BRA,76,2017,energy,24114244099.0,27,0.7948151218739326,0.27759522838526773,0.8399873597049632,0.9842459906086894
Brazil,BRA,76,2017,final_consumption,20810113660.0,1161,0.8580679484275513,0.06322787989039748,0.2169897591996141,0.3220101760847374
Brazil,BRA,76,2017,intermediates,99632680407.0,2901,0.8632801658625613,0.030449816532155158,0.12630639018837292,0.2064030974173729
Brazil,BRA,76,2017,unmapped_or_ambiguous,1386833227.0,20,0.8650339342857409,0.690687657572254,0.9395482402874387,0.9949217751183863
Brazil,BRA,76,2018,capital_goods,27228495577.0,669,0.8097123113889861,0.09709486958336332,0.31501661146660564,0.40395905946750355
Brazil,BRA,76,2018,energy,28747800240.0,28,0.79448215054106,0.2755872003025996,0.8151175102571953,0.9832357012718689
Brazil,BRA,76,2018,final_consumption,22926093830.0,1157,0.8618975748663749,0.08076604164364969,0.26291502511049436,0.36130226664085846
Brazil,BRA,76,2018,intermediates,112612829489.0,2896,0.8649324040400499,0.029620444687661673,0.12236380233520375,0.20225565992216554
Brazil,BRA,76,2018,unmapped_or_ambiguous,1324896774.0,19,0.8547229760891626,0.6105404087881038,0.9483464060423472,0.9969325368740011
Brazil,BRA,76,2019,capital_goods,29646953970.0,663,0.810479213001057,0.09585638918843709,0.2957658301717261,0.39042583739674486
Brazil,BRA,76,2019,energy,26481604033.0,28,0.819628405652121,0.3096484394518399,0.863241785788845,0.992533366341646
Brazil,BRA,76,2019,final_consumption,22526038721.0,1146,0.8611986731651102,0.062022503614784584,0.24619233730740064,0.3519519585842232
Brazil,BRA,76,2019,intermediates,113443913576.0,2885,0.8669573041387404,0.03218285673434655,0.13123439391947797,0.20748779800540756
Brazil,BRA,76,2019,unmapped_or_ambiguous,1063493738.0,19,0.8473121253805487,0.6175936148295402,0.9457522560419627,0.9930472463205045
Brazil,BRA,76,2020,capital_goods,27582295794.0,668,0.8198713348558244,0.07617403879981029,0.2935971373623505,0.4011966916259081
Brazil,BRA,76,2020,energy,16419104398.0,26,0.794249675863284,0.3140009541341367,0.8479318866926666,0.9868835126582036
Brazil,BRA,76,2020,final_consumption,19627252570.0,1140,0.8688176914501,0.07631208783084407,0.22324800363029107,0.3394644944440128
Brazil,BRA,76,2020,intermediates,101828914365.0,2870,0.8680801739685273,0.027313957635160535,0.12196475260929195,0.20698461198801174
