reporter_code,year,total_imports,import_products,weighted_mean_top_supplier_share,weighted_mean_source_hhi,median_top_supplier_share,median_source_hhi,share_products_top_supplier_ge_50,share_products_top_supplier_ge_75,share_products_top_supplier_ge_90,import_value_share_products_top_supplier_ge_50,import_value_share_products_top_supplier_ge_75,import_value_share_products_top_supplier_ge_90,country,iso3
40,2021,210913061446.27,5183,0.4739897803059033,0.31879880360366114,0.5084829884299648,0.34128896329366,0.5172679915107081,0.19390314489677793,0.09646922631680493,0.3781205219730994,0.07852278625134855,0.03809727645985531,Austria,AUT
40,2022,226475409356.47702,5360,0.4833200000174479,0.3346752080378315,0.5081467590841937,0.3428951861650323,0.5166044776119403,0.19832089552238805,0.10093283582089552,0.3393670068249682,0.1218046059683966,0.06114221828858339,Austria,AUT
40,2023,219097053477.862,5356,0.47459014578872216,0.3196383725400007,0.5113270174058936,0.34484792932186054,0.5214712471994025,0.20182972367438387,0.10231516056758776,0.3773114800532492,0.10345273410109204,0.04197758682072509,Austria,AUT
40,2024,204403454311.075,5370,0.4657628875064059,0.3075999660209577,0.5105430731973761,0.3461258015133212,0.5216014897579143,0.20279329608938548,0.1074487895716946,0.34587511168064655,0.08476901649896033,0.04022986333366703,Austria,AUT
56,1999,163718186344.0,5079,0.4360301585921898,0.30062317396313315,0.448091032139964,0.29818043490722507,0.4004725339633786,0.13880685174246898,0.05867296711951171,0.2540160328774867,0.10070589326806476,0.05074318596190862,Belgium,BEL
56,2000,176990651592.0,5071,0.43051470822679383,0.29503533962594436,0.44703375002981244,0.297742992521033,0.4060343127588247,0.14356142772628672,0.05561033326760008,0.2916367772970733,0.11219713659666292,0.03278097350799429,Belgium,BEL
56,2001,178697512418.0,5060,0.43201371984640874,0.29758604965795504,0.44684385885697653,0.29932408447908965,0.40632411067193674,0.1422924901185771,0.05612648221343874,0.2518956048067845,0.11821098192227662,0.03292421892386323,Belgium,BEL
56,2002,198094630599.0,5156,0.44423062935580765,0.3055202603145165,0.4529623446781856,0.30079493035473787,0.4156322730799069,0.14953452288595812,0.05876648564778898,0.3443608370541284,0.10895470465169163,0.030730367095728493,Belgium,BEL
56,2003,234922194473.0,5164,0.4335134974558773,0.29998739433048327,0.44855385360786426,0.29911298212884574,0.4190549961270333,0.14697908597986056,0.05983733539891557,0.26490624706450405,0.09602909692976151,0.024795918640499036,Belgium,BEL
56,2004,286478237994.0,5154,0.44666118881490735,0.30677532455549217,0.44985360182119394,0.2978857558694952,0.4111369809856422,0.14551804423748546,0.05801319363601087,0.26987198027104325,0.1118693729806842,0.04156566786845915,Belgium,BEL
56,2005,319085461251.0,5160,0.45267969475543546,0.3145717838035993,0.44856925544590587,0.2992324234955405,0.40968992248062014,0.14302325581395348,0.05949612403100775,0.29012288689386306,0.11932472206575873,0.04475016321338348,Belgium,BEL
56,2006,353093659704.0,5159,0.4514094111761089,0.31108259883707956,0.45384900621338037,0.3029624430102405,0.42198100407055633,0.14421399496026363,0.05718162434580345,0.29249187986716496,0.11527484099578948,0.03492758148741205,Belgium,BEL
56,2007,413035800271.0,4990,0.44720416307934485,0.30612432317958643,0.44864118812421305,0.29543087862136347,0.4042084168336673,0.13226452905811623,0.05490981963927856,0.27555054640136717,0.11079616705858,0.030809549624150286,Belgium,BEL
