flow,cmd_code,product_id
Exports,540773,HS1992:540773
Exports,540774,HS1992:540774
Exports,540781,HS1992:540781
Exports,540782,HS1992:540782
Exports,540783,HS1992:540783
Exports,540784,HS1992:540784
Exports,540791,HS1992:540791
Exports,540792,HS1992:540792
Exports,540793,HS1992:540793
Exports,540794,HS1992:540794
Exports,540810,HS1992:540810
Exports,540821,HS1992:540821
Exports,540822,HS1992:540822
Exports,540823,HS1992:540823
Exports,540824,HS1992:540824
Exports,540831,HS1992:540831
Exports,540832,HS1992:540832
Exports,540833,HS1992:540833
Exports,540834,HS1992:540834
Exports,550110,HS1992:550110
Exports,550120,HS1992:550120
Exports,550130,HS1992:550130
Exports,550190,HS1992:550190
Exports,550200,HS1992:550200
Exports,550310,HS1992:550310
Exports,550320,HS1992:550320
Exports,550330,HS1992:550330
Exports,550340,HS1992:550340
Exports,550390,HS1992:550390
Exports,550410,HS1992:550410
Exports,550490,HS1992:550490
Exports,550510,HS1992:550510
Exports,550520,HS1992:550520
Exports,550610,HS1992:550610
Exports,550620,HS1992:550620
Exports,550630,HS1992:550630
Exports,550690,HS1992:550690
Exports,550700,HS1992:550700
Exports,550810,HS1992:550810
Exports,550820,HS1992:550820
Exports,550911,HS1992:550911
Exports,550912,HS1992:550912
Exports,550921,HS1992:550921
Exports,550922,HS1992:550922
Exports,550931,HS1992:550931
Exports,550932,HS1992:550932
Exports,550941,HS1992:550941
Exports,550942,HS1992:550942
Exports,550951,HS1992:550951
Exports,550952,HS1992:550952
Exports,550953,HS1992:550953
Exports,550959,HS1992:550959
Exports,550961,HS1992:550961
Exports,550962,HS1992:550962
Exports,550969,HS1992:550969
Exports,550991,HS1992:550991
Exports,550992,HS1992:550992
Exports,550999,HS1992:550999
Exports,551011,HS1992:551011
Exports,551012,HS1992:551012
Exports,551020,HS1992:551020
Exports,551030,HS1992:551030
Exports,551090,HS1992:551090
Exports,551110,HS1992:551110
Exports,551120,HS1992:551120
Exports,551130,HS1992:551130
Exports,551211,HS1992:551211
Exports,551219,HS1992:551219
Exports,551221,HS1992:551221
Exports,551229,HS1992:551229
Exports,551291,HS1992:551291
Exports,551299,HS1992:551299
Exports,551311,HS1992:551311
Exports,551312,HS1992:551312
Exports,551313,HS1992:551313
Exports,551319,HS1992:551319
Exports,551321,HS1992:551321
Exports,551322,HS1992:551322
Exports,551323,HS1992:551323
Exports,551329,HS1992:551329
Exports,551331,HS1992:551331
Exports,551332,HS1992:551332
Exports,551333,HS1992:551333
Exports,551339,HS1992:551339
Exports,551341,HS1992:551341
Exports,551342,HS1992:551342
Exports,551343,HS1992:551343
Exports,551349,HS1992:551349
Exports,551411,HS1992:551411
Exports,551412,HS1992:551412
Exports,551413,HS1992:551413
Exports,551419,HS1992:551419
Exports,551421,HS1992:551421
Exports,551422,HS1992:551422
Exports,551423,HS1992:551423
Exports,551429,HS1992:551429
Exports,551431,HS1992:551431
Exports,551432,HS1992:551432
Exports,551433,HS1992:551433
Exports,551439,HS1992:551439
Exports,551441,HS1992:551441
Exports,551442,HS1992:551442
Exports,551443,HS1992:551443
Exports,551449,HS1992:551449
Exports,551511,HS1992:551511
Exports,551512,HS1992:551512
Exports,551513,HS1992:551513
Exports,551519,HS1992:551519
Exports,551521,HS1992:551521
Exports,551522,HS1992:551522
Exports,551529,HS1992:551529
Exports,551591,HS1992:551591
Exports,551592,HS1992:551592
Exports,551599,HS1992:551599
Exports,551611,HS1992:551611
Exports,551612,HS1992:551612
Exports,551613,HS1992:551613
Exports,551614,HS1992:551614
Exports,551621,HS1992:551621
Exports,551622,HS1992:551622
Exports,551623,HS1992:551623
Exports,551624,HS1992:551624
Exports,551631,HS1992:551631
Exports,551632,HS1992:551632
Exports,551633,HS1992:551633
Exports,551634,HS1992:551634
Exports,551641,HS1992:551641
Exports,551642,HS1992:551642
Exports,551643,HS1992:551643
Exports,551644,HS1992:551644
Exports,551691,HS1992:551691
Exports,551692,HS1992:551692
Exports,551693,HS1992:551693
Exports,551694,HS1992:551694
Exports,560110,HS1992:560110
Exports,560121,HS1992:560121
Exports,560122,HS1992:560122
Exports,560129,HS1992:560129
Exports,560130,HS1992:560130
Exports,560210,HS1992:560210
Exports,560221,HS1992:560221
Exports,560229,HS1992:560229
Exports,560290,HS1992:560290
Exports,560300,HS1992:560300
Exports,560410,HS1992:560410
Exports,560420,HS1992:560420
Exports,560490,HS1992:560490
Exports,560500,HS1992:560500
Exports,560600,HS1992:560600
Exports,560710,HS1992:560710
Exports,560721,HS1992:560721
Exports,560729,HS1992:560729
Exports,560730,HS1992:560730
Exports,560741,HS1992:560741
Exports,560749,HS1992:560749
Exports,560750,HS1992:560750
Exports,560790,HS1992:560790
Exports,560811,HS1992:560811
Exports,560819,HS1992:560819
Exports,560890,HS1992:560890
Exports,560900,HS1992:560900
Exports,570110,HS1992:570110
Exports,570190,HS1992:570190
Exports,570210,HS1992:570210
Exports,570220,HS1992:570220
Exports,570231,HS1992:570231
Exports,570232,HS1992:570232
Exports,570239,HS1992:570239
Exports,570241,HS1992:570241
Exports,570242,HS1992:570242
Exports,570249,HS1992:570249
Exports,570251,HS1992:570251
Exports,570252,HS1992:570252
Exports,570259,HS1992:570259
Exports,570291,HS1992:570291
Exports,570292,HS1992:570292
Exports,570299,HS1992:570299
Exports,570310,HS1992:570310
Exports,570320,HS1992:570320
Exports,570330,HS1992:570330
Exports,570390,HS1992:570390
Exports,570410,HS1992:570410
Exports,570490,HS1992:570490
Exports,570500,HS1992:570500
Exports,580110,HS1992:580110
Exports,580121,HS1992:580121
Exports,580122,HS1992:580122
Exports,580123,HS1992:580123
Exports,580124,HS1992:580124
Exports,580125,HS1992:580125
Exports,580126,HS1992:580126
Exports,580131,HS1992:580131
Exports,580132,HS1992:580132
Exports,580133,HS1992:580133
Exports,580134,HS1992:580134
Exports,580135,HS1992:580135
Exports,580136,HS1992:580136
Exports,580190,HS1992:580190
Exports,580211,HS1992:580211
Exports,580219,HS1992:580219
Exports,580220,HS1992:580220
Exports,580230,HS1992:580230
Exports,580310,HS1992:580310
Exports,580390,HS1992:580390
Exports,580410,HS1992:580410
Exports,580421,HS1992:580421
Exports,580429,HS1992:580429
Exports,580430,HS1992:580430
Exports,580500,HS1992:580500
Exports,580610,HS1992:580610
Exports,580620,HS1992:580620
Exports,580631,HS1992:580631
Exports,580632,HS1992:580632
Exports,580639,HS1992:580639
Exports,580640,HS1992:580640
Exports,580710,HS1992:580710
Exports,580790,HS1992:580790
Exports,580810,HS1992:580810
Exports,580890,HS1992:580890
Exports,580900,HS1992:580900
Exports,581010,HS1992:581010
Exports,581091,HS1992:581091
Exports,581092,HS1992:581092
Exports,581099,HS1992:581099
Exports,581100,HS1992:581100
Exports,590110,HS1992:590110
Exports,590190,HS1992:590190
Exports,590210,HS1992:590210
Exports,590220,HS1992:590220
Exports,590290,HS1992:590290
Exports,590310,HS1992:590310
Exports,590320,HS1992:590320
Exports,590390,HS1992:590390
Exports,590410,HS1992:590410
Exports,590491,HS1992:590491
Exports,590492,HS1992:590492
Exports,590500,HS1992:590500
Exports,590610,HS1992:590610
Exports,590691,HS1992:590691
Exports,590699,HS1992:590699
Exports,590700,HS1992:590700
Exports,590800,HS1992:590800
Exports,590900,HS1992:590900
Exports,591000,HS1992:591000
Exports,591110,HS1992:591110
Exports,591120,HS1992:591120
Exports,591131,HS1992:591131
Exports,591132,HS1992:591132
Exports,591140,HS1992:591140
Exports,591190,HS1992:591190
Exports,600110,HS1992:600110
Exports,600121,HS1992:600121
Exports,600122,HS1992:600122
Exports,600129,HS1992:600129
Exports,600191,HS1992:600191
Exports,600192,HS1992:600192
Exports,600199,HS1992:600199
Exports,600210,HS1992:600210
Exports,600220,HS1992:600220
Exports,600230,HS1992:600230
Exports,600241,HS1992:600241
Exports,600242,HS1992:600242
Exports,600243,HS1992:600243
Exports,600249,HS1992:600249
Exports,600291,HS1992:600291
Exports,600292,HS1992:600292
Exports,600293,HS1992:600293
Exports,600299,HS1992:600299
Exports,610110,HS1992:610110
Exports,610120,HS1992:610120
Exports,610130,HS1992:610130
Exports,610190,HS1992:610190
Exports,610210,HS1992:610210
Exports,610220,HS1992:610220
Exports,610230,HS1992:610230
Exports,610290,HS1992:610290
Exports,610311,HS1992:610311
Exports,610312,HS1992:610312
Exports,610319,HS1992:610319
Exports,610321,HS1992:610321
Exports,610322,HS1992:610322
Exports,610323,HS1992:610323
Exports,610329,HS1992:610329
Exports,610331,HS1992:610331
Exports,610332,HS1992:610332
Exports,610333,HS1992:610333
Exports,610339,HS1992:610339
Exports,610341,HS1992:610341
Exports,610342,HS1992:610342
Exports,610343,HS1992:610343
Exports,610349,HS1992:610349
Exports,610411,HS1992:610411
Exports,610412,HS1992:610412
Exports,610413,HS1992:610413
Exports,610419,HS1992:610419
Exports,610421,HS1992:610421
Exports,610422,HS1992:610422
Exports,610423,HS1992:610423
Exports,610429,HS1992:610429
Exports,610431,HS1992:610431
Exports,610432,HS1992:610432
Exports,610433,HS1992:610433
Exports,610439,HS1992:610439
Exports,610441,HS1992:610441
Exports,610442,HS1992:610442
Exports,610443,HS1992:610443
Exports,610444,HS1992:610444
Exports,610449,HS1992:610449
Exports,610451,HS1992:610451
Exports,610452,HS1992:610452
Exports,610453,HS1992:610453
Exports,610459,HS1992:610459
Exports,610461,HS1992:610461
Exports,610462,HS1992:610462
Exports,610463,HS1992:610463
Exports,610469,HS1992:610469
Exports,610510,HS1992:610510
Exports,610520,HS1992:610520
Exports,610590,HS1992:610590
Exports,610610,HS1992:610610
Exports,610620,HS1992:610620
Exports,610690,HS1992:610690
Exports,610711,HS1992:610711
Exports,610712,HS1992:610712
Exports,610719,HS1992:610719
Exports,610721,HS1992:610721
Exports,610722,HS1992:610722
Exports,610729,HS1992:610729
Exports,610791,HS1992:610791
Exports,610792,HS1992:610792
Exports,610799,HS1992:610799
Exports,610811,HS1992:610811
Exports,610819,HS1992:610819
Exports,610821,HS1992:610821
Exports,610822,HS1992:610822
Exports,610829,HS1992:610829
Exports,610831,HS1992:610831
Exports,610832,HS1992:610832
Exports,610839,HS1992:610839
Exports,610891,HS1992:610891
Exports,610892,HS1992:610892
Exports,610899,HS1992:610899
Exports,610910,HS1992:610910
Exports,610990,HS1992:610990
Exports,611010,HS1992:611010
Exports,611020,HS1992:611020
Exports,611030,HS1992:611030
Exports,611090,HS1992:611090
Exports,611110,HS1992:611110
Exports,611120,HS1992:611120
Exports,611130,HS1992:611130
Exports,611190,HS1992:611190
Exports,611211,HS1992:611211
Exports,611212,HS1992:611212
Exports,611219,HS1992:611219
Exports,611220,HS1992:611220
Exports,611231,HS1992:611231
Exports,611239,HS1992:611239
Exports,611241,HS1992:611241
Exports,611249,HS1992:611249
Exports,611300,HS1992:611300
Exports,611410,HS1992:611410
Exports,611420,HS1992:611420
Exports,611430,HS1992:611430
Exports,611490,HS1992:611490
Exports,611511,HS1992:611511
Exports,611512,HS1992:611512
Exports,611519,HS1992:611519
Exports,611520,HS1992:611520
Exports,611591,HS1992:611591
Exports,611592,HS1992:611592
Exports,611593,HS1992:611593
Exports,611599,HS1992:611599
Exports,611610,HS1992:611610
Exports,611691,HS1992:611691
Exports,611692,HS1992:611692
Exports,611693,HS1992:611693
Exports,611699,HS1992:611699
Exports,611710,HS1992:611710
Exports,611790,HS1992:611790
Exports,620111,HS1992:620111
Exports,620112,HS1992:620112
Exports,620113,HS1992:620113
Exports,620119,HS1992:620119
Exports,620191,HS1992:620191
Exports,620192,HS1992:620192
Exports,620193,HS1992:620193
Exports,620199,HS1992:620199
Exports,620211,HS1992:620211
Exports,620212,HS1992:620212
Exports,620213,HS1992:620213
Exports,620219,HS1992:620219
Exports,620291,HS1992:620291
Exports,620292,HS1992:620292
Exports,620293,HS1992:620293
Exports,620299,HS1992:620299
Exports,620311,HS1992:620311
Exports,620312,HS1992:620312
Exports,620319,HS1992:620319
Exports,620321,HS1992:620321
Exports,620322,HS1992:620322
Exports,620323,HS1992:620323
Exports,620329,HS1992:620329
Exports,620331,HS1992:620331
Exports,620332,HS1992:620332
Exports,620333,HS1992:620333
Exports,620339,HS1992:620339
Exports,620341,HS1992:620341
Exports,620342,HS1992:620342
Exports,620343,HS1992:620343
Exports,620349,HS1992:620349
Exports,620411,HS1992:620411
Exports,620412,HS1992:620412
Exports,620413,HS1992:620413
Exports,620419,HS1992:620419
Exports,620421,HS1992:620421
Exports,620422,HS1992:620422
Exports,620423,HS1992:620423
Exports,620429,HS1992:620429
Exports,620431,HS1992:620431
Exports,620432,HS1992:620432
Exports,620433,HS1992:620433
Exports,620439,HS1992:620439
Exports,620441,HS1992:620441
Exports,620442,HS1992:620442
Exports,620443,HS1992:620443
Exports,620444,HS1992:620444
Exports,620449,HS1992:620449
Exports,620451,HS1992:620451
Exports,620452,HS1992:620452
Exports,620453,HS1992:620453
Exports,620459,HS1992:620459
Exports,620461,HS1992:620461
Exports,620462,HS1992:620462
Exports,620463,HS1992:620463
Exports,620469,HS1992:620469
Exports,620510,HS1992:620510
Exports,620520,HS1992:620520
Exports,620530,HS1992:620530
Exports,620590,HS1992:620590
Exports,620610,HS1992:620610
Exports,620620,HS1992:620620
Exports,620630,HS1992:620630
Exports,620640,HS1992:620640
Exports,620690,HS1992:620690
Exports,620711,HS1992:620711
Exports,620719,HS1992:620719
Exports,620721,HS1992:620721
Exports,620722,HS1992:620722
Exports,620729,HS1992:620729
Exports,620791,HS1992:620791
Exports,620792,HS1992:620792
Exports,620799,HS1992:620799
Exports,620811,HS1992:620811
Exports,620819,HS1992:620819
Exports,620821,HS1992:620821
Exports,620822,HS1992:620822
Exports,620829,HS1992:620829
Exports,620891,HS1992:620891
Exports,620892,HS1992:620892
Exports,620899,HS1992:620899
Exports,620910,HS1992:620910
Exports,620920,HS1992:620920
Exports,620930,HS1992:620930
Exports,620990,HS1992:620990
Exports,621010,HS1992:621010
Exports,621020,HS1992:621020
Exports,621030,HS1992:621030
Exports,621040,HS1992:621040
Exports,621050,HS1992:621050
Exports,621111,HS1992:621111
Exports,621112,HS1992:621112
Exports,621120,HS1992:621120
Exports,621131,HS1992:621131
Exports,621132,HS1992:621132
Exports,621133,HS1992:621133
Exports,621139,HS1992:621139
Exports,621141,HS1992:621141
Exports,621142,HS1992:621142
Exports,621143,HS1992:621143
Exports,621149,HS1992:621149
Exports,621210,HS1992:621210
Exports,621220,HS1992:621220
Exports,621230,HS1992:621230
Exports,621290,HS1992:621290
Exports,621310,HS1992:621310
Exports,621320,HS1992:621320
Exports,621390,HS1992:621390
Exports,621410,HS1992:621410
Exports,621420,HS1992:621420
Exports,621430,HS1992:621430
Exports,621440,HS1992:621440
Exports,621490,HS1992:621490
Exports,621510,HS1992:621510
Exports,621520,HS1992:621520
Exports,621590,HS1992:621590
Exports,621600,HS1992:621600
Exports,621710,HS1992:621710
Exports,621790,HS1992:621790
Exports,630110,HS1992:630110
Exports,630120,HS1992:630120
Exports,630130,HS1992:630130
Exports,630140,HS1992:630140
Exports,630190,HS1992:630190
Exports,630210,HS1992:630210
Exports,630221,HS1992:630221
Exports,630222,HS1992:630222
Exports,630229,HS1992:630229
Exports,630231,HS1992:630231
Exports,630232,HS1992:630232
Exports,630239,HS1992:630239
Exports,630240,HS1992:630240
Exports,630251,HS1992:630251
Exports,630252,HS1992:630252
Exports,630253,HS1992:630253
Exports,630259,HS1992:630259
Exports,630260,HS1992:630260
Exports,630291,HS1992:630291
Exports,630292,HS1992:630292
Exports,630293,HS1992:630293
Exports,630299,HS1992:630299
Exports,630311,HS1992:630311
Exports,630312,HS1992:630312
Exports,630319,HS1992:630319
Exports,630391,HS1992:630391
Exports,630392,HS1992:630392
Exports,630399,HS1992:630399
Exports,630411,HS1992:630411
Exports,630419,HS1992:630419
Exports,630491,HS1992:630491
Exports,630492,HS1992:630492
Exports,630493,HS1992:630493
Exports,630499,HS1992:630499
Exports,630510,HS1992:630510
Exports,630520,HS1992:630520
Exports,630531,HS1992:630531
Exports,630539,HS1992:630539
Exports,630590,HS1992:630590
Exports,630611,HS1992:630611
Exports,630612,HS1992:630612
Exports,630619,HS1992:630619
Exports,630621,HS1992:630621
Exports,630622,HS1992:630622
Exports,630629,HS1992:630629
Exports,630631,HS1992:630631
Exports,630639,HS1992:630639
Exports,630641,HS1992:630641
Exports,630649,HS1992:630649
Exports,630691,HS1992:630691
Exports,630699,HS1992:630699
Exports,630710,HS1992:630710
Exports,630720,HS1992:630720
Exports,630790,HS1992:630790
Exports,630800,HS1992:630800
Exports,630900,HS1992:630900
Exports,631010,HS1992:631010
Exports,631090,HS1992:631090
Exports,640110,HS1992:640110
Exports,640191,HS1992:640191
Exports,640192,HS1992:640192
Exports,640199,HS1992:640199
Exports,640211,HS1992:640211
Exports,640219,HS1992:640219
Exports,640220,HS1992:640220
Exports,640230,HS1992:640230
Exports,640291,HS1992:640291
Exports,640299,HS1992:640299
Exports,640311,HS1992:640311
Exports,640319,HS1992:640319
Exports,640320,HS1992:640320
Exports,640330,HS1992:640330
Exports,640340,HS1992:640340
Exports,640351,HS1992:640351
Exports,640359,HS1992:640359
Exports,640391,HS1992:640391
Exports,640399,HS1992:640399
Exports,640411,HS1992:640411
Exports,640419,HS1992:640419
Exports,640420,HS1992:640420
Exports,640510,HS1992:640510
Exports,640520,HS1992:640520
Exports,640590,HS1992:640590
Exports,640610,HS1992:640610
Exports,640620,HS1992:640620
Exports,640691,HS1992:640691
Exports,640699,HS1992:640699
Exports,650100,HS1992:650100
Exports,650200,HS1992:650200
Exports,650300,HS1992:650300
Exports,650400,HS1992:650400
Exports,650510,HS1992:650510
Exports,650590,HS1992:650590
Exports,650610,HS1992:650610
Exports,650691,HS1992:650691
Exports,650692,HS1992:650692
Exports,650699,HS1992:650699
Exports,650700,HS1992:650700
Exports,660110,HS1992:660110
Exports,660191,HS1992:660191
Exports,660199,HS1992:660199
Exports,660200,HS1992:660200
Exports,660310,HS1992:660310
Exports,660320,HS1992:660320
Exports,660390,HS1992:660390
Exports,670100,HS1992:670100
Exports,670210,HS1992:670210
Exports,670290,HS1992:670290
Exports,670300,HS1992:670300
Exports,670411,HS1992:670411
Exports,670419,HS1992:670419
Exports,670420,HS1992:670420
Exports,670490,HS1992:670490
Exports,680100,HS1992:680100
Exports,680210,HS1992:680210
Exports,680221,HS1992:680221
Exports,680222,HS1992:680222
Exports,680223,HS1992:680223
Exports,680229,HS1992:680229
Exports,680291,HS1992:680291
Exports,680292,HS1992:680292
Exports,680293,HS1992:680293
Exports,680299,HS1992:680299
Exports,680300,HS1992:680300
Exports,680410,HS1992:680410
Exports,680421,HS1992:680421
Exports,680422,HS1992:680422
Exports,680423,HS1992:680423
Exports,680430,HS1992:680430
Exports,680510,HS1992:680510
Exports,680520,HS1992:680520
Exports,680530,HS1992:680530
Exports,680610,HS1992:680610
Exports,680620,HS1992:680620
Exports,680690,HS1992:680690
Exports,680710,HS1992:680710
Exports,680790,HS1992:680790
Exports,680800,HS1992:680800
Exports,680911,HS1992:680911
Exports,680919,HS1992:680919
Exports,680990,HS1992:680990
Exports,681011,HS1992:681011
Exports,681019,HS1992:681019
Exports,681020,HS1992:681020
Exports,681091,HS1992:681091
Exports,681099,HS1992:681099
Exports,681110,HS1992:681110
Exports,681120,HS1992:681120
Exports,681130,HS1992:681130
Exports,681190,HS1992:681190
Exports,681210,HS1992:681210
Exports,681220,HS1992:681220
Exports,681230,HS1992:681230
Exports,681240,HS1992:681240
Exports,681250,HS1992:681250
Exports,681260,HS1992:681260
Exports,681270,HS1992:681270
Exports,681290,HS1992:681290
Exports,681310,HS1992:681310
Exports,681390,HS1992:681390
Exports,681410,HS1992:681410
Exports,681490,HS1992:681490
Exports,681510,HS1992:681510
Exports,681520,HS1992:681520
Exports,681591,HS1992:681591
Exports,681599,HS1992:681599
Exports,690100,HS1992:690100
Exports,690210,HS1992:690210
Exports,690220,HS1992:690220
Exports,690290,HS1992:690290
Exports,690310,HS1992:690310
Exports,690320,HS1992:690320
Exports,690390,HS1992:690390
Exports,690410,HS1992:690410
Exports,690490,HS1992:690490
Exports,690510,HS1992:690510
Exports,690590,HS1992:690590
Exports,690600,HS1992:690600
Exports,690710,HS1992:690710
Exports,690790,HS1992:690790
Exports,690810,HS1992:690810
Exports,690890,HS1992:690890
Exports,690911,HS1992:690911
Exports,690919,HS1992:690919
Exports,690990,HS1992:690990
Exports,691010,HS1992:691010
Exports,691090,HS1992:691090
Exports,691110,HS1992:691110
Exports,691190,HS1992:691190
Exports,691200,HS1992:691200
Exports,691310,HS1992:691310
Exports,691390,HS1992:691390
Exports,691410,HS1992:691410
Exports,691490,HS1992:691490
Exports,700100,HS1992:700100
Exports,700210,HS1992:700210
Exports,700220,HS1992:700220
Exports,700231,HS1992:700231
Exports,700232,HS1992:700232
Exports,700239,HS1992:700239
Exports,700311,HS1992:700311
Exports,700319,HS1992:700319
Exports,700320,HS1992:700320
Exports,700330,HS1992:700330
Exports,700410,HS1992:700410
Exports,700490,HS1992:700490
Exports,700510,HS1992:700510
Exports,700521,HS1992:700521
Exports,700529,HS1992:700529
Exports,700530,HS1992:700530
Exports,700600,HS1992:700600
Exports,700711,HS1992:700711
Exports,700719,HS1992:700719
Exports,700721,HS1992:700721
Exports,700729,HS1992:700729
Exports,700800,HS1992:700800
Exports,700910,HS1992:700910
Exports,700991,HS1992:700991
Exports,700992,HS1992:700992
Exports,701010,HS1992:701010
Exports,701090,HS1992:701090
Exports,701110,HS1992:701110
Exports,701120,HS1992:701120
Exports,701190,HS1992:701190
Exports,701200,HS1992:701200
Exports,701310,HS1992:701310
Exports,701321,HS1992:701321
Exports,701329,HS1992:701329
Exports,701331,HS1992:701331
Exports,701332,HS1992:701332
Exports,701339,HS1992:701339
Exports,701391,HS1992:701391
Exports,701399,HS1992:701399
Exports,701400,HS1992:701400
Exports,701510,HS1992:701510
Exports,701590,HS1992:701590
Exports,701610,HS1992:701610
Exports,701690,HS1992:701690
Exports,701710,HS1992:701710
Exports,701720,HS1992:701720
Exports,701790,HS1992:701790
Exports,701810,HS1992:701810
Exports,701820,HS1992:701820
Exports,701890,HS1992:701890
Exports,701910,HS1992:701910
Exports,701920,HS1992:701920
Exports,701931,HS1992:701931
Exports,701932,HS1992:701932
Exports,701939,HS1992:701939
Exports,701990,HS1992:701990
Exports,702000,HS1992:702000
Exports,710110,HS1992:710110
Exports,710121,HS1992:710121
Exports,710122,HS1992:710122
Exports,710210,HS1992:710210
Exports,710221,HS1992:710221
Exports,710229,HS1992:710229
Exports,710231,HS1992:710231
Exports,710239,HS1992:710239
Exports,710310,HS1992:710310
Exports,710391,HS1992:710391
Exports,710399,HS1992:710399
Exports,710410,HS1992:710410
Exports,710420,HS1992:710420
Exports,710490,HS1992:710490
Exports,710510,HS1992:710510
Exports,710590,HS1992:710590
Exports,710610,HS1992:710610
Exports,710691,HS1992:710691
Exports,710692,HS1992:710692
Exports,710700,HS1992:710700
Exports,710811,HS1992:710811
Exports,710812,HS1992:710812
Exports,710813,HS1992:710813
Exports,710900,HS1992:710900
Exports,711011,HS1992:711011
Exports,711019,HS1992:711019
Exports,711021,HS1992:711021
Exports,711029,HS1992:711029
Exports,711031,HS1992:711031
Exports,711039,HS1992:711039
Exports,711041,HS1992:711041
Exports,711049,HS1992:711049
Exports,711100,HS1992:711100
Exports,711210,HS1992:711210
Exports,711220,HS1992:711220
Exports,711290,HS1992:711290
Exports,711311,HS1992:711311
Exports,711319,HS1992:711319
Exports,711320,HS1992:711320
Exports,711411,HS1992:711411
Exports,711419,HS1992:711419
Exports,711420,HS1992:711420
Exports,711510,HS1992:711510
Exports,711590,HS1992:711590
Exports,711610,HS1992:711610
Exports,711620,HS1992:711620
Exports,711711,HS1992:711711
Exports,711719,HS1992:711719
Exports,711790,HS1992:711790
Exports,711810,HS1992:711810
Exports,720110,HS1992:720110
Exports,720120,HS1992:720120
Exports,720130,HS1992:720130
Exports,720140,HS1992:720140
Exports,720211,HS1992:720211
Exports,720219,HS1992:720219
Exports,720221,HS1992:720221
Exports,720229,HS1992:720229
Exports,720230,HS1992:720230
Exports,720241,HS1992:720241
Exports,720249,HS1992:720249
Exports,720250,HS1992:720250
Exports,720260,HS1992:720260
Exports,720270,HS1992:720270
Exports,720280,HS1992:720280
Exports,720291,HS1992:720291
Exports,720292,HS1992:720292
Exports,720293,HS1992:720293
Exports,720299,HS1992:720299
Exports,720310,HS1992:720310
Exports,720390,HS1992:720390
Exports,720410,HS1992:720410
Exports,720421,HS1992:720421
Exports,720429,HS1992:720429
Exports,720430,HS1992:720430
Exports,720441,HS1992:720441
Exports,720449,HS1992:720449
Exports,720450,HS1992:720450
Exports,720510,HS1992:720510
Exports,720521,HS1992:720521
Exports,720529,HS1992:720529
Exports,720610,HS1992:720610
Exports,720690,HS1992:720690
Exports,720711,HS1992:720711
Exports,720712,HS1992:720712
Exports,720719,HS1992:720719
Exports,720720,HS1992:720720
Exports,720811,HS1992:720811
Exports,720812,HS1992:720812
Exports,720813,HS1992:720813
Exports,720814,HS1992:720814
Exports,720821,HS1992:720821
Exports,720822,HS1992:720822
Exports,720823,HS1992:720823
Exports,720824,HS1992:720824
Exports,720831,HS1992:720831
Exports,720832,HS1992:720832
Exports,720833,HS1992:720833
Exports,720834,HS1992:720834
Exports,720835,HS1992:720835
Exports,720841,HS1992:720841
Exports,720842,HS1992:720842
Exports,720843,HS1992:720843
Exports,720844,HS1992:720844
Exports,720845,HS1992:720845
Exports,720890,HS1992:720890
Exports,720911,HS1992:720911
Exports,720912,HS1992:720912
Exports,720913,HS1992:720913
Exports,720914,HS1992:720914
Exports,720921,HS1992:720921
Exports,720922,HS1992:720922
Exports,720923,HS1992:720923
Exports,720924,HS1992:720924
Exports,720931,HS1992:720931
Exports,720932,HS1992:720932
Exports,720933,HS1992:720933
Exports,720934,HS1992:720934
Exports,720941,HS1992:720941
Exports,720942,HS1992:720942
Exports,720943,HS1992:720943
Exports,720944,HS1992:720944
Exports,720990,HS1992:720990
Exports,721011,HS1992:721011
Exports,721012,HS1992:721012
Exports,721020,HS1992:721020
Exports,721031,HS1992:721031
Exports,721039,HS1992:721039
Exports,721041,HS1992:721041
Exports,721049,HS1992:721049
Exports,721050,HS1992:721050
Exports,721060,HS1992:721060
Exports,721070,HS1992:721070
Exports,721090,HS1992:721090
Exports,721111,HS1992:721111
Exports,721112,HS1992:721112
Exports,721119,HS1992:721119
Exports,721121,HS1992:721121
Exports,721122,HS1992:721122
Exports,721129,HS1992:721129
Exports,721130,HS1992:721130
Exports,721141,HS1992:721141
Exports,721149,HS1992:721149
Exports,721190,HS1992:721190
Exports,721210,HS1992:721210
Exports,721221,HS1992:721221
Exports,721229,HS1992:721229
Exports,721230,HS1992:721230
Exports,721240,HS1992:721240
Exports,721250,HS1992:721250
Exports,721260,HS1992:721260
Exports,721310,HS1992:721310
Exports,721320,HS1992:721320
Exports,721331,HS1992:721331
Exports,721339,HS1992:721339
Exports,721341,HS1992:721341
Exports,721349,HS1992:721349
Exports,721350,HS1992:721350
Exports,721410,HS1992:721410
Exports,721420,HS1992:721420
Exports,721430,HS1992:721430
Exports,721440,HS1992:721440
Exports,721450,HS1992:721450
Exports,721460,HS1992:721460
Exports,721510,HS1992:721510
Exports,721520,HS1992:721520
Exports,721530,HS1992:721530
Exports,721540,HS1992:721540
Exports,721590,HS1992:721590
Exports,721610,HS1992:721610
Exports,721621,HS1992:721621
Exports,721622,HS1992:721622
Exports,721631,HS1992:721631
Exports,721632,HS1992:721632
Exports,721633,HS1992:721633
Exports,721640,HS1992:721640
Exports,721650,HS1992:721650
Exports,721660,HS1992:721660
Exports,721690,HS1992:721690
Exports,721711,HS1992:721711
Exports,721712,HS1992:721712
Exports,721713,HS1992:721713
