reporter_code,iso3,country,year,total_imports,import_products,weighted_supplier_hhi,top_supplier_component,residual_component,equal_weight_supplier_hhi,weighted_top_supplier_share,median_top_supplier_share,median_source_hhi,share_products_top_supplier_ge_75,import_value_share_products_top_supplier_ge_75,top_supplier_component_share,product_weight_amplification,product_weight_amplification_pct,residual_component_share,product_gini,partner_gini,product_partner_cell_gini
699,IND,India,1998,42424950455.0,4415,0.29783634470434067,0.22756409195807079,0.0702722527462699,0.4361692870262429,0.4339343584744323,0.4978349511779948,0.342344304894856,0.24552661381653454,0.045227209022559126,0.7640574966899071,-0.13833294232190224,-0.3171542482164252,0.235942503310093,0.9193955142311684,0.8451577291571952,0.9435704382637268
699,IND,India,1999,50006738170.0,4533,0.2876573181458972,0.21268606224609019,0.07497125589980697,0.43421920199434594,0.4211887534915377,0.4955292959543599,0.3392371703098954,0.2444297374806971,0.06040647571795023,0.7393730276600081,-0.14656188384844876,-0.3375297158101202,0.2606269723399918,0.9303137423035636,0.845424053712128,0.9506872875086264
699,IND,India,2000,52875207252.0,4572,0.4070386585514173,0.35870913147874867,0.048329527072668604,0.41863239685891895,0.5587046456235422,0.4912027914644077,0.33294407648723134,0.2241907261592301,0.07679083504389325,0.8812655111318779,-0.011593738307501655,-0.027694317005782995,0.11873448886812209,0.9338532388358448,0.8758971973220715,0.957232594866232
699,IND,India,2001,50586485239.0,4649,0.5012502864837698,0.45161141286077716,0.049638873622992685,0.4177359421947433,0.6027839960008019,0.4824313408723748,0.3297655795565176,0.2288664228866423,0.3237133618719013,0.9009698847830985,0.08351434428902649,0.19992137581039923,0.09903011521690165,0.9273292248801664,0.8892018148988268,0.9550238365319428
699,IND,India,2002,57243730861.0,4659,0.4934926278167952,0.4352164216783527,0.05827620613844243,0.41034039246919873,0.5875764735997577,0.4752564862312265,0.3202350614514789,0.2240824211204121,0.3189375754059833,0.8819106854822621,0.08315223534759647,0.2026420914773534,0.11808931451773776,0.9248974930630656,0.8915483348851099,0.9544998125350056
699,IND,India,2003,72430524548.0,4846,0.48065077137701695,0.42408754204772836,0.05656322932928856,0.4149607389790726,0.5811520184436149,0.48902796345430044,0.3289791357049153,0.22595955427156417,0.30388240440552994,0.8823194870420357,0.06569003239794435,0.15830421104310125,0.11768051295796426,0.9240816141127636,0.8939249079178968,0.9561451941830426
699,IND,India,2004,97722145630.0,4613,0.49191451924982266,0.43757955788336533,0.05433496136645731,0.4011086642444166,0.5908042926380024,0.4746212017857405,0.3182741336975043,0.2070236288749187,0.3273404164816024,0.889543895859551,0.09080585500540606,0.22638716911403658,0.11045610414044899,0.9261571285504268,0.8984745552403197,0.9592737505966168
699,IND,India,2005,140861666795.0,4857,0.5029352196727255,0.4514655315092081,0.051469688163517414,0.4115255376750833,0.6046331108799798,0.4961199448506702,0.3338949915913675,0.2217418159357628,0.3326470611496643,0.8976613962390421,0.09140968199764216,0.22212395982534122,0.10233860376095799,0.9251452393799108,0.904231963386187,0.961612162051305
699,IND,India,2006,178212440196.0,4882,0.2471001020675597,0.17628628196930984,0.07081382009824987,0.4115255331605541,0.3801377568114381,0.4904955660187582,0.33205312952920674,0.22285948381810733,0.050172908435382566,0.7134205145779801,-0.16442543109299443,-0.3995509824875067,0.28657948542201994,0.9265054729273784,0.8580417121949733,0.9627911259017344
699,IND,India,2007,218645293967.0,4767,0.25852480089699265,0.19402814798064627,0.06449665291634639,0.41727138359512717,0.3996000919699045,0.4985950127428482,0.336892783169623,0.22928466540801343,0.05876729371060381,0.7505204425549694,-0.15874658269813452,-0.38043965855124207,0.24947955744503064,0.920746227889609,0.8638248691478769,0.960122861660676
699,IND,India,2008,315712105665.0,4743,0.24347432159685398,0.17611023639288356,0.0673640852039704,0.4133244132612314,0.3772010464823998,0.4890255632320368,0.3272492658401285,0.22580645161290322,0.040696369456397354,0.7233216022036516,-0.16985009166437745,-0.41093650947017235,0.2766783977963483,0.9312523695196856,0.864742247581922,0.9673068773516234
699,IND,India,2009,266401552854.0,4720,0.2492694349560215,0.178978174483147,0.07029126047287451,0.4152758157728644,0.3752299795594043,0.49819034718277133,0.33347269830167936,0.225635593220339,0.07451755272943009,0.7180109126284338,-0.16600638081684288,-0.3997496952908047,0.2819890873715663,0.9234398449830992,0.8611932455619828,0.9637986673134348
699,IND,India,2010,350029386864.0,4672,0.26313576631663815,0.20122740577566237,0.06190836054097581,0.41120479741755805,0.40073235919045735,0.49678567373093907,0.33617733972550157,0.2206763698630137,0.07177270366091029,0.7647284464306542,-0.1480690311009199,-0.36008585510388186,0.23527155356934587,0.9252808881811634,0.8663303614640394,0.9675935642445456
699,IND,India,2011,462402790687.0,4676,0.24045049882503286,0.1745971805049832,0.06585331832004963,0.3784707236899516,0.37701821035073874,0.470662405826623,0.30020211079865566,0.18391787852865696,0.04110154771722557,0.7261252580392078,-0.13802022486491874,-0.3646787353042049,0.27387474196079215,0.9293538718809796,0.8702289478845848,0.9702041520478336
699,IND,India,2012,488976378480.0,4693,0.23764198999713992,0.1727661502309614,0.06487583976617853,0.38814875948352917,0.3692276280588972,0.4805884482880938,0.3134031283790813,0.19198806733432772,0.05863822939081456,0.7270017821052612,-0.15050676948638925,-0.38775537937221183,0.2729982178947387,0.9308961251331358,0.8625933285375391,0.972056748891468
699,IND,India,2013,466045567391.0,4712,0.26477186240907924,0.1989507795838588,0.06582108282522042,0.43253226918952653,0.39665487936914107,0.5254678163210466,0.3635415304617395,0.24066213921901528,0.07933004747147815,0.7514045403981591,-0.1677604067804473,-0.387856395303857,0.24859545960184085,0.9300674919613496,0.8635170601262185,0.9713237145612824
699,IND,India,2014,459369463633.0,4717,0.27972820021896333,0.21879920755951907,0.06092899265944427,0.4366163617031402,0.41302639310300493,0.524115487632549,0.3615164529405399,0.24549501801992793,0.0952815007093469,0.7821850188441825,-0.1568881614841769,-0.35932726128767184,0.2178149811558176,0.9250687109530292,0.8646248339488423,0.969900154837292
699,IND,India,2015,390744731497.0,4693,0.3023712138359028,0.23950646676339296,0.06286474707250989,0.4412269212288117,0.44253204984627564,0.5287147758036761,0.3647172075521885,0.25356914553590454,0.09029096083479983,0.7920941405929381,-0.13885570739290887,-0.3147036155595343,0.207905859407062,0.9114327850878026,0.8566412902038665,0.9653026995253742
699,IND,India,2016,356704792004.0,4700,0.317948860076032,0.2546601753238969,0.06328868475213516,0.44483278755928585,0.4515835644456205,0.5297170795138393,0.3712887229741336,0.2572340425531915,0.14181638930556542,0.8009469675815138,-0.12688392748325383,-0.285239602457009,0.19905303241848626,0.9060490697932816,0.8558754152359078,0.9633214293303028
699,IND,India,2017,444052353836.24,4834,0.3091405017857004,0.2481951523328435,0.060945349452856894,0.44830221740541615,0.4407532110571578,0.5304887078742471,0.3729579135298129,0.26541166735622673,0.14092275985543928,0.8028555006515941,-0.13916171561971574,-0.31041942291770264,0.19714449934840592,0.9155310825915776,0.8545123140520765,0.9673717870522712
699,IND,India,2018,507615733027.205,4874,0.25612941206315476,0.18845118420743864,0.0676782278557161,0.4276881739203227,0.3890711543549702,0.515908050743386,0.35359988975642553,0.2410750923266311,0.06484614231204071,0.7357654971736379,-0.17155876185716795,-0.4011304785086925,0.264234502826362,0.9122731361943212,0.8637547036358275,0.965193520716439
699,IND,India,2019,478883729111.485,4918,0.26495058911196623,0.19616587961954063,0.06878470949242559,0.4354092498329003,0.39943153197448344,0.5257191597271402,0.3625462319066692,0.2488816592110614,0.068046121900364,0.7403866520056777,-0.17045866072093407,-0.3914906740873145,0.2596133479943223,0.9087137919651748,0.8623832923876704,0.9644064132236168
699,IND,India,2020,367980363479.665,4882,0.27240191206080033,0.20359236733810088,0.06880954472269944,0.4425319545111424,0.4081870346491179,0.5249049596717164,0.36697264889447423,0.2591151167554281,0.08282106896421164,0.7473969833686737,-0.17013004245034208,-0.384446909914747,0.25260301663132634,0.906109437640545,0.8641954258449756,0.9611110536122812
699,IND,India,2021,570402004491.785,4873,0.27598180317743604,0.21191870016952918,0.06406310300790684,0.451826004955119,0.42042377224099287,0.5349283525832653,0.3732063777452838,0.27765237020316025,0.07392539032850699,0.7678720036236629,-0.17584420177768295,-0.3891856596327385,0.23212799637633705,0.9174840446350327,0.8661273092087343,0.9672475545565232
699,IND,India,2022,732565993392.824,5063,0.2564557052379378,0.18536059084302106,0.07109511439491673,0.46036507241207947,0.3873897866815065,0.5540117276531651,0.38974858646701,0.2828362630851274,0.05812951429810547,0.7227781915440127,-0.20390936717414165,-0.4429297081678243,0.27722180845598726,0.9254961936992904,0.8697914472935673,0.970523679045115
699,IND,India,2023,670854904556.005,4956,0.30981464350266513,0.2425261530911342,0.06728849041153091,0.47613701416697035,0.4530113031152493,0.5722109327538913,0.40881245794495236,0.30246166263115415,0.12133338009970192,0.782810490650833,-0.16632237066430522,-0.3493161962114959,0.21718950934916695,0.9181202132861924,0.8765558417872799,0.9704374698493294
699,IND,India,2024,696854828453.215,5031,0.3173093755774181,0.24642016337537104,0.07088921220204708,0.4867896400711547,0.4560934416774258,0.5833697587022668,0.4204279648786954,0.31723315444245676,0.12957942221918514,0.7765927588081893,-0.1694802644937366,-0.3481591442023364,0.22340724119181066,0.9180098789797522,0.8787822322520382,0.9711599817295
