country,iso3,reporter_code,year,population,population_quartile,is_bottom_population_quartile,world_relative_product_gini,world_relative_import_product_gini,active_product_gini,driver_rank,product_id,country_product_imports,country_share,leave_one_out_product_imports,leave_one_out_world_weight,world_weight_percentile,relative_intensity,loo_gini_contribution,positive_loo_gini_contribution,driver_bucket,representative_classification_code,representative_cmd_code,product_description,product_label
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,4,HS1992:252329,11907970.0,0.01844703321595452,3851328552.255,0.00044322194159387724,0.9241160111243544,41.62030685939613,0.0018167248352819465,0.0018167248352819465,overweight_large_world_product,H0,252329,Portland cement :-- Other,252329 - Portland cement :-- Other
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,5,HS1992:848140,9781661.0,0.015153097074833654,1690333288.08,0.00019452840538492064,0.8269765593961065,77.89657785375691,0.0017772091094349074,0.0017772091094349074,overweight_mid_world_product,H0,848140,Safety or relief valves,848140 - Safety or relief valves
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,6,HS1992:842959,9665076.0,0.014972491365591688,2814877283.111,0.0003239441553326998,0.8927294398092968,46.219359476371835,0.001528220568037253,0.001528220568037253,overweight_mid_world_product,H0,842959,"Mechanical shovels, excavators and shovel loaders :-- Other","842959 - Mechanical shovels, excavators and shovel loaders :-- Other"
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,7,HS1992:271121,0.0,0.0,79756129583.156,0.009178564261198025,0.9980135081446166,0.0,0.0012845921781182712,0.0012845921781182712,missing_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,8,HS1992:120810,6083366.0,0.009423945027305945,357806843.421,4.1177438306004015e-05,0.4928486293206198,228.8618577307626,0.001242818822114744,0.001242818822114744,overweight_niche_product,H0,120810,Of soya beans,120810 - Of soya beans
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,9,HS1992:870332,105042.0,0.00016272406321734894,86078006882.161,0.00990610404207251,0.9982121573301549,0.016426645886842974,0.0011961447551633864,0.0011961447551633864,underweight_large_world_product,H0,870332,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","870332 - Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,10,HS1992:040700,6506435.0,0.010079335315964773,1119896145.211,0.00012888086205298992,0.7510925705204609,78.20661000716004,0.0011763409822144189,0.0011763409822144189,overweight_mid_world_product,H0,040700,"Birds' eggs, in shell, fresh, preserved or cooked.","040700 - Birds' eggs, in shell, fresh, preserved or cooked."
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,11,HS1992:852520,489590.0,0.0007584401868831693,105820675132.327,0.012178146958005743,0.9984108065156932,0.06227878424349127,0.0009177447897481539,0.0009177447897481539,underweight_large_world_product,H0,852520,Transmission apparatus incorporating reception apparatus,852520 - Transmission apparatus incorporating reception apparatus
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,12,HS1992:600249,4279367.0,0.006629310049677623,84493800.23,9.723788994490913e-06,0.20003972983710766,681.7620223385668,0.0009072734344874878,0.0009072734344874878,overweight_niche_product,H0,600249,"Other fabrics, warp knit (including those made on galloon knitting machines) :-- Other","600249 - Other fabrics, warp knit (including those made on galloon knitting machines) :-- Other"
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,13,HS1992:732591,4246047.0,0.006577692927132336,170216086.026,1.9588955633188203e-05,0.3311481922924116,335.78578921217263,0.0008817350183647488,0.0008817350183647488,overweight_niche_product,H0,732591,Other :-- Grinding balls and similar articles for mills,732591 - Other :-- Grinding balls and similar articles for mills
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,14,HS1992:880240,0.0,0.0,52546721332.319,0.006047227479376262,0.9968216130313866,0.0,0.000843677506543461,0.000843677506543461,missing_large_world_product,H0,880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
Guyana,GUY,328,2004,762418.0,1,True,0.8613289148453499,0.8613289148453499,0.8981584066191306,15,HS1992:847193,209295.45859999998,0.00032422657067011706,69105680845.42575,0.007952880057855013,0.9974175605880016,0.040768447192898426,0.0007571509215830163,0.0007571509215830163,underweight_large_world_product,H0,847193,Computer data storage units,847193 - Computer data storage units
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,1,HS1992:270900,0.0,0.0,557202798617.876,0.0661977944290526,1.0,0.0,0.021226377805814822,0.021226377805814822,missing_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,2,HS1992:852290,4501984280.0,0.016503181285621456,8263682288.347,0.0009817566291983944,0.9719904648390941,16.809849605086267,0.0033651898771392963,0.0033651898771392963,overweight_large_world_product,H0,852290,Other,852290 - Other
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,3,HS1992:870332,4522605.0,1.6578771838416554e-05,86073589319.161,0.010225867109163726,0.9982121573301549,0.0016212582914909765,0.003068925439843384,0.003068925439843384,underweight_large_world_product,H0,870332,"Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","870332 - Other vehicles, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc"
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,4,HS1992:300490,543034714.0,0.001990633412324487,140649827022.936,0.01670973002799168,0.9992054032578467,0.11913019593912244,0.002678348720130286,0.002678348720130286,underweight_large_world_product,H0,300490,Other,300490 - Other
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,5,HS1992:870899,35715458.0,0.00013092419729039993,78228882629.669,0.00929388636162384,0.9978148589590783,0.01408713128137761,0.002624512404164614,0.002624512404164614,underweight_large_world_product,H0,870899,Other parts and accessories :-- Other,870899 - Other parts and accessories :-- Other
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,6,HS1992:870323,993151399.0,0.0036406518908958887,173962845660.538,0.020667442309863244,0.9998013508144616,0.1761539641099392,0.002169722190363932,0.002169722190363932,underweight_large_world_product,H0,870323,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","870323 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc"
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,7,HS1992:271121,254795102.0,0.0009340169795071807,79501334481.156,0.009445058441689738,0.9980135081446166,0.09888948652604455,0.0017024607374382938,0.0017024607374382938,underweight_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,8,HS1992:870322,66548919.0,0.00024395217893100643,43109453848.507996,0.0051215657403209415,0.9964243146603099,0.04763234356447395,0.0012201147201590379,0.0012201147201590379,underweight_large_world_product,H0,870322,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","870322 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc"
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,9,HS1992:950490,2103900341.736,0.007712387824364003,5793243438.71265,0.0006882591745494052,0.9557012316249504,11.205644776785153,0.001188484136303125,0.001188484136303125,overweight_large_world_product,H0,950490,Other,950490 - Other
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,10,HS1992:870829,63291756.0,0.00023201221021440784,41418872619.658,0.004920718312902014,0.9962256654747715,0.0471500694534936,0.0011748637958168828,0.0011748637958168828,underweight_large_world_product,H0,870829,Other parts and accessories of bodies (including cabs) :-- Other,870829 - Other parts and accessories of bodies (including cabs) :-- Other
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,11,HS1992:271111,0.0,0.0,31196153884.369,0.003706220763673489,0.9952324195470799,0.0,0.0011138613422735366,0.0011138613422735366,missing_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,12,HS1992:870421,9052953.0,3.318592763482742e-05,31651219063.089,0.00376028422356179,0.9954310687326182,0.008825377461332771,0.0010829515229313635,0.0010829515229313635,underweight_large_world_product,H0,870421,"Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes","870421 - Other, with compression-ignition internal combustion piston engine (diesel or semi-diesel) :-- g.v.w. not exceeding 5 tonnes"
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,13,HS1992:600292,1275821326.0,0.004676851210826518,2171646932.239,0.0002579998477204849,0.8639253079062376,18.12734097383415,0.0009726844116294542,0.0009726844116294542,overweight_mid_world_product,H0,600292,Other :-- Of cotton,600292 - Other :-- Of cotton
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,14,HS1992:840734,5001555.0,1.8334486249029378e-05,23816947208.39,0.00282954317375896,0.9930472785061581,0.006479663013825862,0.0008233728202565738,0.0008233728202565738,underweight_large_world_product,H0,840734,"Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 :-- Of a cylinder capacity exceeding 1,000 cc","840734 - Reciprocating piston engines of a kind used for the propulsion of vehicles of Chapter 87 :-- Of a cylinder capacity exceeding 1,000 cc"
"China, Hong Kong SAR",HKG,344,2004,6783500.0,2,False,0.7005755466279855,0.7005755466279855,0.8950834390870215,15,HS1992:390330,1550945931.0,0.005685391212314483,4648997002.758,0.0005523183814819816,0.9411998410806516,10.293684590144242,0.0008033012261883243,0.0008033012261883243,overweight_large_world_product,H0,390330,Acrylonitrile-butadiene-styrene (ABS) copolymers,390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,1,HS1992:840991,2127337000.0,0.03566273035069368,19917557325.284,0.0023078412389825626,0.990067540723083,15.452852539551632,0.013437652643353393,0.013437652643353393,overweight_large_world_product,H0,840991,Other :-- Suitable for use solely or principally with spark-ignition internal combustion piston engines,840991 - Other :-- Suitable for use solely or principally with spark-ignition internal combustion piston engines
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,2,HS1992:270900,1200546000.0,0.02012598298793463,556002252617.876,0.06442380993827204,1.0,0.31239976349145493,0.005810941055904628,0.005810941055904628,underweight_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,3,HS1992:870324,44427000.0,0.0007447753323945702,108586391760.693,0.012581871803101255,0.9986094557012316,0.059194318941557925,0.00482351017273841,0.00482351017273841,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,4,HS1992:853400,949747000.0,0.01592158231741387,23930904509.444,0.0027728665423716126,0.9928486293206198,5.741921608602286,0.0033673380377980955,0.0033673380377980955,overweight_large_world_product,H0,853400,Printed circuits.,853400 - Printed circuits.
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,5,HS1992:853120,620208000.0,0.010397182329524201,11100202950.77,0.0012861771005595766,0.9785458879618594,8.083787469859868,0.002912418903321723,0.002912418903321723,overweight_large_world_product,H0,853120,Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED)
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,6,HS1992:880240,0.0,0.0,52546721332.319,0.006088572433031588,0.9968216130313866,0.0,0.0028204367374105033,0.0028204367374105033,missing_large_world_product,H0,880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,7,HS1992:710239,3057000.0,5.1247623992846725e-05,37599738553.039,0.0043566701373321465,0.9958283671036948,0.011763025975666076,0.0019404458561884663,0.0019404458561884663,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,8,HS1992:271111,0.0,0.0,31196153884.369,0.003614688752048879,0.9950337703615415,0.0,0.001670291076975583,0.001670291076975583,missing_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,9,HS1992:710231,0.0,0.0,31174327001.75,0.003612159677875581,0.9948351211760031,0.0,0.0016691181947600109,0.0016691181947600109,missing_large_world_product,H0,710231,"Non-industrial :-- Unworked or simply sawn, cleaved or bruted","710231 - Non-industrial :-- Unworked or simply sawn, cleaved or bruted"
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,10,HS1992:852290,480120000.0,0.008048743615127762,12285546568.347,0.0014235225008178871,0.9811283273738578,5.654103542798476,0.0016512268297314003,0.0016512268297314003,overweight_large_world_product,H0,852290,Other,852290 - Other
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,11,HS1992:710812,522000.0,8.75082097620739e-06,30509691079.789,0.003535148518095278,0.9944378228049265,0.002475375767500227,0.0016205935635194013,0.0016205935635194013,underweight_large_world_product,H0,710812,Non-monetary :-- Other unwrought forms,710812 - Non-monetary :-- Other unwrought forms
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,12,HS1992:854140,452929000.0,0.007592913015196622,11754993971.422,0.0013620475346543168,0.9797377830750894,5.574631444212906,0.0015312005608483226,0.0015312005608483226,overweight_large_world_product,H0,854140,"Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes"
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,13,HS1992:760110,579426000.0,0.009713511867739354,18074412231.863,0.002094276584112681,0.9880810488676997,4.638122749128119,0.0015121559717045097,0.0015121559717045097,overweight_large_world_product,H0,760110,"Aluminium, not alloyed","760110 - Aluminium, not alloyed"
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,14,HS1992:854089,203234000.0,0.0034070198281197944,372405453.94499993,4.315050536569938e-05,0.5027810885975368,78.95666109227209,0.001507486081336884,0.001507486081336884,overweight_mid_world_product,H0,854089,Other valves and tubes :-- Other,854089 - Other valves and tubes :-- Other
Hungary,HUN,348,2004,10107146.0,2,False,0.5395859481224576,0.5395859481224576,0.8609193419765311,15,HS1992:880330,6610000.0,0.00011081020431557633,30364325036.542,0.0035183049993909397,0.9940405244338498,0.03149533776484952,0.001468045177404731,0.001468045177404731,underweight_large_world_product,H0,880330,Other parts of aeroplanes or helicopters,880330 - Other parts of aeroplanes or helicopters
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,1,HS1992:270900,0.0,0.0,557202798617.876,0.06414712382553985,1.0,0.0,0.02151876446458556,0.02151876446458556,missing_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,2,HS1992:281820,123361235.0,0.03324601514956963,7451672225.0789995,0.0008578624194191969,0.966626936829559,38.75448369923741,0.009400596536430994,0.009400596536430994,overweight_large_world_product,H0,281820,Aluminium oxide; other than artificial corundum,281820 - Aluminium oxide; other than artificial corundum
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,3,HS1992:854511,81885699.0,0.022068303624611887,1283793793.241,0.00014779480581533452,0.7800953516090584,149.31718001095123,0.00683461050300882,0.00683461050300882,overweight_mid_world_product,H0,854511,Electrodes :-- Of a kind used for furnaces,854511 - Electrodes :-- Of a kind used for furnaces
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,4,HS1992:030613,81477231.0,0.021958220961155135,7375599407.58,0.000849104652128777,0.9662296384584823,25.860441237842736,0.005707962145019896,0.005707962145019896,overweight_large_world_product,H0,030613,Frozen :-- Shrimps and prawns,030613 - Frozen :-- Shrimps and prawns
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,5,HS1992:854219,1526002.37420686,0.00041125964774234384,123555009309.89307,0.014224082328959733,0.99880810488677,0.028912912498055048,0.0039924166515981074,0.0039924166515981074,underweight_large_world_product,H0,854219,"Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","854219 - Monolithic digital integrated circuits :-- Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)"
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,6,HS1992:854211,2674110.62579314,0.0007206763322103889,133078941787.27194,0.015320510554819157,0.9990067540723083,0.04703996838954534,0.0039748290604256775,0.0039748290604256775,underweight_large_world_product,H0,854211,"Monolithic integrated circuits, digital","854211 - Monolithic integrated circuits, digital"
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,7,HS1992:890200,47062759.0,0.012683475475051336,477511551.084,5.497279028657099e-05,0.5635677393722686,230.72278865476682,0.003939881066541195,0.003939881066541195,overweight_mid_world_product,H0,890200,Fishing vessels; factory ships and other vessels for processing or preserving fishery products.,890200 - Fishing vessels; factory ships and other vessels for processing or preserving fishery products.
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,8,HS1992:271121,0.0,0.0,79756129583.156,0.009181802986106496,0.9980135081446166,0.0,0.0029092545255016145,0.0029092545255016145,missing_large_world_product,H0,271121,In gaseous state :-- Natural gas,271121 - In gaseous state :-- Natural gas
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,9,HS1992:843041,26352295.0,0.007101978176498704,1241506293.148,0.00014292652175167445,0.7735399284862932,49.689715312864955,0.0020135054476424497,0.0020135054476424497,overweight_mid_world_product,H0,843041,Other boring or sinking machinery :-- Self-propelled,843041 - Other boring or sinking machinery :-- Self-propelled
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,10,HS1992:940600,30596105.0,0.008245690555447367,3744089600.7139997,0.00043103261474396307,0.9211362733412793,19.130084994485568,0.0019481620265908717,0.0019481620265908717,overweight_large_world_product,H0,940600,Prefabricated buildings.,940600 - Prefabricated buildings.
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,11,HS1992:870310,18946568.0,0.005106125005641774,951952023.495,0.00010959202731676287,0.7191100516487883,46.5921210754056,0.0014338563590832187,0.0014338563590832187,overweight_mid_world_product,H0,870310,Vehicles specially designed for travelling on snow; golf cars and similar vehicles,870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,12,HS1992:051191,16915638.0,0.004558786698371136,298504149.071,3.43648356763306e-05,0.4489471593166468,132.65847511417266,0.0013803170812316523,0.0013803170812316523,overweight_niche_product,H0,051191,"Other :- Egg yolks :-- Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3","051191 - Other :- Egg yolks :-- Products of fish or crustaceans, molluscs or other aquatic invertebrates; dead animals of Chapter 3"
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,13,HS1992:710239,176743.0,4.7632471056084886e-05,37602618810.039,0.004328944238893422,0.9958283671036948,0.011003253548089325,0.0013004103695968272,0.0013004103695968272,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,14,HS1992:847330,18695736.5172,0.005038525590986451,175847852137.85837,0.020244216241415945,0.9998013508144616,0.2488871651488564,0.001162627933095961,0.001162627933095961,underweight_large_world_product,H0,847330,Parts and accessories of the machines of heading No. 84.71,847330 - Parts and accessories of the machines of heading No. 84.71
Iceland,ISL,352,2004,292074.0,1,True,0.6860592273681155,0.6860592273681155,0.8650974647213439,15,HS1992:271111,303.0,8.165889868336353e-08,31196153581.369,0.0035914096835629847,0.9948351211760031,2.273728309446193e-05,0.0011314378951239323,0.0011314378951239323,underweight_large_world_product,H0,271111,Liquefied :-- Natural gas,271111 - Liquefied :-- Natural gas
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,1,HS1992:847330,6084637272.413906,0.09959209029004953,169781910601.96167,0.01967586992176999,0.9996027016289233,5.061635937115938,0.0142610276799634,0.0142610276799634,overweight_large_world_product,H0,847330,Parts and accessories of the machines of heading No. 84.71,847330 - Parts and accessories of the machines of heading No. 84.71
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,2,HS1992:880240,3084462391.174,0.05048584545060235,49462258941.145004,0.005732135829502376,0.9968216130313866,8.807510315920965,0.01225032444206453,0.01225032444206453,overweight_large_world_product,H0,880240,"Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg","880240 - Aeroplanes and other aircraft, of an unladen weight exceeding 15,000 kg"
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,3,HS1992:270900,787566410.64,0.012890724880754004,556415232207.236,0.06448245100190624,1.0,0.19991059087336688,0.010043043538168317,0.010043043538168317,underweight_large_world_product,H0,270900,"Petroleum oils and oils obtained from bituminous minerals, crude.","270900 - Petroleum oils and oils obtained from bituminous minerals, crude."
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,4,HS1992:902190,1184254085.363,0.01938362707840457,4457602250.434,0.000516587436974662,0.9358363130711164,37.522451556163794,0.007034234543560891,0.007034234543560891,overweight_large_world_product,H0,902190,Other,902190 - Other
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,5,HS1992:870324,49474599.602000006,0.0008097900614331405,108581344161.09099,0.012583392400697141,0.9986094557012316,0.06435387498432273,0.0038920041397978444,0.0038920041397978444,underweight_large_world_product,H0,870324,"Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc","870324 - Other vehicles, with spark-ignition internal combustion reciprocating piston engine :-- Of a cylinder capacity exceeding 3,000 cc"
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,6,HS1992:292119,502169298.94,0.008219403708363127,533413923.71,6.18168504534289e-05,0.5931664680174811,132.96380595377303,0.0031965823467919874,0.0031965823467919874,overweight_mid_world_product,H0,292119,Acyclic monoamines and their derivatives; salts thereof :-- Other,292119 - Acyclic monoamines and their derivatives; salts thereof :-- Other
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,7,HS1992:847193,2101158900.492861,0.034391336338215076,67004731240.391495,0.007765116857000833,0.9974175605880016,4.428952837613605,0.0031828642087848857,0.0031828642087848857,overweight_large_world_product,H0,847193,Computer data storage units,847193 - Computer data storage units
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,8,HS1992:292429,365917998.945,0.005989270478768762,3179788571.709,0.0003685027815616665,0.9074294795391339,16.252985807561664,0.0018243303781820819,0.0018243303781820819,overweight_large_world_product,H0,292429,Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- Other,292429 - Cyclic amides (including cyclic carbamates) and their derivatives; salts thereof :-- Other
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,9,HS1992:710239,5880398.71,9.624915554505591e-05,37596915154.329,0.004357072019119175,0.9958283671036948,0.02209032926761528,0.0015955495010453458,0.0015955495010453458,underweight_large_world_product,H0,710239,Non-industrial :-- Other,710239 - Non-industrial :-- Other
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,10,HS1992:291819,284860850.618457,0.00466254376140301,1647966732.382373,0.00019098135335381995,0.8226062773142631,24.41360729476552,0.0015630570478609718,0.0015630570478609718,overweight_mid_world_product,H0,291819,"Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other","291819 - Carboxylic acids with alcohol function but without other oxygen function, their anhydrides, halides, peroxides, peroxyacids and their derivatives :-- Other"
Ireland,IRL,372,2004,4070262.0,1,True,0.602300166052031,0.602300166052031,0.8808519172390377,11,HS1992:010111,245721268.983,0.004021915146477081,799441472.0109999,9.264653906642406e-05,0.6853396901072706,43.41139115400221,0.0014583576437942058,0.0014583576437942058,overweight_mid_world_product,H0,010111,Horses :-- Pure-bred breeding animals,010111 - Horses :-- Pure-bred breeding animals
