flow,dimension,item_code,item_name,display_label,reporters_evaluated,present_reporter_count,top5_reporter_count,mean_loo_gini_contribution_all_reporters,mean_loo_gini_contribution_present_reporters,mean_loo_gini_contribution_top5_reporters,median_loo_gini_contribution_top5_reporters,mean_loo_gini_contribution_share_all_reporters,mean_loo_gini_contribution_share_present_reporters,mean_loo_gini_contribution_share_top5_reporters,median_loo_gini_contribution_share_top5_reporters,mean_full_gini
Exports,product,040221,"Dairy produce: milk and cream, concentrated, not containing added sugar or other sweetening...","Dairy produce: milk and cream, concentrated,... (HS 040221)",33,31,1,0.00010537794791561883,0.00011217652520049746,0.004198471223827216,0.004198471223827216,0.00010773205622487509,0.00011468251146518959,0.004356056189153408,0.004356056189153408,0.9197688938362708
Exports,product,240220,Cigarettes: containing tobacco,Cigarettes: containing tobacco (HS 240220),33,32,1,3.1050405095632605e-05,3.202073025487112e-05,0.0013245389224485482,0.0013245389224485482,3.578173172157454e-05,3.689991083787375e-05,0.001520486007827585,0.001520486007827585,0.9197688938362708
Exports,product,870829,"Vehicles: parts and accessories, of bodies, other than safety seat belts","Vehicles: parts and accessories, of bodies,... (HS 870829)",33,33,1,0.00017782557404431897,0.00017782557404431897,0.0009332986943013655,0.0009332986943013655,0.00019898301698076184,0.00019898301698076184,0.0010713672371255702,0.0010713672371255702,0.9197688938362708
Exports,product,853710,"Boards, panels, consoles, desks and other bases: for electric control or the distribution of...","Boards, panels, consoles, desks and other... (HS 853710)",33,33,1,0.00012057478222029651,0.00012057478222029651,0.0009919708216901135,0.0009919708216901135,0.00013560847592071864,0.00013560847592071864,0.0010675555365342079,0.0010675555365342079,0.9197688938362708
Exports,product,081050,"Fruit, edible: kiwifruit, fresh","Fruit, edible: kiwifruit, fresh (HS 081050)",33,33,1,5.4829426658094725e-05,5.4829426658094725e-05,0.0016910868647330712,0.0016910868647330712,5.654607405086013e-05,5.654607405086013e-05,0.001754559936414533,0.001754559936414533,0.9197688938362708
Exports,product,470321,"Wood pulp: chemical wood pulp, soda or sulphate, (other than dissolving grades), semi-...","Wood pulp: chemical wood pulp, soda or... (HS 470321)",33,26,1,5.42025587521538e-05,6.879555533927213e-05,0.0016900209320733772,0.0016900209320733772,5.7804411832476186e-05,7.336713809506592e-05,0.001814226554645855,0.001814226554645855,0.9197688938362708
Exports,product,040510,"Dairy produce: derived from milk, butter","Dairy produce: derived from milk, butter (HS 040510)",33,32,1,1.5009030647890121e-05,1.5478062855636687e-05,0.0013410620522642525,0.0013410620522642525,1.400619927868582e-05,1.4443893006144756e-05,0.0013913973304500323,0.0013913973304500323,0.9197688938362708
Exports,product,890110,"Cruise ships, excursion boats and similar vessels, principally designed for the transport of...","Cruise ships, excursion boats and similar... (HS 890110)",33,27,1,8.352335879031345e-05,0.00010208410518816088,0.001312427075895295,0.001312427075895295,9.354037097681726e-05,0.00011432712008277664,0.0014088819889374455,0.0014088819889374455,0.9197688938362708
Exports,product,020442,"Meat: of sheep (including lamb), cuts with bone in (excluding carcasses and half-carcasses),...","Meat: of sheep (including lamb), cuts with bone... (HS 020442)",33,29,1,2.846714453705071e-05,3.2393647231816326e-05,0.0009574297865198034,0.0009574297865198034,2.9823890370431926e-05,3.3937530421525994e-05,0.0009933658526894917,0.0009933658526894917,0.9197688938362708
Exports,product,760110,"Aluminium: unwrought, (not alloyed)","Aluminium: unwrought, (not alloyed) (HS 760110)",33,32,1,0.00015519036026793198,0.00016004005902630486,0.004365155968841572,0.004365155968841572,0.00015904232740846956,0.00016401240013998422,0.004450870183725671,0.004450870183725671,0.9197688938362708
Exports,product,760612,"Aluminium: plates, sheets and strip, thickness exceeding 0.2mm, alloys, rectangular...","Aluminium: plates, sheets and strip, thickness... (HS 760612)",33,33,1,1.2070340260897288e-05,1.2070340260897288e-05,0.0010379676119183223,0.0010379676119183223,1.3847277647140904e-05,1.3847277647140904e-05,0.0011075377548068416,0.0011075377548068416,0.9197688938362708
Exports,product,721633,"Iron or non-alloy steel: H sections, hot-rolled, hot-drawn or extruded, of a height of 80mm...","Iron or non-alloy steel: H sections, hot-... (HS 721633)",33,32,1,3.7408342526402585e-05,3.857735323035266e-05,0.002053604832869871,0.002053604832869871,3.7939241408219455e-05,3.912484270222633e-05,0.002170793491898239,0.002170793491898239,0.9197688938362708
Exports,product,401120,"Rubber: new pneumatic tyres, of a kind used on buses or lorries","Rubber: new pneumatic tyres, of a kind used on... (HS 401120)",33,33,1,2.6945613513069073e-05,2.6945613513069073e-05,0.0014846624670457054,0.0014846624670457054,2.7999128885548204e-05,2.7999128885548204e-05,0.001569384513292399,0.001569384513292399,0.9197688938362708
Exports,product,391990,"Plastics: plates, sheets, film, foil, tape, strip, other flat shapes thereof, self-adhesive,...","Plastics: plates, sheets, film, foil, tape,... (HS 391990)",33,33,1,-1.4716109203597819e-05,-1.4716109203597819e-05,0.0012515734914226861,0.0012515734914226861,-1.7973978271771938e-05,-1.7973978271771938e-05,0.0013229943494123457,0.0013229943494123457,0.9197688938362708
Exports,product,030444,"Fish fillets: fresh or chilled, of the families Bregmacerotidae, Euclichthyidae, Gadidae,...","Fish fillets: fresh or chilled, of the families... (HS 030444)",33,25,1,1.4553276590601914e-05,1.9210325099594527e-05,0.0006055584947712855,0.0006055584947712855,1.45052731490459e-05,1.9146960556740586e-05,0.0006174492430781536,0.0006174492430781536,0.9197688938362708
Exports,product,730110,"Iron or steel: sheet piling, whether or not drilled, punched or made from assembled elements","Iron or steel: sheet piling, whether or not... (HS 730110)",33,31,1,3.3122047144602945e-05,3.5258953411996684e-05,0.001125479866090684,0.001125479866090684,3.4770507075541286e-05,3.701376559654395e-05,0.001189705209817732,0.001189705209817732,0.9197688938362708
Exports,product,030471,"Fish fillets: frozen, cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)","Fish fillets: frozen, cod (Gadus morhua, Gadus... (HS 030471)",33,31,1,3.3677152875681444e-06,3.584987241604799e-06,0.00040220190213591245,0.00040220190213591245,2.459332200834591e-06,2.617998794436822e-06,0.00041009953981771557,0.00041009953981771557,0.9197688938362708
Exports,product,481141,"Paper and paperboard: self-adhesive, in rolls or sheets, other than goods of heading no....","Paper and paperboard: self-adhesive, in rolls... (HS 481141)",33,33,1,-1.5627399386198736e-05,-1.5627399386198736e-05,0.0008111936328905056,0.0008111936328905056,-1.8831286708312775e-05,-1.8831286708312775e-05,0.0008574842787485701,0.0008574842787485701,0.9197688938362708
Imports,partner,156,China (CHN),China (CHN),33,33,29,0.006432099514818225,0.006432099514818225,0.007519254987856469,0.00553622702239176,0.00716464701034934,0.00716464701034934,0.008372080629022427,0.006234065084562776,0.9011404641188463
Imports,partner,842,USA (USA),USA (USA),33,32,25,0.0028617846020556783,0.002951215370869918,0.004433708942740546,0.0008268514052460763,0.003107443263923884,0.0032045508659215055,0.004822644367705866,0.0009608584330535589,0.9011404641188463
Imports,partner,276,Germany (DEU),Germany (DEU),33,32,24,0.004947031873339619,0.005101626619381482,0.007502761791995087,0.00641896050234414,0.005508579994477727,0.005680723119305156,0.008347115131822328,0.006918182271121537,0.9011404641188463
Imports,partner,380,Italy (ITA),Italy (ITA),33,32,9,-0.0014510681533559994,-0.0014964140331483744,0.0001375778562238139,-0.00031543532876598945,-0.0015951060337423854,-0.0016449530972968349,0.0001808148319365289,-0.0003436002260542712,0.9011404641188463
Imports,partner,528,Netherlands (NLD),Netherlands (NLD),33,32,7,-0.0008548549381706801,-0.0008815691549885138,0.002273656729688822,0.0006337454590192859,-0.0009589831727177712,-0.0009889513968652016,0.002463309375772233,0.0007182005723333878,0.9011404641188463
Imports,partner,392,Japan (JPN),Japan (JPN),33,32,6,-0.0017771445266296388,-0.001832680293086815,-0.0011167946665792499,-0.001612564284514284,-0.0019724861486982597,-0.0020341263408450803,-0.0011942066184305173,-0.0017452207499417606,0.9011404641188463
Imports,partner,251,France (FRA),France (FRA),33,33,6,-0.001415800213215695,-0.001415800213215695,0.0012505350239729134,0.0014979274317289404,-0.0015689336285285474,-0.0015689336285285474,0.001402813416205499,0.001621393820090803,0.9011404641188463
Imports,partner,410,Rep. of Korea (KOR),Rep. of Korea (KOR),33,32,5,-0.0017208225471682743,-0.0017745982517672829,-0.0009370602370401216,-0.0013218205199441169,-0.0019071171150504735,-0.001966714524895801,-0.0009897853099438446,-0.0014289422797679058,0.9011404641188463
Imports,partner,616,Poland (POL),Poland (POL),33,32,5,-0.0015058005641106621,-0.0015528568317391203,-0.0009272732559269415,-0.0014243192673271121,-0.001675437568276414,-0.0017277949922850522,-0.001015794818369301,-0.0015542246399858411,0.9011404641188463
Imports,partner,36,Australia (AUS),Australia (AUS),33,33,3,-0.0007045860714146556,-0.0007045860714146556,-9.11113241683174e-05,-0.00025410122012181624,-0.0007896996695355995,-0.0007896996695355995,-0.00011139986456721767,-0.0002952831653355945,0.9011404641188463
Imports,partner,784,United Arab Emirates (ARE),United Arab Emirates (ARE),33,33,3,-0.0004030767846324891,-0.0004030767846324891,0.0012692468774908594,0.002501900718035577,-0.00044664405254201924,-0.00044664405254201924,0.001467860268157516,0.0028459805213834695,0.9011404641188463
Imports,partner,56,Belgium (BEL),Belgium (BEL),33,32,3,-0.001221285515688907,-0.0012594506880541853,0.004044235957907372,0.0050477724704043325,-0.001362659832192762,-0.0014052429519487858,0.004461237129535147,0.005776864681406553,0.9011404641188463
Imports,partner,643,Russian Federation (RUS),Russian Federation (RUS),33,32,3,-0.0004132211198295342,-0.0004261342798242071,0.0032330213165770636,0.004482990572560075,-0.00045400168218501176,-0.00046818923475329345,0.003689052766402793,0.005099524435593641,0.9011404641188463
Imports,partner,752,Sweden (SWE),Sweden (SWE),33,32,3,-0.001079098533390462,-0.001112820362558914,0.00340184176420677,0.0033104015548170995,-0.0012042578570238022,-0.001241890915055796,0.003787951453336031,0.0037276756652677694,0.9011404641188463
Imports,partner,579,Norway (NOR),Norway (NOR),33,32,3,-0.0008326619804095235,-0.0008586826672973211,0.0006762142219068531,-5.644199824095253e-05,-0.0009283814793194146,-0.0009573934005481465,0.0007702303332589611,-6.31051817825222e-05,0.9011404641188463
Imports,partner,208,Denmark (DNK),Denmark (DNK),33,32,3,-0.0012806817156936548,-0.0013207030193090816,-0.0016598061508738364,-0.0017102202644694309,-0.0014280347553035997,-0.0014726608414068372,-0.001857921937819474,-0.0019427143843683034,0.9011404641188463
Imports,partner,484,Mexico (MEX),Mexico (MEX),33,32,2,-0.0008676821036325311,-0.0008947971693710477,0.004254379002912589,0.004254379002912589,-0.0009687493304615438,-0.0009990227470384671,0.0047186975735938885,0.0047186975735938885,0.9011404641188463
Imports,partner,704,Viet Nam (VNM),Viet Nam (VNM),33,33,2,-0.001829784555209028,-0.001829784555209028,-0.0015578842958530181,-0.0015578842958530181,-0.0020336940157984987,-0.0020336940157984987,-0.001671146377056897,-0.001671146377056897,0.9011404641188463
Imports,partner,682,Saudi Arabia (SAU),Saudi Arabia (SAU),33,33,2,-0.0008496598126418621,-0.0008496598126418621,-0.0013363023608128355,-0.0013363023608128355,-0.0009526291958632024,-0.0009526291958632024,-0.001489256154371812,-0.001489256154371812,0.9011404641188463
Imports,partner,826,United Kingdom (GBR),United Kingdom (GBR),33,33,2,-0.0018128839404274522,-0.0018128839404274522,0.002129642388344788,0.002129642388344788,-0.002021727606643985,-0.002021727606643985,0.002275428784969783,0.002275428784969783,0.9011404641188463
Imports,partner,203,Czechia (CZE),Czechia (CZE),33,32,2,-0.001495228976367608,-0.0015419548818790957,-0.0005163079339302046,-0.0005163079339302046,-0.0016679976185123792,-0.001720122544090891,-0.0005617685919344156,-0.0005617685919344156,0.9011404641188463
Imports,partner,703,Slovakia (SVK),Slovakia (SVK),33,33,2,-0.001117531070235425,-0.001117531070235425,-0.0018536094831291816,-0.0018536094831291816,-0.001245029347817742,-0.001245029347817742,-0.0020366710914051394,-0.0020366710914051394,0.9011404641188463
Imports,partner,124,Canada (CAN),Canada (CAN),33,33,1,-0.001248717056485283,-0.001248717056485283,0.003743901772949698,0.003743901772949698,-0.0013902383848162021,-0.0013902383848162021,0.0041515729614368954,0.0041515729614368954,0.9011404641188463
Imports,partner,757,Switzerland (CHE),Switzerland (CHE),33,32,1,-0.001665545112723237,-0.0017175933974958382,-0.0004161830585505122,-0.0004161830585505122,-0.0018505465832116307,-0.0019083761639369942,-0.0004694117137640904,-0.0004694117137640904,0.9011404641188463
Imports,partner,705,Slovenia (SVN),Slovenia (SVN),33,33,1,-0.0005336506125960496,-0.0005336506125960496,0.00012006607708459072,0.00012006607708459072,-0.0005931722213155912,-0.0005931722213155912,0.0001363387049870505,0.0001363387049870505,0.9011404641188463
Imports,partner,112,Belarus (BLR),Belarus (BLR),33,33,1,0.0003183953659561357,0.0003183953659561357,-0.00048169246143658917,-0.00048169246143658917,0.0003543363850342001,0.0003543363850342001,-0.0005399704384541632,-0.0005399704384541632,0.9011404641188463
Imports,partner,32,Argentina (ARG),Argentina (ARG),33,33,1,-0.00040887764372239465,-0.00040887764372239465,-0.0009298817770304613,-0.0009298817770304613,-0.000458121764110448,-0.000458121764110448,-0.0010285486572230262,-0.0010285486572230262,0.9011404641188463
Imports,partner,702,Singapore (SGP),Singapore (SGP),33,33,1,-0.0010001371196324742,-0.0010001371196324742,-0.0020805911046124503,-0.0020805911046124503,-0.0011107834778201378,-0.0011107834778201378,-0.0022827793146901415,-0.0022827793146901415,0.9011404641188463
Imports,partner,40,Austria (AUT),Austria (AUT),33,32,1,-0.0015061853510324355,-0.001553253643252199,-0.0023854904979243585,-0.0023854904979243585,-0.0016771992740479606,-0.0017296117513619595,-0.002621895556745965,-0.002621895556745965,0.9011404641188463
Imports,partner,368,Iraq (IRQ),Iraq (IRQ),33,33,1,-0.00010361574628532445,-0.00010361574628532445,0.00018452008282165977,0.00018452008282165977,-0.00012429567228258153,-0.00012429567228258153,0.00021316557455649615,0.00021316557455649615,0.9011404641188463
Imports,product,270900,Crude petroleum oil,Crude petroleum oil (HS 270900),33,31,21,0.0049918358133081145,0.005313889736747348,0.0075803870503040344,0.006063595036179814,0.00565861264147761,0.006023684424798746,0.008594115907808333,0.007165442472371137,0.8808068336056435
Imports,product,300490,Packaged medicaments,Packaged medicaments (HS 300490),33,33,18,0.0022818380277122054,0.0022818380277122054,0.003200952549699259,0.002671605885458783,0.0026024092471630873,0.0026024092471630873,0.003663124495138327,0.00301730186289918,0.8808068336056435
Imports,product,271019,Refined petroleum oils,Refined petroleum oils (HS 271019),33,33,17,0.0025556034614737586,0.0025556034614737586,0.004157074220817667,0.0029699573112880184,0.0029166510224017624,0.0029166510224017624,0.004740721235140352,0.0034380560573719966,0.8808068336056435
Imports,product,271121,"Petroleum gases and other gaseous hydrocarbons: in gaseous state, natural gas",Petroleum gases and other gaseous hydrocarbons:... (HS 271121),33,23,8,0.0008313290261332002,0.001192776428799809,0.0026652093762114804,0.00263275084636605,0.000953658373170567,0.0013682924484621178,0.0030710467346309043,0.003032715339594403,0.8808068336056435
Imports,product,710812,Unwrought non-monetary gold,Unwrought non-monetary gold (HS 710812),33,33,6,0.002136490610902856,0.002136490610902856,0.011331813421477302,0.005505430285587365,0.0023232670815173167,0.0023232670815173167,0.01228412578974251,0.006178906735198563,0.8808068336056435
Imports,product,271111,Liquefied natural gas,Liquefied natural gas (HS 271111),33,29,6,0.0007009518421277263,0.0007976348548349989,0.00283266109888806,0.002224389730405729,0.0007950289823540056,0.0009046881523338683,0.003201119226226777,0.0026275446385760014,0.8808068336056435
Imports,product,854231,Processor/controller chips,Processor/controller chips (HS 854231),33,33,5,0.0006942919483863611,0.0006942919483863611,0.003254235848678855,0.0028720493304923433,0.0007688029509343427,0.0007688029509343427,0.003557503979477726,0.003198680415132288,0.8808068336056435
Imports,product,847150,Units of automatic data processing machines: processing units other than those of item no....,Units of automatic data processing machines:... (HS 847150),33,33,5,0.0009288586862773687,0.0009288586862773687,0.003834036561313381,0.003400109952195418,0.0010486087308068416,0.0010486087308068416,0.004291763941443852,0.0038965441542782296,0.8808068336056435
Imports,product,870380,Vehicles: with only electric motor for propulsion,Vehicles: with only electric motor for propulsion (HS 870380),33,33,5,0.0011360637626608,0.0011360637626608,0.004429291514936517,0.002816566692830369,0.0013043272221065993,0.0013043272221065993,0.005090395328013781,0.0032427628625330317,0.8808068336056435
Imports,product,847330,Computer parts and accessories,Computer parts and accessories (HS 847330),33,33,4,0.0004845043096853818,0.0004845043096853818,0.002875939451553511,0.0022487627859284487,0.0005437168827367255,0.0005437168827367255,0.0031985565604007427,0.002510550599468085,0.8808068336056435
Imports,product,271012,"Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not...",Petroleum oils and oils from bituminous... (HS 271012),33,33,4,0.000809498038865925,0.000809498038865925,0.002828375984422149,0.0023997215149914597,0.0009215942483151898,0.0009215942483151898,0.0031961929190000016,0.0026796104869792224,0.8808068336056435
Imports,product,851713,Telephone sets: smartphones for cellular or other wireless networks,Telephone sets: smartphones for cellular or... (HS 851713),33,32,3,0.0010364691210645231,0.0010688587810977895,0.0037774859135391767,0.004050703874663553,0.0011852088798136348,0.0012222466573078108,0.0042665777734198175,0.0045351081901250055,0.8808068336056435
Imports,product,300215,"Blood, human or animal, antisera, other blood fractions and immunological products:...","Blood, human or animal, antisera, other blood... (HS 300215)",33,33,3,0.0007727508268758124,0.0007727508268758124,0.0018817989272389795,0.0016299336527063613,0.0008819379444947368,0.0008819379444947368,0.002091035406322142,0.0018114741121505041,0.8808068336056435
Imports,product,870323,"Passenger cars, medium gasoline","Passenger cars, medium gasoline (HS 870323)",33,33,3,0.0005998038798695558,0.0005998038798695558,0.0024615845160670022,0.001760157085640035,0.000686647721502368,0.000686647721502368,0.002821354399449843,0.001989137324707759,0.8808068336056435
Imports,product,870340,Vehicles: with both spark-ignition internal combustion piston engine and electric motor for...,Vehicles: with both spark-ignition internal... (HS 870340),33,33,3,0.0006386025238789082,0.0006386025238789082,0.0021761302167324637,0.002040506602849268,0.0007352682302624945,0.0007352682302624945,0.0025128613721064753,0.002392553203949902,0.8808068336056435
Imports,product,854232,Electronic integrated circuits: memories,Electronic integrated circuits: memories (HS 854232),33,33,2,0.0001219664304664456,0.0001219664304664456,0.0023677927053933345,0.0023677927053933345,0.00013103288487445114,0.00013103288487445114,0.0025800800737013387,0.0025800800737013387,0.8808068336056435
Imports,product,851762,Communication/network equipment,Communication/network equipment (HS 851762),33,33,2,0.0008725606412599058,0.0008725606412599058,0.0029446133066971525,0.0029446133066971525,0.000996972398803717,0.000996972398803717,0.003365139014718217,0.003365139014718217,0.8808068336056435
Imports,product,850760,"Electric accumulators: lithium-ion, including separators, whether or not rectangular...","Electric accumulators: lithium-ion, including... (HS 850760)",33,33,2,0.00041220631387750225,0.00041220631387750225,0.002067171035125992,0.002067171035125992,0.00047187570542192955,0.00047187570542192955,0.0023867121053484696,0.0023867121053484696,0.8808068336056435
Imports,product,870829,"Vehicles: parts and accessories, of bodies, other than safety seat belts","Vehicles: parts and accessories, of bodies,... (HS 870829)",33,33,2,0.00034284188799044325,0.00034284188799044325,0.0026246634611397646,0.0026246634611397646,0.0003935025144311229,0.0003935025144311229,0.002960501582741752,0.002960501582741752,0.8808068336056435
Imports,product,847130,Portable computers/laptops,Portable computers/laptops (HS 847130),33,33,2,0.0006917451421311397,0.0006917451421311397,0.0018528848405403586,0.0018528848405403586,0.0007943219139805335,0.0007943219139805335,0.0021586682511650366,0.0021586682511650366,0.8808068336056435
Imports,product,841191,Turbines: parts of turbo-jets and turbo-propellers,Turbines: parts of turbo-jets and turbo-propellers (HS 841191),33,33,2,0.00033316530010743783,0.00033316530010743783,0.002639554276758549,0.002639554276758549,0.0003840166390027913,0.0003840166390027913,0.0030271472043961103,0.0030271472043961103,0.8808068336056435
Imports,product,710813,"Metals: gold, semi-manufactured","Metals: gold, semi-manufactured (HS 710813)",33,33,1,0.000619470333260129,0.000619470333260129,0.02059573389972824,0.02059573389972824,0.0006958536515403051,0.0006958536515403051,0.02311651086008605,0.02311651086008605,0.8808068336056435
Imports,product,260111,Iron ores and concentrates: non-agglomerated,Iron ores and concentrates: non-agglomerated (HS 260111),33,32,1,0.00012571666539566579,0.00012964531118928035,0.0027659235921055902,0.0027659235921055902,0.00013532370216206603,0.00013955256785463062,0.002939826212436509,0.002939826212436509,0.8808068336056435
Imports,product,270119,Other coal,Other coal (HS 270119),33,30,1,7.617207400177334e-05,8.378928140195067e-05,0.003503578227749715,0.003503578227749715,8.142412564898835e-05,8.95665382138872e-05,0.0038160410016488794,0.0038160410016488794,0.8808068336056435
Imports,product,293719,"Polypeptide hormones, protein hormones and glycoprotein hormones, their derivatives and...","Polypeptide hormones, protein hormones and... (HS 293719)",33,33,1,0.00021095314736404883,0.00021095314736404883,0.0053387588146094345,0.0053387588146094345,0.0002468544128297609,0.0002468544128297609,0.006294669511900754,0.006294669511900754,0.8808068336056435
Imports,product,841112,Turbo-jets: of a thrust exceeding 25kN,Turbo-jets: of a thrust exceeding 25kN (HS 841112),33,33,1,0.0002165661203315634,0.0002165661203315634,0.002027928290528669,0.002027928290528669,0.0002491466561954012,0.0002491466561954012,0.0022761328428359756,0.0022761328428359756,0.8808068336056435
Imports,product,270112,"Coal: bituminous, whether or not pulverised, but not agglomerated","Coal: bituminous, whether or not pulverised,... (HS 270112)",33,31,1,0.00021447461351866502,0.0002283116853585789,0.0026537927275622764,0.0026537927275622764,0.00023859112697931716,0.00025398410291346666,0.002966317482895366,0.002966317482895366,0.8808068336056435
Imports,product,880240,Large aircraft,Large aircraft (HS 880240),33,27,1,0.0004818129062335468,0.0005888824409521127,0.012031192409910352,0.012031192409910352,0.0005323152796584058,0.0006506075640269405,0.013200729233213672,0.013200729233213672,0.8808068336056435
Imports,product,711319,Jewellery: of precious metal (excluding silver) whether or not plated or clad with precious...,Jewellery: of precious metal (excluding silver)... (HS 711319),33,33,1,0.00012240958033787045,0.00012240958033787045,0.00121104063096511,0.00121104063096511,0.00013829285833242023,0.00013829285833242023,0.0012929315197202044,0.0012929315197202044,0.8808068336056435
Imports,product,870431,"Vehicles: with only spark-ignition internal combustion piston engine, for transport of...",Vehicles: with only spark-ignition internal... (HS 870431),33,33,1,4.7163239910399525e-05,4.7163239910399525e-05,0.002207934776568221,0.002207934776568221,5.507810323790074e-05,5.507810323790074e-05,0.002570323916684823,0.002570323916684823,0.8808068336056435
Imports,product,851712,Mobile phones,Mobile phones (HS 851712),33,1,1,0.00012241841488427129,0.004039807691180952,0.004039807691180952,0.004039807691180952,0.0001461772581771166,0.004823849519844848,0.004823849519844848,0.004823849519844848,0.8808068336056435
Imports,product,720449,Ferrous waste and scrap: n.e.c. in heading no. 7204,Ferrous waste and scrap: n.e.c. in heading no.... (HS 720449),33,32,1,7.071834705295363e-05,7.292829539835843e-05,0.001721783301537494,0.001721783301537494,7.811368634947377e-05,8.055473904789481e-05,0.0019239548495182878,0.0019239548495182878,0.8808068336056435
Imports,product,870322,"Vehicles: with only spark-ignition internal combustion piston engine, cylinder capacity over...",Vehicles: with only spark-ignition internal... (HS 870322),33,33,1,0.00039330796098893927,0.00039330796098893927,0.0015058243523615733,0.0015058243523615733,0.00045226088814685447,0.00045226088814685447,0.0016826380315465587,0.0016826380315465587,0.8808068336056435
Imports,product,870421,Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-...,Vehicles: with only compression-ignition... (HS 870421),33,33,1,0.00030212442607282976,0.00030212442607282976,0.001992184424058019,0.001992184424058019,0.0003459501163128477,0.0003459501163128477,0.002251349284631771,0.002251349284631771,0.8808068336056435
Imports,product,711291,"Waste and scrap of precious metals: of gold, including metal clad with gold but excluding...","Waste and scrap of precious metals: of gold,... (HS 711291)",33,29,1,2.4441605597009875e-05,2.781286154142503e-05,0.0005296705066979435,0.0005296705066979435,2.7228988773367312e-05,3.098471136279728e-05,0.0005654869668825113,0.0005654869668825113,0.8808068336056435
Imports,product,890520,Floating or submersible drilling or production platforms,Floating or submersible drilling or production... (HS 890520),33,20,1,7.097434218698051e-05,0.00011710766460851785,0.0018636276260568518,0.0018636276260568518,8.120045516728939e-05,0.0001339807510260275,0.0021292938727575177,0.0021292938727575177,0.8808068336056435
Imports,product,870899,Vehicle parts and accessories: n.e.c. in heading no. 8708,Vehicle parts and accessories: n.e.c. in... (HS 870899),33,33,1,0.0004018690880943878,0.0004018690880943878,0.0031004188692091983,0.0031004188692091983,0.0004627182854295585,0.0004627182854295585,0.0034711831428893614,0.0034711831428893614,0.8808068336056435
Imports,product,300212,"Blood, human or animal, antisera, other blood fractions and immunological products: antisera...","Blood, human or animal, antisera, other blood... (HS 300212)",33,33,1,0.000130940853100254,0.000130940853100254,0.0027924198517343957,0.0027924198517343957,0.0001540840341829834,0.0001540840341829834,0.003322956836124023,0.003322956836124023,0.8808068336056435
Imports,product,271600,Electrical energy,Electrical energy (HS 271600),33,26,1,0.0003330974811819522,0.0004227775722694009,0.002227958270928143,0.002227958270928143,0.0003806863798196555,0.00048317886669417814,0.0024761061433615367,0.0024761061433615367,0.8808068336056435
Imports,product,890120,Tankers,Tankers (HS 890120),33,21,1,4.2833049869937845e-05,6.730907836704518e-05,0.0017777972726014113,0.0017777972726014113,5.179918691377983e-05,8.139872229308263e-05,0.0021228303858476087,0.0021228303858476087,0.8808068336056435
Imports,product,890190,"Vessels: n.e.c. in heading no. 8901, for the transport of goods and other vessels for the...","Vessels: n.e.c. in heading no. 8901, for the... (HS 890190)",33,31,1,8.601966400851936e-05,9.156931975100447e-05,0.0026365431020540786,0.0026365431020540786,0.00010160902797894363,0.00010816444913887548,0.003075109138352667,0.003075109138352667,0.8808068336056435
Imports,product,870332,Vehicles: with only compression-ignition internal combustion piston engine (diesel or semi-...,Vehicles: with only compression-ignition... (HS 870332),33,33,1,0.0002897428613744114,0.0002897428613744114,0.0017341642576906846,0.0017341642576906846,0.0003358550320113285,0.0003358550320113285,0.002063641315068016,0.002063641315068016,0.8808068336056435
Imports,product,750110,Nickel: nickel mattes,Nickel: nickel mattes (HS 750110),33,28,1,8.480283631577083e-05,9.994619994358705e-05,0.0017370961953233621,0.0017370961953233621,9.727274650754266e-05,0.000114642879812461,0.0019924110695679876,0.0019924110695679876,0.8808068336056435
Imports,product,842870,Industrial robots,Industrial robots (HS 842870),33,32,1,5.8213929521033094e-05,6.003311481856538e-05,0.0028431992352551116,0.0028431992352551116,6.404568353198907e-05,6.604711114236372e-05,0.0031635944238110397,0.0031635944238110397,0.8808068336056435
Imports,product,281820,Aluminium oxide: other than artificial corundum,Aluminium oxide: other than artificial corundum (HS 281820),33,33,1,0.00024238541936269593,0.00024238541936269593,0.006277365044958794,0.006277365044958794,0.0002706940497171958,0.0002706940497171958,0.00690972393495494,0.00690972393495494,0.8808068336056435
Imports,product,847180,"Units of automatic data processing machines: n.e.c. in item no. 8471.50, 8471.60 or 8471.70",Units of automatic data processing machines:... (HS 847180),33,33,1,0.0001173088007016997,0.0001173088007016997,0.002388214622424334,0.002388214622424334,0.0001299612087284484,0.0001299612087284484,0.0026287946646701855,0.0026287946646701855,0.8808068336056435
