reporter_code,country,iso3,year,top_export_sectors,top_export_value_share,weighted_top_sector_input_product_gini,weighted_top_sector_top_supplier_share,weighted_top_sector_source_hhi,median_top_sector_matched_requirement_share,total_exports
300,Greece,GRC,2017,10,0.8284211212846414,0.7926023695327629,0.19089129478393926,0.09067950860598172,0.12915977617554403,29477926882.192997
300,Greece,GRC,2018,10,0.8422079820385985,0.7882077208607184,0.20203387986568672,0.09200540183387394,0.144157726835144,35457213583.843
300,Greece,GRC,2019,10,0.8360823160824612,0.7953900198827328,0.22449701567220554,0.10666119728145008,0.15198622892375568,33885998263.075
300,Greece,GRC,2020,10,0.8220544693390726,0.8309939488760919,0.2712484135064678,0.13844493001113167,0.19489613289076785,30774219488.989
300,Greece,GRC,2021,10,0.8330830860287307,0.8381199630604617,0.22588623025461552,0.10464161199053362,0.18878233969036132,42157191543.975
300,Greece,GRC,2022,10,0.8223315028613725,0.8269902282180004,0.23902084033829357,0.10688371421958479,0.19100815346228045,56259679561.306
300,Greece,GRC,2023,10,0.8039948440855516,,,,0.0,53868258802.669
300,Greece,GRC,2024,10,0.811340187787939,,,,0.0,51352691923.705
348,Hungary,HUN,1992,10,0.8099890039558698,,,,0.0,10054976016.0
348,Hungary,HUN,1993,10,0.8016256926284131,,,,0.0,8240059016.0
348,Hungary,HUN,1994,10,0.7939951475090752,,,,0.0,9875413008.0
348,Hungary,HUN,1995,10,0.7982549497068838,0.7244344522233548,0.34339573766706394,0.17360762558180579,0.1798937188076713,12452023008.0
348,Hungary,HUN,1996,10,0.7767515245015484,0.7210931379097811,0.32576777934531853,0.15726085499898204,0.15238853615810483,12632793992.0
348,Hungary,HUN,1997,10,0.8308251194324024,0.7742945484628271,0.35294548362464195,0.18768513416664284,0.19041672870871953,18585998048.0
348,Hungary,HUN,1998,10,0.8517818400490672,0.7701556014904817,0.3542276568792987,0.19714862317179163,0.18730907994159895,22597446960.0
348,Hungary,HUN,1999,10,0.8663887691283731,0.7826205176493738,0.3637457463084634,0.20521456233473834,0.18478511010312254,24671923000.0
348,Hungary,HUN,2000,10,0.8678068096290423,0.7855522285009822,0.3069517265261949,0.17135062470409215,0.29154719325134326,27641212000.0
348,Hungary,HUN,2001,10,0.8663780626487834,0.7769666842194481,0.30781492991194026,0.17367949468435276,0.27720096724504883,29716842000.0
348,Hungary,HUN,2002,10,0.8737434277910449,0.7790085869830513,0.30804631312048814,0.16614340407208045,0.2627754068073884,33623018000.0
348,Hungary,HUN,2003,10,0.8691015529579494,0.7733291332440777,0.32077664418607904,0.16786917977246527,0.25835420560979894,42308615000.0
348,Hungary,HUN,2004,10,0.8650087943181718,0.7852206804829954,0.36003807444454283,0.18942419716125466,0.27090352676860563,55124228000.0
348,Hungary,HUN,2005,10,0.8569236150321539,0.792734293677376,0.3371823607073048,0.18331317139338385,0.2643647628931093,60039300000.0
348,Hungary,HUN,2006,10,0.8599789245464374,0.8005872179720259,0.3204815302975319,0.17406595781442313,0.274254508124789,69966703000.0
348,Hungary,HUN,2007,10,0.8523753273226942,0.7825091875664807,0.306902570180739,0.16065203696885613,0.2805495703812716,87656235000.0
348,Hungary,HUN,2008,10,0.8483231037508697,0.7819872907884619,0.2988429002265649,0.14782642054789497,0.27714010430397373,100285781000.0
348,Hungary,HUN,2009,10,0.8612480743610131,0.7909424038809933,0.2783372355195622,0.13285172745093066,0.22313849141410114,77795605000.0
348,Hungary,HUN,2010,10,0.8571038183053645,0.8031412013110221,0.30066698692501576,0.1422813393016725,0.26016855519612636,90071476000.0
348,Hungary,HUN,2011,10,0.8467710023484172,0.7967841530485559,0.30813299546965406,0.14601605596826306,0.2405926757772312,106674404000.0
348,Hungary,HUN,2012,10,0.8383757537221116,0.7934548290931945,0.3029507845931259,0.14818692403924422,0.2488113438401241,99252325189.0
348,Hungary,HUN,2013,10,0.8376001787826919,0.7821750975567217,0.3202910290538986,0.1580494758565227,0.2669453280996571,104799325944.0
