reporter_code,year,product_active_count_baseline,product_active_count_full_exclusion,product_gini_baseline,product_gini_full_exclusion,product_top_1pct_share_baseline,product_top_1pct_share_full_exclusion,total_trade_value_baseline,total_trade_value_full_exclusion,trade_share_removed_baseline,trade_share_removed_full_exclusion,commodity_gini_delta,commodity_top1_delta,commodity_trade_share_removed
579,1998,4026.0,3906.0,0.955666623277068,0.920733198334538,0.6952966742977656,0.4851501010973965,37513531822.0,18305378426.0,0.0,0.5120326576324994,0.034933424942529934,0.21014657320036917,0.5120326576324994
579,1999,4048.0,3922.0,0.962505800437304,0.9225376101736144,0.7365294111746357,0.4872996553776423,42826108957.0,17977084661.0,0.0,0.5802307260963148,0.039968190263689696,0.24922975579699336,0.5802307260963148
579,2000,3998.0,3894.0,0.9741755890345776,0.9255888663006782,0.821385557437667,0.4997692483214114,57697484697.607994,17778771866.765,1.1102230246251563e-16,0.6918622716407243,0.04858672273389941,0.32161630911625555,0.6918622716407243
579,2001,3971.0,3864.0,0.9725333440305426,0.9221321965021776,0.810191763973296,0.4775007710615714,56572163038.59601,17562666301.47,-2.220446049250313e-16,0.6895528585412585,0.050401147528365,0.33269099291172455,0.6895528585412585
579,2002,3933.0,3831.0,0.9709640925098776,0.9228542411641408,0.7944299595895462,0.4733745366034525,57194414166.27801,18601206692.733997,-2.220446049250313e-16,0.6747723188726824,0.048109851345736754,0.3210554229860937,0.6747723188726824
579,2003,3970.0,3863.0,0.9724037849992412,0.9252396054015526,0.803991025983256,0.4855702912047893,65123585154.20101,20720113733.323,0.0,0.6818339517970107,0.047164179597688594,0.3184207347784667,0.6818339517970107
579,2004,3976.0,3867.0,0.9746305493953192,0.9291533096154804,0.8160502286812916,0.4992773677678297,78889494859.97601,24559827244.629,-2.220446049250313e-16,0.6886806375396219,0.04547723977983886,0.3167728609134619,0.6886806375396219
579,2005,3970.0,3859.0,0.977810690657779,0.930253333925364,0.8376093675300642,0.5074465688942775,100214587568.922,27602857550.200996,0.0,0.7245624791778214,0.04755735673241501,0.3301627986357867,0.7245624791778214
579,2006,3964.0,3856.0,0.9786850292918644,0.9333766245801208,0.8420671704141717,0.5275763360994024,117926031383.82698,32292105541.762,1.1102230246251563e-16,0.7261664353254008,0.04530840471174358,0.3144908343147693,0.7261664353254008
579,2007,3795.0,3697.0,0.975872062604254,0.9330995914511788,0.8250302158757753,0.5321968765714453,130849108671.67404,40524390781.237,-2.220446049250313e-16,0.6902967762438442,0.04277247115307514,0.29283333930433,0.6902967762438442
579,2008,3778.0,3680.0,0.9785568183237529,0.9311140625755236,0.8405215130292164,0.5079677966356151,162690953102.949,42880738685.24601,0.0,0.7364282532777864,0.047442755748229204,0.3325537163936013,0.7364282532777864
579,2009,3715.0,3620.0,0.9747001284666088,0.9319968737726384,0.8157905845005491,0.5178614346982386,112871819803.02202,35776151416.942,-2.220446049250313e-16,0.683037347325695,0.042703254693970405,0.29792914980231044,0.683037347325695
579,2010,3790.0,3692.0,0.976819838052446,0.93866938798724,0.8237588449259614,0.5502037508466987,126056249777.0,40118454389.0,0.0,0.6817416473996996,0.03815045006520601,0.2735550940792627,0.6817416473996996
579,2011,3784.0,3684.0,0.9789198070571634,0.9361150349554648,0.8401595271476203,0.5329094416749354,154964918315.0,42441442863.0,0.0,0.7261222518975003,0.04280477210169864,0.30725008547268495,0.7261222518975003
579,2012,3914.0,3811.0,0.9789481024037104,0.932351945654863,0.8437779544403888,0.5067641956541094,156054344652.0,40554336617.0,0.0,0.7401268339728967,0.04659615674884743,0.3370137587862795,0.7401268339728967
579,2013,3928.0,3827.0,0.9781727301702968,0.9348656926711816,0.8383823929252132,0.5291211651841933,150354614066.0,42462789012.0,0.0,0.7175824016058434,0.04330703749911524,0.30926122774101994,0.7175824016058434
579,2014,3949.0,3846.0,0.9764400431250212,0.935541536594772,0.8235443936166503,0.5224896077656996,139912322833.0,43344943636.0,0.0,0.6901992422230261,0.04089850653024918,0.3010547858509507,0.6901992422230261
579,2015,3948.0,3843.0,0.9717577314066932,0.9358974644395192,0.784364559273793,0.5204559423105825,99617752854.892,37242973038.102005,0.0,0.6261412050485429,0.03586026696717404,0.26390861696321055,0.6261412050485429
579,2016,3971.0,3869.0,0.9700445666190458,0.9381775824201504,0.772273471886214,0.5432008138499261,86132779885.0,35614852161.0,0.0,0.5865122174327695,0.03186698419889544,0.22907265803628785,0.5865122174327695
579,2017,4064.0,3960.0,0.9733733717016309,0.9395261009158042,0.7996579095083798,0.5568168502577224,97793429402.133,36509848735.94,0.0,0.6266635809875415,0.03384727078582661,0.24284105925065735,0.6266635809875415
579,2018,4024.0,3918.0,0.9768972923252216,0.9414008653030336,0.8274386194811987,0.5712728012995195,118424689258.843,39360326460.549995,0.0,0.6676341166112802,0.035496427022188026,0.25616581818167916,0.6676341166112802
579,2019,3974.0,3870.0,0.9720023393890218,0.9385234558858222,0.7922280113503681,0.5536589046311392,99619373510.033,38689087858.155,0.0,0.6116308856905379,0.03347888350319961,0.23856910671922893,0.6116308856905379
579,2020,3960.0,3853.0,0.9670492720249502,0.9376436400376156,0.7569622826835773,0.5505209705882992,78797233288.452,35592296937.61,0.0,0.5483052456002135,0.02940563198733459,0.20644131209527816,0.5483052456002135
579,2021,3090.0,3008.0,0.98738392539707,0.9419578270278536,0.9058996595871032,0.5815310978194062,69497923056.93599,12314089752.978,2.220446049250313e-16,0.8228135574225763,0.045426098369216406,0.324368561767697,0.8228135574225763
579,2022,2450.0,2376.0,0.9908574814063548,0.9419690523266864,0.946697877727812,0.6544647625054502,103564423492.08902,13937585049.762,-2.220446049250313e-16,0.865421111036005,0.048888429079668394,0.29223311522236184,0.865421111036005
579,2023,3507.0,3405.0,0.9897432665977666,0.9454897448737098,0.9292564987049006,0.6233973995257832,74319048763.61,11633438021.172,0.0,0.8434662685447575,0.04425352172405672,0.30585909917911736,0.8434662685447575
579,2024,3431.0,3328.0,0.9861080467133936,0.9439629344814782,0.9016332060096014,0.5983044613253602,59503800650.72899,12305033546.717,2.220446049250313e-16,0.7932059227788797,0.042145112231915416,0.3033287446842412,0.7932059227788797
579,2025,2907.0,2826.0,0.9791052284455704,0.9520166012495486,0.8499491075994096,0.6601663963609458,58090601708.50199,21783234095.005997,1.1102230246251563e-16,0.6250127653296823,0.027088627196021786,0.1897827112384638,0.6250127653296823
591,1995,486.0,470.0,0.94016724648637,0.9435769706517134,0.588620646837302,0.621442636960024,577208239.0,546722524.0,0.0,0.0528158001570036,-0.003409724165343464,-0.03282199012272202,0.0528158001570036
591,1996,590.0,571.0,0.9412344700504208,0.9448459408374246,0.5768227289580906,0.6190605385008622,569200152.0,528291559.0,0.0,0.071870312852622,-0.0036114707870037455,-0.042237809542771565,0.071870312852622
591,1997,648.0,631.0,0.9473432252584668,0.949316774425816,0.5932283095108198,0.623711427804462,658051399.0,618451184.0,0.0,0.0601779968254425,-0.0019735491673491534,-0.030483118293642142,0.0601779968254425
591,1998,707.0,689.0,0.942409332226241,0.9438083322717326,0.5985432316398724,0.6076500624028855,705456700.0,665905104.0,0.0,0.0560652354708659,-0.0013990000454915386,-0.009106830763013107,0.0560652354708659
591,1999,634.0,621.0,0.9371583294518036,0.93689541533263,0.5600358588457353,0.5620470700119546,707130402.0,640983861.0,0.0,0.0935422106204394,0.0002629141191735629,-0.0020112111662193843,0.0935422106204394
591,2000,521.0,511.0,0.9316053712328698,0.9299080892082608,0.5011732952466832,0.5076555438065108,779075431.0,726099692.0,0.0,0.0679982154385253,0.0016972820246089482,-0.006482248559827597,0.0679982154385253
591,2001,488.0,479.0,0.9262094287326268,0.9247693601940192,0.4430316658851221,0.4543249411014102,809002777.0,750226367.0,0.0,0.0726529150097095,0.001440068538607564,-0.01129327521628809,0.0726529150097095
591,2002,520.0,512.0,0.9332340841213922,0.9331319660304388,0.51001758610978,0.5208746256635135,759613136.0,710192927.0,0.0,0.0650597082354826,0.00010211809095339586,-0.010857039553733516,0.0650597082354826
591,2003,476.0,469.0,0.9367297881292576,0.9381129194304278,0.5397514970204675,0.5443076822043583,801050838.0,794345557.0,0.0,0.0083706060613346,-0.0013831313011702928,-0.004556185183890782,0.0083706060613346
591,2004,477.0,468.0,0.9343030546306904,0.935906775411074,0.4974335475218254,0.5036661555579056,891105142.0,880078177.0,0.0,0.0123744825164525,-0.0016037207803836218,-0.006232608036080223,0.0123744825164525
591,2005,470.0,462.0,0.9342700889871792,0.9357291924377308,0.4582735052607246,0.4639931762162841,963215608.0,951341993.0,0.0,0.0123270583464216,-0.0014591034505515577,-0.00571967095555953,0.0123270583464216
591,2006,3025.0,2973.0,0.9314539840780288,0.9313244102626768,0.4968903844480158,0.4956492172829985,8033926729.0,7882420068.0,0.0,0.0188583573276948,0.00012957381535205759,0.0012411671650173206,0.0188583573276948
591,2007,2997.0,2955.0,0.929955920348846,0.9299396328724784,0.4926979609297684,0.4991055398212591,8559363542.0,8396204972.0,0.0,0.0190619979160128,1.628747636761574e-05,-0.006407578891490684,0.0190619979160128
591,2008,2892.0,2851.0,0.9278323179277188,0.927906177098032,0.4715860044251259,0.4790280222416358,9816558279.0,9638821423.0,0.0,0.0181058219131874,-7.385917031321743e-05,-0.007442017816509938,0.0181058219131874
591,2009,2865.0,2815.0,0.9432852432163288,0.943481223984536,0.5944583463596185,0.6036702460997293,10716632950.0,10527467900.0,0.0,0.0176515376501721,-0.00019598076820726007,-0.00921189974011083,0.0176515376501721
591,2010,3161.0,3103.0,0.9351328940879036,0.9346708731501968,0.5574147063326735,0.5668896519654678,10986511946.0,10753956933.0,0.0,0.0211673199049011,0.000462020937706753,-0.009474945632794274,0.0211673199049011
591,2011,3330.0,3261.0,0.939211066290936,0.9389624699017558,0.599856544940576,0.6033302680274443,15895615039.0,15582986406.0,0.0,0.0196676021804103,0.0002485963891801779,-0.003473723086868219,0.0196676021804103
591,2012,3356.0,3308.0,0.933144874002848,0.9330507785810068,0.5779752530776032,0.5855839425912214,16761427112.0,16454400012.0,0.0,0.0183174796482687,9.409542184113384e-05,-0.00760868951361815,0.0183174796482687
591,2013,3444.0,3406.0,0.9357385412134024,0.9359740424402264,0.5907423611979373,0.5986079209538286,15574925430.0,15314727320.0,0.0,0.016706218669838,-0.00023550122682403085,-0.007865559755891316,0.016706218669838
