flow,product_id
Exports,HS1992:500200
Exports,HS1992:500310
Exports,HS1992:500390
Exports,HS1992:500400
Exports,HS1992:500500
Exports,HS1992:500600
Exports,HS1992:500710
Exports,HS1992:500720
Exports,HS1992:500790
Exports,HS1992:510111
Exports,HS1992:510119
Exports,HS1992:510121
Exports,HS1992:510129
Exports,HS1992:510130
Exports,HS1992:510210
Exports,HS1992:510220
Exports,HS1992:510310
Exports,HS1992:510320
Exports,HS1992:510330
Exports,HS1992:510400
Exports,HS1992:510510
Exports,HS1992:510521
Exports,HS1992:510529
Exports,HS1992:510530
Exports,HS1992:510540
Exports,HS1992:510610
Exports,HS1992:510620
Exports,HS1992:510710
Exports,HS1992:510720
Exports,HS1992:510810
Exports,HS1992:510820
Exports,HS1992:510910
Exports,HS1992:510990
Exports,HS1992:511000
Exports,HS1992:511111
Exports,HS1992:511119
Exports,HS1992:511120
Exports,HS1992:511130
Exports,HS1992:511190
Exports,HS1992:511211
Exports,HS1992:511219
Exports,HS1992:511220
Exports,HS1992:511230
Exports,HS1992:511290
Exports,HS1992:511300
Exports,HS1992:520100
Exports,HS1992:520210
Exports,HS1992:520291
Exports,HS1992:520299
Exports,HS1992:520300
Exports,HS1992:520411
Exports,HS1992:520419
Exports,HS1992:520420
Exports,HS1992:520511
Exports,HS1992:520512
Exports,HS1992:520513
Exports,HS1992:520514
Exports,HS1992:520515
Exports,HS1992:520521
Exports,HS1992:520522
Exports,HS1992:520523
Exports,HS1992:520524
Exports,HS1992:520525
Exports,HS1992:520531
Exports,HS1992:520532
Exports,HS1992:520533
Exports,HS1992:520534
Exports,HS1992:520535
Exports,HS1992:520541
Exports,HS1992:520542
Exports,HS1992:520543
Exports,HS1992:520544
Exports,HS1992:520545
Exports,HS1992:520611
Exports,HS1992:520612
Exports,HS1992:520613
Exports,HS1992:520614
Exports,HS1992:520615
Exports,HS1992:520621
Exports,HS1992:520622
Exports,HS1992:520623
Exports,HS1992:520624
Exports,HS1992:520625
Exports,HS1992:520631
Exports,HS1992:520632
Exports,HS1992:520633
Exports,HS1992:520634
Exports,HS1992:520635
Exports,HS1992:520641
Exports,HS1992:520642
Exports,HS1992:520643
Exports,HS1992:520644
Exports,HS1992:520645
Exports,HS1992:520710
Exports,HS1992:520790
Exports,HS1992:520811
Exports,HS1992:520812
Exports,HS1992:520813
Exports,HS1992:520819
Exports,HS1992:520821
Exports,HS1992:520822
Exports,HS1992:520823
Exports,HS1992:520829
Exports,HS1992:520831
Exports,HS1992:520832
Exports,HS1992:520833
Exports,HS1992:520839
Exports,HS1992:520841
Exports,HS1992:520842
Exports,HS1992:520843
Exports,HS1992:520849
Exports,HS1992:520851
Exports,HS1992:520852
Exports,HS1992:520853
Exports,HS1992:520859
Exports,HS1992:520911
Exports,HS1992:520912
Exports,HS1992:520919
Exports,HS1992:520921
Exports,HS1992:520922
Exports,HS1992:520929
Exports,HS1992:520931
Exports,HS1992:520932
Exports,HS1992:520939
Exports,HS1992:520941
Exports,HS1992:520942
Exports,HS1992:520943
Exports,HS1992:520949
Exports,HS1992:520951
Exports,HS1992:520952
Exports,HS1992:520959
Exports,HS1992:521011
Exports,HS1992:521012
Exports,HS1992:521019
Exports,HS1992:521021
Exports,HS1992:521022
Exports,HS1992:521029
Exports,HS1992:521031
Exports,HS1992:521032
Exports,HS1992:521039
Exports,HS1992:521041
Exports,HS1992:521042
Exports,HS1992:521049
Exports,HS1992:521051
Exports,HS1992:521052
Exports,HS1992:521059
Exports,HS1992:521111
Exports,HS1992:521112
Exports,HS1992:521119
Exports,HS1992:521121
Exports,HS1992:521122
Exports,HS1992:521129
Exports,HS1992:521131
Exports,HS1992:521132
Exports,HS1992:521139
Exports,HS1992:521141
Exports,HS1992:521142
Exports,HS1992:521143
Exports,HS1992:521149
Exports,HS1992:521151
Exports,HS1992:521152
Exports,HS1992:521159
Exports,HS1992:521211
Exports,HS1992:521212
Exports,HS1992:521213
Exports,HS1992:521214
Exports,HS1992:521215
Exports,HS1992:521221
Exports,HS1992:521222
Exports,HS1992:521223
Exports,HS1992:521224
Exports,HS1992:521225
Exports,HS1992:530110
Exports,HS1992:530121
Exports,HS1992:530129
Exports,HS1992:530130
Exports,HS1992:530210
Exports,HS1992:530290
Exports,HS1992:530310
Exports,HS1992:530390
Exports,HS1992:530410
Exports,HS1992:530490
Exports,HS1992:530511
Exports,HS1992:530519
Exports,HS1992:530521
Exports,HS1992:530529
Exports,HS1992:530591
Exports,HS1992:530599
Exports,HS1992:530610
Exports,HS1992:530620
Exports,HS1992:530710
Exports,HS1992:530720
Exports,HS1992:530810
Exports,HS1992:530820
Exports,HS1992:530830
Exports,HS1992:530890
Exports,HS1992:530911
Exports,HS1992:530919
Exports,HS1992:530921
Exports,HS1992:530929
Exports,HS1992:531010
Exports,HS1992:531090
Exports,HS1992:531100
Exports,HS1992:540110
Exports,HS1992:540120
Exports,HS1992:540210
Exports,HS1992:540220
Exports,HS1992:540231
Exports,HS1992:540232
Exports,HS1992:540233
Exports,HS1992:540239
Exports,HS1992:540241
Exports,HS1992:540242
Exports,HS1992:540243
Exports,HS1992:540249
Exports,HS1992:540251
Exports,HS1992:540252
Exports,HS1992:540259
Exports,HS1992:540261
Exports,HS1992:540262
Exports,HS1992:540269
Exports,HS1992:540310
Exports,HS1992:540320
Exports,HS1992:540331
Exports,HS1992:540332
Exports,HS1992:540333
Exports,HS1992:540339
Exports,HS1992:540341
Exports,HS1992:540342
Exports,HS1992:540349
Exports,HS1992:540410
Exports,HS1992:540490
Exports,HS1992:540500
Exports,HS1992:540610
Exports,HS1992:540620
Exports,HS1992:540710
Exports,HS1992:540720
Exports,HS1992:540730
Exports,HS1992:540741
Exports,HS1992:540742
Exports,HS1992:540743
Exports,HS1992:540744
Exports,HS1992:540751
Exports,HS1992:540752
Exports,HS1992:540753
Exports,HS1992:540754
Exports,HS1992:540760
Exports,HS1992:540771
Exports,HS1992:540772
Exports,HS1992:540773
Exports,HS1992:540774
Exports,HS1992:540781
Exports,HS1992:540782
Exports,HS1992:540783
Exports,HS1992:540784
Exports,HS1992:540791
Exports,HS1992:540792
Exports,HS1992:540793
Exports,HS1992:540794
Exports,HS1992:540810
Exports,HS1992:540821
Exports,HS1992:540822
Exports,HS1992:540823
Exports,HS1992:540824
Exports,HS1992:540831
Exports,HS1992:540832
Exports,HS1992:540833
Exports,HS1992:540834
Exports,HS1992:550110
Exports,HS1992:550120
Exports,HS1992:550130
Exports,HS1992:550190
Exports,HS1992:550200
Exports,HS1992:550310
Exports,HS1992:550320
Exports,HS1992:550330
Exports,HS1992:550340
Exports,HS1992:550390
Exports,HS1992:550410
Exports,HS1992:550490
Exports,HS1992:550510
Exports,HS1992:550520
Exports,HS1992:550610
Exports,HS1992:550620
Exports,HS1992:550630
Exports,HS1992:550690
Exports,HS1992:550700
Exports,HS1992:550810
Exports,HS1992:550820
Exports,HS1992:550911
Exports,HS1992:550912
Exports,HS1992:550921
Exports,HS1992:550922
Exports,HS1992:550931
Exports,HS1992:550932
Exports,HS1992:550941
Exports,HS1992:550942
Exports,HS1992:550951
Exports,HS1992:550952
Exports,HS1992:550953
Exports,HS1992:550959
Exports,HS1992:550961
Exports,HS1992:550962
Exports,HS1992:550969
Exports,HS1992:550991
Exports,HS1992:550992
Exports,HS1992:550999
Exports,HS1992:551011
Exports,HS1992:551012
Exports,HS1992:551020
Exports,HS1992:551030
Exports,HS1992:551090
Exports,HS1992:551110
Exports,HS1992:551120
Exports,HS1992:551130
Exports,HS1992:551211
Exports,HS1992:551219
Exports,HS1992:551221
Exports,HS1992:551229
Exports,HS1992:551291
Exports,HS1992:551299
Exports,HS1992:551311
Exports,HS1992:551312
Exports,HS1992:551313
Exports,HS1992:551319
Exports,HS1992:551321
Exports,HS1992:551322
Exports,HS1992:551323
Exports,HS1992:551329
Exports,HS1992:551331
Exports,HS1992:551332
Exports,HS1992:551333
Exports,HS1992:551339
Exports,HS1992:551341
Exports,HS1992:551342
Exports,HS1992:551343
Exports,HS1992:551349
Exports,HS1992:551411
Exports,HS1992:551412
Exports,HS1992:551413
Exports,HS1992:551419
Exports,HS1992:551421
Exports,HS1992:551422
Exports,HS1992:551423
Exports,HS1992:551429
Exports,HS1992:551431
Exports,HS1992:551432
Exports,HS1992:551433
Exports,HS1992:551439
Exports,HS1992:551441
Exports,HS1992:551442
Exports,HS1992:551443
Exports,HS1992:551449
Exports,HS1992:551511
Exports,HS1992:551512
Exports,HS1992:551513
Exports,HS1992:551519
Exports,HS1992:551521
Exports,HS1992:551522
Exports,HS1992:551529
Exports,HS1992:551591
Exports,HS1992:551592
Exports,HS1992:551599
Exports,HS1992:551611
Exports,HS1992:551612
Exports,HS1992:551613
Exports,HS1992:551614
Exports,HS1992:551621
Exports,HS1992:551622
Exports,HS1992:551623
Exports,HS1992:551624
Exports,HS1992:551631
Exports,HS1992:551632
Exports,HS1992:551633
Exports,HS1992:551634
Exports,HS1992:551641
Exports,HS1992:551642
Exports,HS1992:551643
Exports,HS1992:551644
Exports,HS1992:551691
Exports,HS1992:551692
Exports,HS1992:551693
Exports,HS1992:551694
Exports,HS1992:560110
Exports,HS1992:560121
Exports,HS1992:560122
Exports,HS1992:560129
Exports,HS1992:560130
Exports,HS1992:560210
Exports,HS1992:560221
Exports,HS1992:560229
Exports,HS1992:560290
Exports,HS1992:560300
Exports,HS1992:560410
Exports,HS1992:560420
Exports,HS1992:560490
Exports,HS1992:560500
Exports,HS1992:560600
Exports,HS1992:560710
Exports,HS1992:560721
Exports,HS1992:560729
Exports,HS1992:560730
Exports,HS1992:560741
Exports,HS1992:560749
Exports,HS1992:560750
Exports,HS1992:560790
Exports,HS1992:560811
Exports,HS1992:560819
Exports,HS1992:560890
Exports,HS1992:560900
Exports,HS1992:570110
Exports,HS1992:570190
Exports,HS1992:570210
Exports,HS1992:570220
Exports,HS1992:570231
Exports,HS1992:570232
Exports,HS1992:570239
Exports,HS1992:570241
Exports,HS1992:570242
Exports,HS1992:570249
Exports,HS1992:570251
Exports,HS1992:570252
Exports,HS1992:570259
Exports,HS1992:570291
Exports,HS1992:570292
Exports,HS1992:570299
Exports,HS1992:570310
Exports,HS1992:570320
Exports,HS1992:570330
Exports,HS1992:570390
Exports,HS1992:570410
Exports,HS1992:570490
Exports,HS1992:570500
Exports,HS1992:580110
Exports,HS1992:580121
Exports,HS1992:580122
Exports,HS1992:580123
Exports,HS1992:580124
Exports,HS1992:580125
Exports,HS1992:580126
Exports,HS1992:580131
Exports,HS1992:580132
Exports,HS1992:580133
Exports,HS1992:580134
Exports,HS1992:580135
Exports,HS1992:580136
Exports,HS1992:580190
Exports,HS1992:580211
Exports,HS1992:580219
Exports,HS1992:580220
Exports,HS1992:580230
Exports,HS1992:580310
Exports,HS1992:580390
Exports,HS1992:580410
Exports,HS1992:580421
Exports,HS1992:580429
Exports,HS1992:580430
Exports,HS1992:580500
Exports,HS1992:580610
Exports,HS1992:580620
Exports,HS1992:580631
Exports,HS1992:580632
Exports,HS1992:580639
Exports,HS1992:580640
Exports,HS1992:580710
Exports,HS1992:580790
Exports,HS1992:580810
Exports,HS1992:580890
Exports,HS1992:580900
Exports,HS1992:581010
Exports,HS1992:581091
Exports,HS1992:581092
Exports,HS1992:581099
Exports,HS1992:581100
Exports,HS1992:590110
Exports,HS1992:590190
Exports,HS1992:590210
Exports,HS1992:590220
Exports,HS1992:590290
Exports,HS1992:590310
Exports,HS1992:590320
Exports,HS1992:590390
Exports,HS1992:590410
Exports,HS1992:590491
Exports,HS1992:590492
Exports,HS1992:590500
Exports,HS1992:590610
Exports,HS1992:590691
Exports,HS1992:590699
Exports,HS1992:590700
Exports,HS1992:590800
Exports,HS1992:590900
Exports,HS1992:591000
Exports,HS1992:591110
Exports,HS1992:591120
Exports,HS1992:591131
Exports,HS1992:591132
Exports,HS1992:591140
Exports,HS1992:591190
Exports,HS1992:600110
Exports,HS1992:600121
Exports,HS1992:600122
Exports,HS1992:600129
Exports,HS1992:600191
Exports,HS1992:600192
Exports,HS1992:600199
Exports,HS1992:600210
Exports,HS1992:600220
Exports,HS1992:600230
Exports,HS1992:600241
Exports,HS1992:600242
Exports,HS1992:600243
Exports,HS1992:600249
Exports,HS1992:600291
Exports,HS1992:600292
Exports,HS1992:600293
Exports,HS1992:600299
Exports,HS1992:610110
Exports,HS1992:610120
Exports,HS1992:610130
Exports,HS1992:610190
Exports,HS1992:610210
Exports,HS1992:610220
Exports,HS1992:610230
Exports,HS1992:610290
Exports,HS1992:610311
Exports,HS1992:610312
Exports,HS1992:610319
Exports,HS1992:610321
Exports,HS1992:610322
Exports,HS1992:610323
Exports,HS1992:610329
Exports,HS1992:610331
Exports,HS1992:610332
Exports,HS1992:610333
Exports,HS1992:610339
Exports,HS1992:610341
Exports,HS1992:610342
Exports,HS1992:610343
Exports,HS1992:610349
Exports,HS1992:610411
Exports,HS1992:610412
Exports,HS1992:610413
Exports,HS1992:610419
Exports,HS1992:610421
Exports,HS1992:610422
Exports,HS1992:610423
Exports,HS1992:610429
Exports,HS1992:610431
Exports,HS1992:610432
Exports,HS1992:610433
Exports,HS1992:610439
Exports,HS1992:610441
Exports,HS1992:610442
Exports,HS1992:610443
Exports,HS1992:610444
Exports,HS1992:610449
Exports,HS1992:610451
Exports,HS1992:610452
Exports,HS1992:610453
Exports,HS1992:610459
Exports,HS1992:610461
Exports,HS1992:610462
Exports,HS1992:610463
Exports,HS1992:610469
Exports,HS1992:610510
Exports,HS1992:610520
Exports,HS1992:610590
Exports,HS1992:610610
Exports,HS1992:610620
Exports,HS1992:610690
Exports,HS1992:610711
Exports,HS1992:610712
Exports,HS1992:610719
Exports,HS1992:610721
Exports,HS1992:610722
Exports,HS1992:610729
Exports,HS1992:610791
Exports,HS1992:610792
Exports,HS1992:610799
Exports,HS1992:610811
Exports,HS1992:610819
Exports,HS1992:610821
Exports,HS1992:610822
Exports,HS1992:610829
Exports,HS1992:610831
Exports,HS1992:610832
Exports,HS1992:610839
Exports,HS1992:610891
Exports,HS1992:610892
Exports,HS1992:610899
Exports,HS1992:610910
Exports,HS1992:610990
Exports,HS1992:611010
Exports,HS1992:611020
Exports,HS1992:611030
Exports,HS1992:611090
Exports,HS1992:611110
Exports,HS1992:611120
Exports,HS1992:611130
Exports,HS1992:611190
Exports,HS1992:611211
Exports,HS1992:611212
Exports,HS1992:611219
Exports,HS1992:611220
Exports,HS1992:611231
Exports,HS1992:611239
Exports,HS1992:611241
Exports,HS1992:611249
Exports,HS1992:611300
Exports,HS1992:611410
Exports,HS1992:611420
Exports,HS1992:611430
Exports,HS1992:611490
Exports,HS1992:611511
Exports,HS1992:611512
Exports,HS1992:611519
Exports,HS1992:611520
Exports,HS1992:611591
Exports,HS1992:611592
Exports,HS1992:611593
Exports,HS1992:611599
Exports,HS1992:611610
Exports,HS1992:611691
Exports,HS1992:611692
Exports,HS1992:611693
Exports,HS1992:611699
Exports,HS1992:611710
Exports,HS1992:611720
Exports,HS1992:611780
Exports,HS1992:611790
Exports,HS1992:620111
Exports,HS1992:620112
Exports,HS1992:620113
Exports,HS1992:620119
Exports,HS1992:620191
Exports,HS1992:620192
Exports,HS1992:620193
Exports,HS1992:620199
Exports,HS1992:620211
Exports,HS1992:620212
Exports,HS1992:620213
Exports,HS1992:620219
Exports,HS1992:620291
Exports,HS1992:620292
Exports,HS1992:620293
Exports,HS1992:620299
Exports,HS1992:620311
Exports,HS1992:620312
Exports,HS1992:620319
Exports,HS1992:620321
Exports,HS1992:620322
Exports,HS1992:620323
Exports,HS1992:620329
Exports,HS1992:620331
Exports,HS1992:620332
Exports,HS1992:620333
Exports,HS1992:620339
Exports,HS1992:620341
Exports,HS1992:620342
Exports,HS1992:620343
Exports,HS1992:620349
Exports,HS1992:620411
Exports,HS1992:620412
Exports,HS1992:620413
Exports,HS1992:620419
Exports,HS1992:620421
Exports,HS1992:620422
Exports,HS1992:620423
Exports,HS1992:620429
Exports,HS1992:620431
Exports,HS1992:620432
Exports,HS1992:620433
Exports,HS1992:620439
Exports,HS1992:620441
Exports,HS1992:620442
Exports,HS1992:620443
Exports,HS1992:620444
Exports,HS1992:620449
Exports,HS1992:620451
Exports,HS1992:620452
Exports,HS1992:620453
Exports,HS1992:620459
Exports,HS1992:620461
Exports,HS1992:620462
Exports,HS1992:620463
Exports,HS1992:620469
Exports,HS1992:620510
Exports,HS1992:620520
Exports,HS1992:620530
Exports,HS1992:620590
Exports,HS1992:620610
Exports,HS1992:620620
Exports,HS1992:620630
Exports,HS1992:620640
Exports,HS1992:620690
Exports,HS1992:620711
Exports,HS1992:620719
Exports,HS1992:620721
Exports,HS1992:620722
Exports,HS1992:620729
Exports,HS1992:620791
Exports,HS1992:620792
Exports,HS1992:620799
Exports,HS1992:620811
Exports,HS1992:620819
Exports,HS1992:620821
Exports,HS1992:620822
Exports,HS1992:620829
Exports,HS1992:620891
Exports,HS1992:620892
Exports,HS1992:620899
Exports,HS1992:620910
Exports,HS1992:620920
Exports,HS1992:620930
Exports,HS1992:620990
Exports,HS1992:621010
Exports,HS1992:621020
Exports,HS1992:621030
Exports,HS1992:621040
Exports,HS1992:621050
Exports,HS1992:621111
Exports,HS1992:621112
Exports,HS1992:621120
Exports,HS1992:621131
Exports,HS1992:621132
Exports,HS1992:621133
Exports,HS1992:621139
Exports,HS1992:621141
Exports,HS1992:621142
Exports,HS1992:621143
Exports,HS1992:621149
Exports,HS1992:621210
Exports,HS1992:621220
Exports,HS1992:621230
Exports,HS1992:621290
Exports,HS1992:621310
Exports,HS1992:621320
Exports,HS1992:621390
Exports,HS1992:621410
Exports,HS1992:621420
Exports,HS1992:621430
Exports,HS1992:621440
Exports,HS1992:621490
Exports,HS1992:621510
Exports,HS1992:621520
Exports,HS1992:621590
Exports,HS1992:621600
Exports,HS1992:621710
Exports,HS1992:621790
Exports,HS1992:630110
Exports,HS1992:630120
Exports,HS1992:630130
Exports,HS1992:630140
Exports,HS1992:630190
Exports,HS1992:630210
Exports,HS1992:630221
Exports,HS1992:630222
Exports,HS1992:630229
Exports,HS1992:630231
Exports,HS1992:630232
Exports,HS1992:630239
Exports,HS1992:630240
Exports,HS1992:630251
Exports,HS1992:630252
Exports,HS1992:630253
Exports,HS1992:630259
Exports,HS1992:630260
Exports,HS1992:630291
Exports,HS1992:630292
Exports,HS1992:630293
Exports,HS1992:630299
Exports,HS1992:630311
Exports,HS1992:630312
Exports,HS1992:630319
Exports,HS1992:630391
Exports,HS1992:630392
Exports,HS1992:630399
Exports,HS1992:630411
Exports,HS1992:630419
Exports,HS1992:630491
Exports,HS1992:630492
Exports,HS1992:630493
Exports,HS1992:630499
Exports,HS1992:630510
Exports,HS1992:630520
Exports,HS1992:630531
Exports,HS1992:630539
Exports,HS1992:630590
Exports,HS1992:630611
Exports,HS1992:630612
Exports,HS1992:630619
Exports,HS1992:630621
Exports,HS1992:630622
Exports,HS1992:630629
Exports,HS1992:630631
Exports,HS1992:630639
Exports,HS1992:630641
Exports,HS1992:630649
Exports,HS1992:630691
Exports,HS1992:630699
Exports,HS1992:630710
Exports,HS1992:630720
Exports,HS1992:630790
Exports,HS1992:630800
Exports,HS1992:630900
Exports,HS1992:631010
Exports,HS1992:631090
Exports,HS1992:640110
Exports,HS1992:640191
Exports,HS1992:640192
Exports,HS1992:640199
Exports,HS1992:640211
Exports,HS1992:640219
Exports,HS1992:640220
Exports,HS1992:640230
Exports,HS1992:640291
Exports,HS1992:640299
Exports,HS1992:640311
Exports,HS1992:640319
Exports,HS1992:640320
Exports,HS1992:640330
Exports,HS1992:640340
Exports,HS1992:640351
Exports,HS1992:640359
Exports,HS1992:640391
Exports,HS1992:640399
Exports,HS1992:640411
Exports,HS1992:640419
Exports,HS1992:640420
Exports,HS1992:640510
Exports,HS1992:640520
Exports,HS1992:640590
Exports,HS1992:640610
Exports,HS1992:640620
Exports,HS1992:640691
Exports,HS1992:640699
Exports,HS1992:650100
Exports,HS1992:650200
Exports,HS1992:650300
Exports,HS1992:650400
Exports,HS1992:650510
Exports,HS1992:650590
Exports,HS1992:650610
Exports,HS1992:650691
Exports,HS1992:650692
Exports,HS1992:650699
Exports,HS1992:650700
Exports,HS1992:660110
Exports,HS1992:660191
Exports,HS1992:660199
Exports,HS1992:660200
Exports,HS1992:660310
Exports,HS1992:660320
Exports,HS1992:660390
Exports,HS1992:670100
Exports,HS1992:670210
Exports,HS1992:670290
Exports,HS1992:670300
Exports,HS1992:670411
Exports,HS1992:670419
Exports,HS1992:670420
Exports,HS1992:670490
Exports,HS1992:680100
Exports,HS1992:680210
Exports,HS1992:680221
Exports,HS1992:680222
Exports,HS1992:680223
Exports,HS1992:680229
Exports,HS1992:680291
Exports,HS1992:680292
Exports,HS1992:680293
Exports,HS1992:680299
Exports,HS1992:680300
Exports,HS1992:680410
Exports,HS1992:680421
Exports,HS1992:680422
Exports,HS1992:680423
Exports,HS1992:680430
Exports,HS1992:680510
Exports,HS1992:680520
Exports,HS1992:680530
Exports,HS1992:680610
Exports,HS1992:680620
Exports,HS1992:680690
Exports,HS1992:680710
Exports,HS1992:680790
Exports,HS1992:680800
Exports,HS1992:680911
Exports,HS1992:680919
Exports,HS1992:680990
Exports,HS1992:681011
Exports,HS1992:681019
Exports,HS1992:681020
Exports,HS1992:681091
Exports,HS1992:681099
Exports,HS1992:681110
Exports,HS1992:681120
Exports,HS1992:681130
Exports,HS1992:681190
Exports,HS1992:681210
Exports,HS1992:681220
Exports,HS1992:681230
Exports,HS1992:681240
Exports,HS1992:681250
Exports,HS1992:681260
Exports,HS1992:681270
Exports,HS1992:681290
Exports,HS1992:681310
Exports,HS1992:681390
Exports,HS1992:681410
Exports,HS1992:681490
Exports,HS1992:681510
Exports,HS1992:681520
Exports,HS1992:681591
Exports,HS1992:681599
Exports,HS1992:690100
Exports,HS1992:690210
Exports,HS1992:690220
Exports,HS1992:690290
Exports,HS1992:690310
Exports,HS1992:690320
Exports,HS1992:690390
Exports,HS1992:690410
Exports,HS1992:690490
Exports,HS1992:690510
Exports,HS1992:690590
Exports,HS1992:690600
Exports,HS1992:690710
Exports,HS1992:690790
Exports,HS1992:690810
Exports,HS1992:690890
Exports,HS1992:690911
Exports,HS1992:690919
Exports,HS1992:690990
Exports,HS1992:691010
Exports,HS1992:691090
Exports,HS1992:691110
Exports,HS1992:691190
Exports,HS1992:691200
Exports,HS1992:691310
Exports,HS1992:691390
Exports,HS1992:691410
Exports,HS1992:691490
Exports,HS1992:700100
Exports,HS1992:700210
Exports,HS1992:700220
Exports,HS1992:700231
Exports,HS1992:700232
Exports,HS1992:700239
Exports,HS1992:700311
Exports,HS1992:700319
Exports,HS1992:700320
Exports,HS1992:700330
Exports,HS1992:700410
Exports,HS1992:700490
Exports,HS1992:700510
Exports,HS1992:700521
Exports,HS1992:700529
Exports,HS1992:700530
Exports,HS1992:700600
Exports,HS1992:700711
Exports,HS1992:700719
Exports,HS1992:700721
Exports,HS1992:700729
Exports,HS1992:700800
Exports,HS1992:700910
Exports,HS1992:700991
Exports,HS1992:700992
Exports,HS1992:701010
Exports,HS1992:701090
Exports,HS1992:701110
Exports,HS1992:701120
Exports,HS1992:701190
Exports,HS1992:701200
Exports,HS1992:701310
Exports,HS1992:701321
Exports,HS1992:701329
Exports,HS1992:701331
Exports,HS1992:701332
Exports,HS1992:701339
Exports,HS1992:701391
Exports,HS1992:701399
Exports,HS1992:701400
Exports,HS1992:701510
Exports,HS1992:701590
Exports,HS1992:701610
Exports,HS1992:701690
Exports,HS1992:701710
Exports,HS1992:701720
Exports,HS1992:701790
Exports,HS1992:701810
Exports,HS1992:701820
Exports,HS1992:701890
Exports,HS1992:701910
Exports,HS1992:701920
Exports,HS1992:701931
Exports,HS1992:701932
Exports,HS1992:701939
Exports,HS1992:701990
Exports,HS1992:702000
Exports,HS1992:710110
Exports,HS1992:710121
Exports,HS1992:710122
Exports,HS1992:710210
Exports,HS1992:710221
Exports,HS1992:710229
Exports,HS1992:710231
Exports,HS1992:710239
Exports,HS1992:710310
Exports,HS1992:710391
Exports,HS1992:710399
Exports,HS1992:710410
Exports,HS1992:710420
Exports,HS1992:710490
Exports,HS1992:710510
Exports,HS1992:710590
Exports,HS1992:710610
Exports,HS1992:710691
Exports,HS1992:710692
Exports,HS1992:710700
Exports,HS1992:710811
Exports,HS1992:710812
Exports,HS1992:710813
Exports,HS1992:710900
Exports,HS1992:711011
Exports,HS1992:711019
Exports,HS1992:711021
Exports,HS1992:711029
Exports,HS1992:711031
Exports,HS1992:711039
Exports,HS1992:711041
Exports,HS1992:711049
Exports,HS1992:711100
Exports,HS1992:711210
Exports,HS1992:711220
Exports,HS1992:711290
Exports,HS1992:711311
Exports,HS1992:711319
Exports,HS1992:711320
Exports,HS1992:711411
Exports,HS1992:711419
Exports,HS1992:711420
Exports,HS1992:711510
Exports,HS1992:711590
Exports,HS1992:711610
Exports,HS1992:711620
Exports,HS1992:711711
Exports,HS1992:711719
Exports,HS1992:711790
Exports,HS1992:711810
Exports,HS1992:720110
Exports,HS1992:720120
Exports,HS1992:720130
Exports,HS1992:720140
Exports,HS1992:720211
Exports,HS1992:720219
Exports,HS1992:720221
Exports,HS1992:720229
Exports,HS1992:720230
Exports,HS1992:720241
Exports,HS1992:720249
Exports,HS1992:720250
Exports,HS1992:720260
Exports,HS1992:720270
Exports,HS1992:720280
Exports,HS1992:720291
Exports,HS1992:720292
Exports,HS1992:720293
Exports,HS1992:720299
Exports,HS1992:720310
Exports,HS1992:720390
Exports,HS1992:720410
Exports,HS1992:720421
Exports,HS1992:720429
Exports,HS1992:720430
Exports,HS1992:720441
Exports,HS1992:720449
Exports,HS1992:720450
Exports,HS1992:720510
Exports,HS1992:720521
Exports,HS1992:720529
Exports,HS1992:720610
Exports,HS1992:720690
Exports,HS1992:720711
Exports,HS1992:720712
Exports,HS1992:720719
Exports,HS1992:720720
Exports,HS1992:720811
Exports,HS1992:720812
Exports,HS1992:720813
Exports,HS1992:720814
Exports,HS1992:720821
Exports,HS1992:720822
Exports,HS1992:720823
Exports,HS1992:720824
Exports,HS1992:720831
Exports,HS1992:720832
Exports,HS1992:720833
Exports,HS1992:720834
Exports,HS1992:720835
Exports,HS1992:720841
Exports,HS1992:720842
Exports,HS1992:720843
Exports,HS1992:720844
Exports,HS1992:720845
Exports,HS1992:720890
Exports,HS1992:720911
Exports,HS1992:720912
Exports,HS1992:720913
Exports,HS1992:720914
Exports,HS1992:720921
Exports,HS1992:720922
Exports,HS1992:720923
Exports,HS1992:720924
Exports,HS1992:720931
Exports,HS1992:720932
Exports,HS1992:720933
Exports,HS1992:720934
Exports,HS1992:720941
Exports,HS1992:720942
Exports,HS1992:720943
Exports,HS1992:720944
Exports,HS1992:720990
Exports,HS1992:721011
Exports,HS1992:721012
Exports,HS1992:721020
Exports,HS1992:721031
Exports,HS1992:721039
Exports,HS1992:721041
Exports,HS1992:721049
Exports,HS1992:721050
Exports,HS1992:721060
Exports,HS1992:721070
Exports,HS1992:721090
Exports,HS1992:721111
Exports,HS1992:721112
Exports,HS1992:721119
Exports,HS1992:721121
Exports,HS1992:721122
Exports,HS1992:721129
Exports,HS1992:721130
Exports,HS1992:721141
Exports,HS1992:721149
Exports,HS1992:721190
Exports,HS1992:721210
Exports,HS1992:721221
Exports,HS1992:721229
Exports,HS1992:721230
Exports,HS1992:721240
Exports,HS1992:721250
Exports,HS1992:721260
Exports,HS1992:721310
Exports,HS1992:721320
Exports,HS1992:721331
Exports,HS1992:721339
Exports,HS1992:721341
Exports,HS1992:721349
Exports,HS1992:721350
Exports,HS1992:721410
Exports,HS1992:721420
Exports,HS1992:721430
Exports,HS1992:721440
Exports,HS1992:721450
Exports,HS1992:721460
Exports,HS1992:721510
