country,iso3,reporter_code,year,flow,dimension,variant,available_metric_row,sample_rule,total_trade_value,active_count,gini,theil_active,hhi,top_1pct_share,top_2pct_share,top_5pct_share,top_10pct_share,top_200_share,source_raw_file,classification_code,universe_count,theil_inactive_margin,theil,theil_decomposition_residual,common_gini_theil_hhi_row,available_year_count_2000_2024,balanced_2000_2024_country,exercise_1_complete_case_row,exercise_2_complete_case_row,exercise_3_complete_case_row,exercise_4_complete_case_row,exercise_6_complete_case_row,exercise_10_complete_case_row,exercise_11_complete_case_row,exercise_12_complete_case_row
Albania,ALB,8,2007,Exports,product,baseline,True,cadot_broad_156,1077690369.0,1286,0.9311504325791329,2.696360568959401,0.02971006056581817,0.49523209017375935,0.6539284828664921,0.8157658296749611,0.9077612811068928,0.9505406501410425,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2,6873,1.6760640663240405,4.3724246352834415,2.220446049250313e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2007,Imports,product,baseline,True,cadot_broad_156,4200864021.0,4097,0.8830288917594502,2.3006004104068722,0.010925682203664359,0.42579944317602564,0.538959162134708,0.6999946466489066,0.8195970552220834,0.695584925242216,COMTRADE-FINAL-CA0082007H2[2008-09-29].gz,H2,6891,0.5199612138103369,2.820561624217209,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2008,Exports,product,baseline,True,cadot_broad_156,1352097369.0,1420,0.9350363421425174,2.7338125364895722,0.025369642513028808,0.5099114973575546,0.6745123094755464,0.8273256857435687,0.9142428358648778,0.9471126564998146,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2,6873,1.5769438205262987,4.310756357015871,-2.220446049250313e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2008,Imports,product,baseline,True,cadot_broad_156,5206795428.0,4190,0.8844753869959459,2.339592709883621,0.012209438169548783,0.43119343001773874,0.5358722305461777,0.6984622173636894,0.8222884071795724,0.6895404524043459,COMTRADE-FINAL-CA0082008H2[2009-04-09].gz,H2,6891,0.49751547844102456,2.8371081883246454,-5.551115123125783e-17,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2009,Exports,product,baseline,True,cadot_broad_156,1087456294.0,1551,0.9339200150965781,2.770577214135079,0.02572846586392255,0.5425859082847885,0.6802696394159635,0.8268298265971505,0.9106320405369781,0.9362592553075977,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3,6873,1.4887008079450665,4.259278022080146,4.440892098500626e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2009,Imports,product,baseline,True,cadot_broad_156,4545470676.0,4095,0.8691847943522215,2.099887177435994,0.007487838565082445,0.3823146819922417,0.49784928235229475,0.6692646682470865,0.7946445539889784,0.6647452839051161,COMTRADE-FINAL-CA0082009H3[2010-04-12].gz,H3,6891,0.5204494950700381,2.620336672506032,-1.1102230246251565e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2010,Exports,product,baseline,True,cadot_broad_156,1546730210.0,1596,0.9450512842724257,2.9900436782755158,0.03146998805623861,0.5731482234383979,0.7269934386294815,0.8635918936373526,0.9309119830277318,0.9480723706818915,COMTRADE-FINAL-CA0082010H3[2011-04-08].gz,H3,6873,1.4601001931118511,4.4501438713873664,-4.440892098500626e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2010,Imports,product,baseline,True,cadot_broad_156,4600073295.0,4066,0.8746383988905986,2.2206733887226484,0.010377269537524879,0.41188367760561956,0.5197692809805544,0.6838194077079374,0.8052614955127579,0.6801945904646721,COMTRADE-FINAL-CA0082010H3[2011-04-08].gz,H3,6891,0.527556497168916,2.7482298858915644,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2011,Exports,product,baseline,True,cadot_broad_156,1946286755.0,1652,0.9488525831685073,3.1144523317937605,0.04176401605247233,0.600294100547378,0.7441421076721041,0.8705983579485439,0.9379487638757528,0.9510997586786742,COMTRADE-FINAL-CA0082011H3[2012-05-18].gz,H3,6873,1.4256140170406817,4.540066348834442,-4.440892098500626e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2011,Imports,product,baseline,True,cadot_broad_156,5392742112.0,4059,0.8808750858821957,2.3558718211423235,0.01382634932679032,0.44112075556265723,0.5433920849801616,0.6973199561373722,0.8137945110029396,0.6947715188647241,COMTRADE-FINAL-CA0082011H3[2012-05-18].gz,H3,6891,0.5292795745183102,2.8851513956606336,-1.1102230246251565e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2012,Exports,product,baseline,True,cadot_broad_156,1963457113.0,1779,0.9543062270753033,3.4685331479926065,0.07614026771584627,0.6664993772135425,0.7735133352006146,0.8865359724309904,0.9437399303154528,0.9510084557675795,COMTRADE-FINAL-CA0082012H4[2013-05-04].gz,H4,6873,1.35154928345577,4.820082431448377,2.220446049250313e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2012,Imports,product,baseline,True,cadot_broad_156,4876300852.0,4057,0.8879513045619964,2.4950584834353484,0.017641155486462886,0.4662607378024017,0.5735719919440279,0.7196353499314402,0.8278943370247985,0.717153516597667,COMTRADE-FINAL-CA0082012H4[2013-05-04].gz,H4,6891,0.5297724281507608,3.0248309115861094,2.220446049250313e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2013,Exports,product,baseline,True,cadot_broad_156,2329999005.0,1762,0.9543807701757714,3.561158227402303,0.09258657850064425,0.6765193009170405,0.7750102888992435,0.885122926479533,0.9417999725712329,0.9495111754350298,COMTRADE-FINAL-CA0082013H4[2014-04-30].gz,H4,6873,1.3611511646254804,4.922309392027783,-4.440892098500626e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2013,Imports,product,baseline,True,cadot_broad_156,4878328286.0,4084,0.8816264081273042,2.380824125486028,0.016686360434841327,0.4391507390242904,0.5487165498234368,0.7022356014520996,0.8173855038504475,0.698203823792436,COMTRADE-FINAL-CA0082013H4[2014-04-30].gz,H4,6891,0.5231393120726517,2.9039634375586796,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2014,Exports,product,baseline,True,cadot_broad_156,1015683813.0,410,0.8941231041021362,2.159804356301487,0.04713090821635279,0.39278740479444857,0.5461235040869948,0.7271271034817605,0.847781419747801,0.9919638721268073,COMTRADE-FINAL-CA0082014H4[2015-03-17].gz,H4,6873,2.819198811423252,4.979003167724739,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2014,Imports,product,baseline,True,cadot_broad_156,2979398682.0,2485,0.8602936964905123,2.1308771269593976,0.017483969704548213,0.38961514114008056,0.4974874691845621,0.662183368382117,0.7876216396205011,0.7494501821760556,COMTRADE-FINAL-CA0082014H4[2015-03-17].gz,H4,6891,1.0199435528264789,3.1508206797858764,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2015,Exports,product,baseline,True,cadot_broad_156,1485188930.0,682,0.8868136498322892,2.11450859167373,0.02738791100590446,0.3603045876459637,0.5261386347661506,0.7212758009177997,0.8371064117748306,0.9606715126808816,COMTRADE-FINAL-CA0082015H4[2016-05-04].gz,H4,6873,2.3103263132781433,4.424834904951873,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2015,Imports,product,baseline,True,cadot_broad_156,3689597721.0,2989,0.8447416242235604,1.9108358370446998,0.008789534179501221,0.3443602365559896,0.46033773040700554,0.6313976509527446,0.7624765954803125,0.6863793222187975,COMTRADE-FINAL-CA0082015H4[2016-05-04].gz,H4,6891,0.8352773290732701,2.74611316611797,-1.1102230246251565e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2016,Exports,product,baseline,True,cadot_broad_156,1902722400.0,961,0.8938730552880809,2.2754584039152217,0.026738339083789378,0.4305619411428593,0.5774164996428276,0.7315197718805434,0.8501195334642615,0.9351420900915446,COMTRADE-FINAL-CA0082016H4[2017-04-17].gz,H4,6873,1.9673815621513127,4.242839966066534,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2016,Imports,product,baseline,True,cadot_broad_156,3827168686.0,2790,0.8333454270045328,1.8035382848743058,0.007910298559038255,0.3169991334424291,0.4333135226221905,0.6099085184143357,0.7436520306541826,0.6793785689434856,COMTRADE-FINAL-CA0082016H4[2017-04-17].gz,H4,6891,0.9041746165417965,2.7077129014161025,2.220446049250313e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2017,Exports,product,baseline,True,cadot_broad_156,1216683064.395,395,0.8780792215274591,2.0422325446129603,0.04556586555999052,0.3381922763004894,0.4958833762159823,0.7048433004674312,0.8224896584917998,0.9892332275328302,COMTRADE-FINAL-CA0082017H5[2019-01-15].gz,H5,6873,2.856470206220483,4.8987027508334435,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2017,Imports,product,baseline,True,cadot_broad_156,2937925222.2460003,2364,0.8336209862484423,1.7758197678198164,0.007740057108627855,0.31600775285023985,0.43165581685006293,0.612562858602706,0.7445442094141367,0.7118714066742436,COMTRADE-FINAL-CA0082017H5[2019-01-15].gz,H5,6891,1.0698611128312192,2.8456808806510354,-2.220446049250313e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2018,Exports,product,baseline,True,cadot_broad_156,1198296679.925,428,0.9095967703461716,2.350572535932984,0.057198752801173085,0.4182509719649468,0.5622747202956205,0.7781500365221419,0.8745436879008884,0.9941212408370851,COMTRADE-FINAL-CA0082018H5[2019-06-06].gz,H5,6873,2.776232775539808,5.126805311472792,-4.440892098500626e-16,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2018,Imports,product,baseline,True,cadot_broad_156,3222798527.052,2588,0.8557985927231397,1.9360142651288486,0.009095392729188616,0.3374144148544394,0.4551411319061747,0.6377123925962496,0.7753925727075645,0.7259329388831047,COMTRADE-FINAL-CA0082018H5[2019-06-06].gz,H5,6891,0.9793308357364168,2.9153451008652653,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2019,Exports,product,baseline,True,cadot_broad_156,1269102231.751,433,0.8651078882637278,1.9796082574977045,0.04623104559332275,0.3722026367617943,0.48557863085052794,0.6727055395057437,0.7954068595941577,0.98381873040782,COMTRADE-FINAL-CA0082019H5[2021-05-01].gz,H5,6873,2.7646182431191155,4.74422650061682,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2019,Imports,product,baseline,True,cadot_broad_156,3421062720.4630003,2426,0.8406449819203019,1.9191574227469912,0.011516747328039671,0.35360586524683196,0.4567413720142286,0.6274303507857054,0.7540092539805565,0.7180292228239396,COMTRADE-FINAL-CA0082019H5[2021-05-01].gz,H5,6891,1.0439724018532124,2.9631298246002036,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2020,Exports,product,baseline,True,cadot_broad_156,1357593880.691,476,0.8505797886568722,1.823223856390022,0.03288280899452871,0.30509458590751715,0.4353104635387723,0.6432610895966224,0.7743224071420705,0.9734904291681971,COMTRADE-FINAL-CA0082020H5[2022-06-14].gz,H5,6873,2.6699381168901852,4.493161973280207,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2020,Imports,product,baseline,True,cadot_broad_156,4077374731.5080004,2630,0.828072891380252,1.7805935718523456,0.008482171777407335,0.31792882030604114,0.4258554415749788,0.6000197897597139,0.732252721188509,0.6799409808930288,COMTRADE-FINAL-CA0082020H5[2022-06-14].gz,H5,6891,0.9632323661853976,2.743825938037743,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2021,Exports,product,baseline,True,cadot_broad_156,1471902623.922,478,0.8661729754416956,1.9698285182837227,0.042091551134831484,0.3324282761458882,0.45872094488689513,0.6659546435375772,0.7987627266328614,0.9788101311152682,COMTRADE-FINAL-CA0082021H5[2023-06-05].gz,H5,6873,2.6657452386301492,4.635573756913872,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2021,Imports,product,baseline,True,cadot_broad_156,4282590212.5730004,2418,0.8419966202053317,1.9123009788018175,0.010650511377035484,0.35512477233638096,0.45852490251319544,0.6238936902341916,0.7542366058825762,0.7180795422407182,COMTRADE-FINAL-CA0082021H5[2023-06-05].gz,H5,6891,1.0472754601824699,2.9595764389842873,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2022,Exports,product,baseline,True,cadot_broad_156,334527647.41199994,75,0.9106190829240037,2.5788675231766964,0.40742596961418387,0.6280252874981468,0.7197493108199313,0.770993199893433,0.8573849357232867,1.0,COMTRADE-FINAL-CA0082022H6[2023-06-05].gz,H6,6873,4.517867857585295,7.0967353807619915,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2022,Imports,product,baseline,True,cadot_broad_156,506439900.21800005,938,0.8462769420988647,1.8486404215187369,0.02090757639461891,0.3503281272479291,0.4303888816011046,0.5987435705963805,0.7551484432592648,0.8989119386861841,COMTRADE-FINAL-CA0082022H6[2023-06-05].gz,H6,6891,1.9942215423509833,3.84286196386972,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2023,Exports,product,baseline,True,cadot_broad_156,3089514279.671,852,0.8947442044830853,2.1851269161225466,0.024879410963937466,0.3870363796248045,0.5283997963812108,0.7227067509685601,0.847036615659428,0.9516330703657038,COMTRADE-FINAL-CA0082023H6[2024-11-22].gz,H6,6873,2.0877694442922894,4.272896360414836,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2023,Imports,product,baseline,True,cadot_broad_156,7778036521.8810005,3353,0.8447556036827641,1.9457879983534818,0.009001980945095193,0.3615514681982904,0.4633062372477162,0.6276951933237137,0.7572938343276808,0.661293550610779,COMTRADE-FINAL-CA0082023H6[2024-11-22].gz,H6,6891,0.7203607448909795,2.6661487432444613,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2024,Exports,product,baseline,True,cadot_broad_156,2401785065.95,642,0.8668301251538102,1.844150114967654,0.019730142918913667,0.26446095736037983,0.4061640300291168,0.6555188354859126,0.8087259354078422,0.9619212214162779,COMTRADE-FINAL-CA0082024H6[2025-05-07].gz,H6,6873,2.370767667431644,4.214917782399298,0.0,True,25,True,True,True,True,True,True,True,True,True
Albania,ALB,8,2024,Imports,product,baseline,True,cadot_broad_156,8047016586.708,3106,0.8391814619293316,1.8876736084897914,0.008721458854178457,0.3531844549475054,0.45312003000712975,0.6177120449291267,0.7485592325643828,0.6644739451812722,COMTRADE-FINAL-CA0082024H6[2025-05-07].gz,H6,6891,0.7968804876485756,2.684554096138367,0.0,True,25,True,True,True,True,True,True,True,True,True
Algeria,DZA,12,2000,Exports,product,baseline,True,cadot_broad_156,22031287644.0,1128,0.9955148288689413,5.309503220832739,0.2491316695329503,0.9861493727497538,0.9921624894654296,0.9974427870077153,0.999103188686959,0.9996934782882816,COMTRADE-FINAL-CA0122000H1[2002-09-01].gz,H1,6873,1.807154539063601,7.11665775989634,-4.440892098500626e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2000,Imports,product,baseline,True,cadot_broad_156,9152077226.0,4360,0.8960940099369614,2.4544065455511697,0.011266012988968406,0.46715119654520276,0.5821667699507238,0.7333987656847597,0.8435989620002797,0.7182472077842146,COMTRADE-FINAL-CA0122000H1[2002-09-01].gz,H1,6891,0.45774415501412796,2.912150700565298,1.6653345369377348e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2001,Exports,product,baseline,True,cadot_broad_156,19147619208.0,781,0.9932030513067496,4.873143850596698,0.2255235501824811,0.9778798903717993,0.9868309746365413,0.9956293693178818,0.9984381040966438,0.999771567945211,COMTRADE-FINAL-CA0122001H1[2004-09-27].gz,H1,6873,2.174780821281919,7.047924671878617,0.0,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2001,Imports,product,baseline,True,cadot_broad_156,9945719454.0,4369,0.8932537512262382,2.4027898151852924,0.009427955771965483,0.4628743280254605,0.5750271055252711,0.7241935051871211,0.8368182836338428,0.7091428881158948,COMTRADE-FINAL-CA0122001H1[2004-09-27].gz,H1,6891,0.455682062405772,2.8584718775910645,0.0,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2002,Exports,product,baseline,True,cadot_broad_156,18832409258.0,1143,0.9947741517807582,5.185635503458824,0.24249015904163998,0.9772973884996483,0.9874308157943494,0.9961521950799143,0.9987186509878044,0.9995291052844855,COMTRADE-FINAL-CA0122002H2[2004-10-08].gz,H2,6873,1.7939443073267944,6.979579810785619,4.440892098500626e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2002,Imports,product,baseline,True,cadot_broad_156,12009774738.0,4550,0.8942747670878617,2.386302397144867,0.008859061846881556,0.45188507656420623,0.5708182306957771,0.7318232705223617,0.8423533561366953,0.7096608453473227,COMTRADE-FINAL-CA0122002H2[2004-10-08].gz,H2,6891,0.41508897941221184,2.8013913765570786,-1.6653345369377348e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2003,Exports,product,baseline,True,cadot_broad_156,24653655270.0,1030,0.9951372998971331,5.2109511505734485,0.27121790871524354,0.9854695716283535,0.9921517596931986,0.997349017649341,0.9989544666818082,0.9996711973169405,COMTRADE-FINAL-CA0122003H2[2004-09-29].gz,H2,6873,1.8980418898979237,7.108993040471372,-2.220446049250313e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2003,Imports,product,baseline,True,cadot_broad_156,13545429386.0,4464,0.891755458618144,2.3230045108466664,0.007898755484335215,0.436658195207397,0.5610002159735152,0.725541458667791,0.8371516578662411,0.7055851396544278,COMTRADE-FINAL-CA0122003H2[2004-09-29].gz,H2,6891,0.4341709872960611,2.757175498142727,-2.220446049250313e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2004,Exports,product,baseline,True,cadot_broad_156,32076790876.0,778,0.9942599993302053,5.079456280597535,0.3400562146544039,0.9813154119339155,0.9894331931049374,0.9966275314629139,0.9988001707481032,0.9997540262356511,COMTRADE-FINAL-CA0122004H2[2005-08-31].gz,H2,6873,2.1786294469432135,7.258085727540749,4.440892098500626e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2004,Imports,product,baseline,True,cadot_broad_156,18302708143.0,4467,0.8961147467079136,2.360790661290224,0.007850894046053224,0.4419711458980893,0.5652255380555024,0.7364488606651984,0.8455858085634775,0.7162055766601643,COMTRADE-FINAL-CA0122004H2[2005-08-31].gz,H2,6891,0.4334991700050893,2.7942898312953135,1.1102230246251565e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2005,Exports,product,baseline,True,cadot_broad_156,46001730756.0,954,0.9956781491787907,5.318006013389843,0.3339978220032315,0.9873976256007632,0.9942084845369595,0.9981285991725698,0.9992988936400878,0.9997781998235215,COMTRADE-FINAL-CA0122005H2[2007-11-06].gz,H2,6873,1.9746922996733187,7.292698313063161,-4.440892098500626e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2005,Imports,product,baseline,True,cadot_broad_156,20356543957.0,4513,0.8996636235090105,2.437174817246297,0.00868205760577467,0.46896668757553184,0.5850520464651189,0.7436370230121769,0.8490409301062479,0.7235692936931475,COMTRADE-FINAL-CA0122005H2[2007-11-06].gz,H2,6891,0.42325409153020677,2.8604289087765036,-2.220446049250313e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2006,Exports,product,baseline,True,cadot_broad_156,54612679010.0,1043,0.9960831884714092,5.439213685435046,0.3543121027616964,0.9853819383434053,0.9934840052630481,0.998102825463277,0.9994148343648523,0.9998257133293487,COMTRADE-FINAL-CA0122006H2[2007-11-06].gz,H2,6873,1.8854995161208328,7.324713201555879,-2.220446049250313e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2006,Imports,product,baseline,True,cadot_broad_156,21454688900.0,4498,0.9028235987183013,2.458907112623403,0.008572540348430833,0.4726335667817584,0.5960184221547953,0.7477146270342797,0.8545961615877823,0.7289813473361527,COMTRADE-FINAL-CA0122006H2[2007-11-06].gz,H2,6891,0.426583358837947,2.88549047146135,-1.6653345369377348e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2007,Exports,product,baseline,True,cadot_broad_156,60162962333.0,1101,0.9962561335443456,5.47836467012708,0.35432554359247276,0.9896750126005801,0.9955553528677672,0.9983456791996194,0.9994300294787647,0.9997807678929272,COMTRADE-FINAL-CA0122007H3[2008-12-30].gz,H3,6873,1.8313818343989252,7.3097465045260055,2.220446049250313e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2007,Imports,product,baseline,True,cadot_broad_156,27616264127.0,4396,0.9012625486039969,2.4665861161491835,0.009466236993364718,0.4690002328496342,0.582176637291111,0.7438928159698073,0.8536896151695761,0.727327927616471,COMTRADE-FINAL-CA0122007H3[2008-12-30].gz,H3,6891,0.449521175833696,2.9161072919828794,-1.1102230246251565e-16,True,19,False,True,True,True,True,True,True,True,True
Algeria,DZA,12,2008,Exports,product,baseline,True,cadot_broad_156,79297591513.0,970,0.9956177748214738,5.299541722150253,0.3270870117815587,0.9851376344664038,0.9935075809091175,0.9980086703645455,0.9993326727837463,0.9998214454596938,COMTRADE-FINAL-CA0122008H3[2010-03-23].gz,H3,6873,1.9580598996241767,7.2576016217744295,-2.220446049250313e-16,True,19,False,True,True,True,True,True,True,True,True
